Name,Address,Location,Category,Additional Info,page,location_cleaned
Zanocoè Emanuele,"S. Marco, 078",,Metalli lavorati e bronzi,Metalli d’Arte,249,True
Bruna Francesco,"Cannaregio - Fond. ABBazia, 3585",,Metalli usati,"Magazzino Ferro, Ghisa e Metalli Nuovi e Usati",249,True
Ferrami Giusto,Cannaregio 2888,,Metalli usati,e sensali marittimi,249,True
Loj Pietro,Cannaregio 1220,,Metalli usati,e sensali marittimi,249,True
AMGA ac. sepmpl. Metano Gas Autarchici di M. Cavallarin,Castello 5313,,Metano,e sensali marittimi,249,True
Arde di S. Arcangeli e Bellitano,Cann. 2138,,Metano,e sensali marittimi,249,True
S.C.I.A. Soc Carburanti Italiana Anonima,San Polo 2580,,Metano,e sensali marittimi,249,True
Totti Emilio Laterizi Metano Soc. per az.,San Marco 3880,,Metano,e sensali marittimi,249,True
Cominet Commercio Minerali e metalli Soc. in acc.  sempl Ing. Alessandro e Marcello Barnabo e C.,San Marco 4090,,Minerali,e sensali marittimi,249,True
Grilli G. di Emma Pedani,Castello 6457,,Minerali,e sensali marittimi,249,True
Lessana Antonio,S. Marco 1073,,Minerali,e sensali marittimi,249,True
Presabona Società Anonima Mineraria,San Marco 4090,,Minerali,e sensali marittimi,249,True
S.C.I.A. Società Carburanti Italiana Anonima,S. Polo 2580,,Minerali,e sensali marittimi,249,True
Universale Commercio Generale di Mario Verozzi,Lido Via Iemmo 1,Murano,Minerali,e sensali marittimi,249,False
Viali M. e C.,Lido Via Iemmo 1,Murano,Minerali,e sensali marittimi,249,False
Baro Olindo,San Marco 5407,,Metalli greggi e lavorati,e sensali marittimi,249,True
Bottacin Angelo (ditta),S. Iso 5821,Murano,Metalli greggi e lavorati,e sensali marittimi,249,False
Cominet Commercio Minerali e Metalli Soc. im acc. sempl. Ing. Alessandro e Marcel. Barnabe e C.,San Marco 4090,,Metalli greggi e lavorati,e sensali marittimi,249,True
FIAT,"San Marco 4090, S. Marco 1814",,Metalli greggi e lavorati,"Metalli greggi e lavorati, | Ufficio di Venezia",249,True
Gallimberti Jone,Castello 6584,Murano,Metalli greggi e lavorati,e sensali marittimi,249,False
Messaggerie Venete S. A.,"San Marco, calie Stagneri 5238",,Messaggerie,"Distribuzione e l'Ispizione di giornali e riviste con Agenzie a Mestre, Belluno, B’cavo, Vicenza; Udine, Treviso, sede Centrale Venezia",249,True
Messaggerie Venete S. A.,"Calle Stagneri, n. 5238",Murano,Messaggerie,AMMINISTRAZIONE,249,False
Messaggerie Venete S. A.,"Ponte Pignoli, n. 4890",Murano,Messaggerie,DISTRIBUZIONE GIORNALI,249,False
Messaggerie Venete S. A.,"San Marco, n. 4895",,Messaggerie,DISTRIBUZIONE LIBRI,249,True
Prem. Mobilificio - Casa dell’Artigianato,"Via Manin, N. 39",Mestre,Messaggerie," ""Arti Grafiche""",249,False
Cav. Bruno Gasparini,"Via Manin, N. 39",Mestre,Messaggerie,e sensali marittimi,249,False
"Lustig, Giov. in Ferranduci",Lido Via Dalmazia 9,Murano,Messaggerie,e sensali marittimi,249,False
Malerotti,Frari 3005-06,,Messaggerie,e sensali marittimi,249,True
Martinuzzi F.lli e Marta,S. Marco 67 A,,Messaggerie,e sensali marittimi,249,True
Mazzoz. ano Lina,S. Elena 11,Murano,Messaggerie,e sensali marittimi,249,False
Memo Angela,S. Elena 11,Burano,Messaggerie,e sensali marittimi,249,False
Nardi Giulio,San Marco 143,,Messaggerie,e sensali marittimi,249,True
Pignaton Luigi,Piazza S. Marco 80 (Procuratie Vecchie),,Messaggerie,"Ricami artistici a mano, Laboratorio proprio, Negozio di vendita",249,True
Quintavalle Emilia (ditta),Burano Via Galuppi 15,Murano,Messaggerie,e sensali marittimi,249,False
Scuola dei merletti di Burano Soc. An. Cooperativa a. r. l.,San Marco 3866,,Messaggerie,e sensali marittimi,249,True
Sferra Bros,S. Severo 5007,Murano,Messaggerie,e sensali marittimi,249,False
S. A. Jesurum e C.,Castello 4310,,Messaggerie,e sensali marittimi,249,True
S. A. Coop. Scuola Merletti di Burano,S. Marco 91 - 3666,,Messaggerie,e sensali marittimi,249,True
Speri Luigi,San Marco 5013 - 4861,,Messaggerie,Cannaregio 1958,249,True
Trevisan Teresa,San Marco 5013 - 4861,,Messaggerie,e sensali marittimi,249,True
Trevisan Teresa e Carmen Camilla,San Marco 75-76 bis,,Messaggerie,e sensali marittimi,249,True
Vianello Giovanni,Castello 4697,,Messaggerie,e sensali marittimi,249,True
Viva Ines,S. Marco 3056,,Messaggerie,e sensali marittimi,249,True
Volpe Amalia,S. Polo 1345,,Messaggerie,e sensali marittimi,249,True
Voltolina Emo,Cannaregio 2386,,Messaggerie,e sensali marittimi,249,True
Ratti Enrico (ditta),Castello 5381,,Messaggerie,e sensali marittimi,249,True
Soc. Adriatica Ferramenta e Metalli (S.A.F. E.M.),S. Maria Formosa 5886 bis,,Messaggerie,e sensali marittimi,249,True
S.A. Ferramenta Utensili Metalli,"S. Maria Formosa 5886 bis, Mestre Via 20 settembre 10",,Messaggerie,"“S.A.F. U.M.""",249,True
Soc An. Veneta Metalli ed Affini,"Piazze Marghera, Via Galiani 20",Marghera,Messaggerie,e sensali marittimi,249,False
Venuti Antonio,Cannaregio 3707,,Messaggerie,e sensali marittimi,249,True
