Name,Address,Location,Category,Additional Info,page,location_cleaned
Ferrigolo Ruggero,Via G. Carducci 1,Mestre,Combustibili Fossili e Vegetali,Forniture a Vagonate,188,False
S. A. Commerci Automobilistici,"Porto Marghera, Via F.lli Bandiera",Marghera,Commerci automobilistici,Posteggio Noleggio Riparazioni,188,False
Piarotto A.,Via G. Gozzi,Mestre,Compensati,Posteggio Noleggio Riparazioni,188,False
A.I.A. Azienda Immobiliare Anonima,San Marco 4267.A.,San Marco,Compra - vendita Immobili,Posteggio Noleggio Riparazioni,188,False
Bassanini Società per Imprese di Costruzioni,San Marco 4267.A.,,Compra - vendita Immobili,Posteggio Noleggio Riparazioni,188,True
Beni Immobili Gestione Agricole,San Marco 4011,San Marco,Compra - vendita Immobili,Posteggio Noleggio Riparazioni,188,False
Compagnia Italiana Fondiaria C.I.F.,San Marco 1322,San Marco,Compra - vendita Immobili,Posteggio Noleggio Riparazioni,188,False
Conduzione Immobili Rustici Urbani Soc.,"San Marco 1322, S. Elena 11",Venezia,Compra - vendita Immobili,Posteggio Noleggio Riparazioni,188,False
Cooperativa Agricola fra Coltivatori Diretti,"San Marco 1322, S. Elena 11",,Compra - vendita Immobili,Posteggio Noleggio Riparazioni,188,True
Cooperativa Case Operaie per impiegati della Cassa di Risparmio di Venezia,San Marco 4216,San Marco,Compra - vendita Immobili,Posteggio Noleggio Riparazioni,188,False
Cooperativa Edile Luigi Passoni.,"S. Elena, Castello 7-9",Castello,Compra - vendita Immobili,Posteggio Noleggio Riparazioni,188,False
Costruzioni Edilizie Manzoli e C. Soc. in Ace,S. Marco 3870,Venezia,San Marco,Sempl.,188,False
Ente Immobiliare Anonima F. I. A.,Cannaregio 6073-74,Cannaregio,Compra - vendita Immobili,Posteggio Noleggio Riparazioni,188,False
Fiduciaria Gestioni,S. Marco 1126,San Marco,Compra - vendita Immobili,Posteggio Noleggio Riparazioni,188,False
Fonderie di Marghera Soc. per az.,Via della Pila,Marghera,Compra - vendita Immobili,Posteggio Noleggio Riparazioni,188,False
Fonderia Alvisopoli S. A.,S. Marco 4232,San Marco,Compra - vendita Immobili,Posteggio Noleggio Riparazioni,188,False
Impieghi Conduzioni Immobiliari e Mobiliari Soc. per az.,S. Marco 4292,San Marco,Compra - vendita Immobili,Posteggio Noleggio Riparazioni,188,False
Imprese Marittime e Immobiliari I.M.E.I.,San Polo 1364,San Polo,Compra - vendita Immobili,Posteggio Noleggio Riparazioni,188,False
La Castellana Immobiliare Soc. per az.,San Marco 2215,San Marco,Compra - vendita Immobili,Posteggio Noleggio Riparazioni,188,False
Luciani F.lli Soc. in Acc. sempl.,"S. Marco, 4090",San Marco,Compra - vendita Immobili,Posteggio Noleggio Riparazioni,188,False
Pan Soc. An. Immobiliare,S. Marco 4232,San Marco,Compra - vendita Immobili,Posteggio Noleggio Riparazioni,188,False
Rialto Soc. An. Immobiliare Mobiliare,San Marco 1126,San Marco,Compra - vendita Immobili,Posteggio Noleggio Riparazioni,188,False
Sagim Soc. & R. 1.,S. Polo 1976 A,San Polo,Compra - vendita Immobili,Posteggio Noleggio Riparazioni,188,False
Salvagno Anonima di Navigazione Soc. An.,San Marco 2215,San Marco,Compra - vendita Immobili,Posteggio Noleggio Riparazioni,188,False
Società Agricola Valli Immobili,S. Marco 410,San Marco,Compra - vendita Immobili,Posteggio Noleggio Riparazioni,188,False
Soc. An. Benj Stabihi e terreni S. A. B. S. S. E. T.;,San Marco 1269,San Marco,Compra - vendita Immobili,Posteggio Noleggio Riparazioni,188,False
S. An. Cavalleto e Doge Orseolo,S. Marco 1107A,San Marco,Compra - vendita Immobili,Posteggio Noleggio Riparazioni,188,False
Soc. An. Cooperativa Carlo Delcroix,San Marco 52,San Marco,Compra - vendita Immobili,Posteggio Noleggio Riparazioni,188,False
Soc. An. Coop. fra mutilati e invalidi di guerre per la costruzione di Case economiche,"Mestre, Via Palazzo 6",Mestre,Compra - vendita Immobili,Posteggio Noleggio Riparazioni,188,False
Soc. An. Filanda di Crespano,Dorsoduro 715,Dorsoduro,Compra - vendita Immobili,Posteggio Noleggio Riparazioni,188,False
Soc. An. Gestione Amministrazione Immobili,San Marco 1322,San Marco,Compra - vendita Immobili,Posteggio Noleggio Riparazioni,188,False
Soc. An. Gestione Immobiliari S.A.I.E.M.,San Polo 1206,San Polo,Compra - vendita Immobili,Posteggio Noleggio Riparazioni,188,False
Soc. An. Immobiliare Codecori,S. Marco 1003,San Marco,Compra - vendita Immobili,Posteggio Noleggio Riparazioni,188,False
Soc. An. Immobiliare Edilizia S.A.I.E.,San Marco 4267 A,San Marco,Compra - vendita Immobili,Posteggio Noleggio Riparazioni,188,False
Soc. An. Immobiliare Maronich,Cannaregio 2373-79,Cannaregio,Compra - vendita Immobili,Posteggio Noleggio Riparazioni,188,False
Soc. An. Immobiliare Millecampi S.A.I.M.,"San Polo, 1364",San Polo,Compra - vendita Immobili,Posteggio Noleggio Riparazioni,188,False
Soc. An. Immobiliare Mobiliare S.A.I.E.,S. Polo 1206,San Polo,Compra - vendita Immobili,Posteggio Noleggio Riparazioni,188,False
Soc. An in Roveto,San Marco 4267 A,San Marco,Compra - vendita Immobili,Posteggio Noleggio Riparazioni,188,False
Soc. An. Immobiliare S. Apollonia S.A.I.S A.,Castello 423,Castello,Compra - vendita Immobili,Posteggio Noleggio Riparazioni,188,False
Ditta A. Piarotto,Via G. Gozzi,Mestre,(ai piedi del cavalcavia per Venezia),Posteggio Noleggio Riparazioni,188,False
Agenzia P. Bortoluzzi,"San Luca, 4158 a",Venezia,AGENCY,"Affitti Appartamenti, Compra - Vendita, Amministrazione Beni Immobili",188,False
