Name,Address,Location,Category,Additional Info,page,location_cleaned
IM,Cann. 2362,,COMPRESSORI D’ARIA,"Industrie Meccaniche Lonigo, IM, Lonigo,(Vicenza)",303,True
Industrie Meccaniche Lonigo,Cann. 2362,,TRAPANI ELETTRICI,"IM, Lonigo,(Vicenza)",303,True
"SAN GIORGIO Società Ind. per Az. Genova, Sestri","Corso del Popolo, 1",Padova,Trasformatori,"Agenzia di Padova: Ditta Michele Trapletti, Tel. 24-587, Trasformatori di qualsiasi tipo e potenza.",303,False
A.Aececu Azienda Generale Caricatori,San Marco 2554,,Trasporti,Torroni,303,True
Cooperativa Porta-Bagagli nella Stazione di Venezia,San Marco 2554,,Trasporti,S. Lucia,303,True
"Cooperativa Trasporti Cesare Battisti, Soc. Coop. a.r.l.",Via F.lli Bandiera,Mestre,Trasporti,Torroni,303,False
Giuliana Trasporti Soc. a.r.l.,S. Marco 2309,,Trasporti,Torroni,303,True
"Marangoni Gianni, S. Marco 553",S. Marco 2309,,Trasporti,Tel. 22.534 (fuori orario) 24-938,303,True
Ala Italiana Soc. per az,Via Salvore 4,Lido,Trasporti aerei,Torroni,303,False
"Compagnia trasporti terrestri marittimi ed aerei, COTMA",S. Marco 1728,,Trasporti aerei,Torroni,303,True
"Transadriatica, Società di Navigazione aerea a.r.l.",S. Marco 1136,Mestre,Trasporti aerei,Torroni,303,False
Socol C.,"Abbazia, 3547",Mestre,Trasporti carcerari,Torroni,303,False
Pilonato Antonio,Via Marghera 109,Mestre,Trasporti con cisterna,Torroni,303,False
Accomandita Trasporti Acquei di G. Ravan gnan e C. (A.T.A.),S. Croce 1851,,Trasporti fluviali,Torroni,303,True
ANNI Associazione Nazionale Navigazione Interna,S. Croce 1851,,Trasporti fluviali,Palazzo Reale.,303,True
"Italia (L') Fluviale , Soc. An. per la Navigazione Interna, Trasporti Fluviali in genere","S. Marco, 2554,",,Trasporti fluviali,"(Fond. Fenice), Telefono 22-479.",303,True
A.N.N.I. - ASSOCIAZIONE NAZIONALE NAVIGAZIONE INTERNA,– Palazzo Reale – Telefoni 27-373 – 26-430 – 27-387,,Trasporti fluviali,CONSORZIO FRA ESERCENTI LA NAVIGAZIONE INTERNA TRASPORTI FLUVIALI E LAGUNARI – SERVIZI PER TUTTE LE VIE INTERNE  ENAVIGABILI  VENEZIA – Palazzo Reale – Telefoni 27-373 – 26-430 – 27-387 – VENEZIA,303,True
duse,"Via XXII Marzo, 2288",VENEZIA,Trasporti fluviali,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,303,False
