Name,Address,Location,Category,Additional Info,Profession,Role,page
S.E.A.T.,Cano­naregi 5184,,Soc.,Soc. Elenchi abbonati al telefono | S. Salvador presso TELVE,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
"S.E.C., Soc. Emiliana Costruzioni",Cano­naregi 5184,,attività immobiliani,Venezia,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Secco Angela,Cannaregio 3728,,trattoria,Calcolatrici,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Secco Angelo,S. Marco 3723,,petrolio, benzina, candele profumi,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Sechem Margherita,S. Marco numero 691,,pizzi e ricami,Calcolatrici,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Sededa Giovanni,Castello numero 2830,,rappresentanze varie,Calcolatrici,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Segato dr. Camillo,San Leonardo 1841,,Macchine per scrivere,medicina generale,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Segatti dr. Giuseppe,San Leonardo 1841,,Procuratore Gen., presso la Corte d’Appello,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Segato Antonio,S. Marco 1771,,trattoria,Calcolatrici,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Segala Francesco,S. Polo 2846,,caffè (commercio), drogheria,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Segatini Aldo,S. Polo 2162,,Geometra,Calcolatrici,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Segretke Successori Malcolin,San Marco 1165,,cartiere,Calcolatrici,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Segato Amedeo,S. Polo 225,,bar,Calcolatrici,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Segurini A. C.,S. Lorenzo numero 5062,,cemento armato, imprese opere marittime,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Segrasso,Zattere 779,,pensione,Calcolatrici,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Seguso,"Zattere 779, Ponte Vivarini numero 138",,vetrec artistiche,Murano,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Seguso Alberto,S. Marina numero 3590,,mobili (negozio),Calcolatrici,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Seguso Archimede,"S. Marina numero 3590, fmda Venier 34",,vetri artistici,Murano,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Seguso Archimede & Barbini Andrea,"S. Marina numero 3590, fmda Venier 34, Calle del Mistro 13",,vetri artistici,Murano,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Seguso Barovier & C.,"S. Marina numero 3590, fmda Venier 34, Calle del Mistro 13, Ponte Vivarini 38",,vetri artistici,Murano,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Seguso Italia,"S. Marina numero 3590, fmda Venier 34, Calle del Mistro 13, Ponte Vivarini 38, Corte Bagnia 15",,calzature,Murano,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Seguso Maria,"Murano fonle, Ventral 8-B",,vetri, cristalli e specchi (commercio e lavorazione),Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Seguso Vittorio,S. Marco 857,,cartoleria,Calcolatrici,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Seibezzi Fioravante,S. Croce 1663,,pittore,Calcolatrici,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Selepthin Pietro,Castello numero 2682,,falegnameria,Calcolatrici,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Seliano Luigi,San Marco 3135,,merceria, filali e affini,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Sella Leonello,S. Marco 864,,oggetti artistici, specialità veneziane,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Selmo padre Michele,S. Marco 864,,parroco,S. Elena,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
"SELVA, S. A.","S. Marco 3682, D. Duro 2382",,Macchine per scrivere,segheria legnami e pali da costruzione,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Selva Agostino,San Marco 876,,"Vice Pres., Unione Proprietari øani",Calcolatrici,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Selva Clemenle,San Marco 2358,,coltelleria e ostcsioni,Calcolatrici,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Semenzaio Angelo,"San Marco 2358, Gazzera numero 65",,impresa edile,Mestre,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Semenzaio Amalia,Cannaregio 987,,sarta,Calcolatrici,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Semenzaio Antonio,"Cannaregio 987, Via Miranese 68",,impresa edile,Mestre,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Semenzaio Antonio,"Cannaregio 987, Via Miranese 68", Via Lorezzoni,materassalo,Mestre,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Semenzaio Bortolo,"Cannaregio 987, Via Miranese 68, Viale Gialdi 37",,impresa edile,Mestre,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Semenzaio Gino e Mario,Malcontenta numero 97,,panificio,Calcolatrici,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Semenzaio Giuseppe,"Malcontenta numero 97, Via Miranese 41",,sarto da uomo,Mestre,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Semenzaio Giuseppe,Cannaregio 2093,,pittore Jointo e scomenti,Calcolatrici,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Semenzaio Guido,"Cannaregio 2093, Via Gatta 264-A",,panificio,pannelli e spazzole | Zelarino,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Semenzaio Guido,"Cannaregio 2093, Via Gatta 264-A, Via Gazzera 164",,autotrasporti,Mestre,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Semenzaio Guido,"Cannaregio 2093, Via Gatta 264-A, Via Gazzera 164", Via Mezzina,mobili (maggio),Mestre,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Semenzaio Luigi,Cannaregio 1907,,trattoria,Calcolatrici,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Semenzaio don Luigi,S. Pietro 2, Murano,parroco,Calcolatrici,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Semenzaio Maria Lidia,S. Polo 3046,,modisteria,Calcolatrici,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Semenzaio Mario,"S. Polo 3046, Ca Emiliani 62",,panificio,Marghera,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Semenzaio Natale,S. Marco 3710,,polleria,Calcolatrici,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Semenzaio Pietro,"S. Marco 3710, Via F Mino 80",,panificio,Mestre,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Semenzaio Renato,S. Croce 2286,,panificio,Calcolatrici,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Semenzaio Silvio,S. Croce 2286, Via X. Giorolmo,mobili artistici tappezzeria,Mestre,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Semenzaio Vincenzo,"S. Croce 2286, Via Miranese 68",,arnunatore ferroviario,Mestre,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Semenzaio Vittorio,Duro 1642,,osteria,Calcolatrici,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Semini C. T. di Colpo Antonio,San Marco 4357,,cappelleria,Calcolatrici,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Semino Gaetano,Cannaregio 2278,,cereali (grossista e deposito),Calcolatrici,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Senigallia Romano,Cannaregio 2278,,assistente, Sopnretcendenza ai Monumenti Medievali e Moderni del Veneto Orientale,Palazzo Ducale,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Senigallia Vittorio,S. Generasia 256,,tabaccheria, cartoleria,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Seno Alvise,S. Generasia 256,,carbone e legna (dettaglio),Burano,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Seno Amedeo,Cannaregio 3501,,Geometra,Calcolatrici,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Seno Florinda,Cannaregio 3501, S. M. S., 272,panificio | Burano,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Seno Giuliani,Cannaregio 4642-A,,mobili lucrati,Calcolatrici,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Seno Giulanni,Calle Larga, S. Marco,oggetti artistici, specialità veneziane,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Seno Jole,Calle Larga,,Applicaled del Gelio Civile,Calcolatrici,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Seno Renato,S. Polo 679,,pesce (ingrosso),Calcolatrici,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
"Seno Mons, Riccardo",S. Polo 679,,Macchine per scrivere,Arciprete Basilica di San Marco,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Seno Stella,S. Polo 679,,alimentari (dettagli),Burano,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Seno Ubaldo,S. Marco 1473,,bar,Calcolatrici,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Sentt Guglielmo,"S. Marco 1473, fon. Vetraii 8-A",,vetrare artistiche,Murano,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Seppi Cesare,"S. Marco 1473, fon. Vetraii 8-A, Via Jacopo de Barbari 4",,pittore,Lido,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Sepulcri dr. Pietro,Sestro 178,,medicina generale,Calcolatrici,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Serafini Armanulo,S. Marco 602,,rappresentante - tessuli, confezioni, filati,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Serafin Romeo,"Giudecca, Murano 1943",,portami metallici,Calcolatrici,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
Serafin prof. Giovanni,S. Stefano 2982,,Comgnante Circolo Philologio,Calcolatrici,Duplicatori,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,455
