Name,Address,Location,Category,Additional Info,page
S.A.S. Certette C. e. Cronotecnia,"Via Lonel, 40, Torino",Marittima,Orologeria tecnica," industriale,  scientifica, Orologeria Tecnica Industriale Scientifica. Officina per costruzioni. Meccaniche di Alta Precisione.",262
Ancilotto Giuseppina,"Via Lonel, 40, Torino",Mestre,Ortaggi,"industriale,  scientifica,",262
Bocchetto Gio Battista,S. Polo 5,Marittima,Ortaggi,"industriale,  scientifica,",262
Sambo Felice e Boscolo Rosa,S. Polo 5,Mestre,Ortaggi,Piazza 27 Ottobre,262
Soc. An. Frutta Erbaggi SAFRE,S. Marco 4541,Marittima,Ortaggi,"industriale,  scientifica,",262
Vianello Federico,S. Marco 4541,Murano,Ortaggi,Vignole 12,262
Bernach G. Succ. Cattaneo e Funes,S. Marco 5169,Marittima,Ortaggi e legumi,"industriale,  scientifica,",262
Essicazione Razionale Prodotti agricoli S. A. ERPA,S. Marco 4202,Marittima,Ortaggi e legumi,"industriale,  scientifica,",262
Expo-t Industrie e Conservefici,"S. Marco 4202, Castello 6108",Marittima,Ortaggi e legumi,"Ortaggi e legumi, | Soc. per az.",262
Soc. Generale delle Conserve Alimentari Cirio,"S. Marco 4202, Castello 6108",Porto Marghera,Ortaggi e legumi,"industriale,  scientifica,",262
Voltan Leandro,"S. Marco 4202, Castello 6108",Mestre,Ortaggi e legumi,Riviera 20 set. 13,262
S. A. Malteria Adriatica,"S. Marco 4202, Castello 6108",Venezia,Orzo,Porto Marghera,262
Sordon dr. Angelo,Via Miranese 5,Mestre,Ossidi metallici,"industriale,  scientifica,",262
Società Italiana Ossigeno ed altri gas,Via Miranese 5,Giudecca,Ossigeno,"per uso industriale, depositi",262
Alberti Francesco,Murano campo San Bernardo 1-B,Marittima,Osterie,"industriale,  scientifica,",262
Albetini Onoria,S. Polo 2604,Marittima,Osterie,"industriale,  scientifica,",262
Ambrunuzzi Maria,S. Polo 2604,Pellestrina,Osterie,527,262
Ardenghi Girolamo,Cannaregio 6369,Marittima,Osterie,"industriale,  scientifica,",262
Ardenghi Luigi,Cann. 8370,Marittima,Osterie,"industriale,  scientifica,",262
Arditi Marco,Dorsoduro 224,Marittima,Osterie,"industriale,  scientifica,",262
Artusi Aristide,S. Marco 455-A,Marittima,Osterie,"industriale,  scientifica,",262
Asolini Palmira,Castello 5731,Marittima,Osterie,"industriale,  scientifica,",262
Baldo Chiaron Mario,Castello 2877,Marittima,Osterie,"industriale,  scientifica,",262
Baldon Giacomo,D. Duro 3957,Marittima,Osterie,"industriale,  scientifica,",262
Ballarin Giuseppina,Giudecca 657,Marittima,Osterie,"industriale,  scientifica,",262
Biarolini (ditta),"Sede S. S. Apostoli Corte Leon Bianco, Cannaregio 2949; 2888; 3849; 5829, S. Polo 7",Marittima,Osterie,"industriale,  scientifica,",262
Basso Giovanna,D. Duro 2975,Marittima,Osterie,"industriale,  scientifica,",262
Benetollo Giuseppina,Murano Fondamenta Vetrai 69,Marittima,Osterie,"industriale,  scientifica,",262
Bernardi Ada,Murano calle Bigaglia 19,Marittima,Osterie,"industriale,  scientifica,",262
Bertotti Virginia,Cannaregio 1088,Marittima,Osterie,"industriale,  scientifica,",262
Bettini Alfonsa,Castello 4227,Marittima,Osterie,"industriale,  scientifica,",262
Bianchi Dorotea,S. Polo 900,Marittima,Osterie,"industriale,  scientifica,",262
Biscontin Cristiano,D. Duro 992,Marittima,Osterie,"industriale,  scientifica,",262
Bongolo Elvira,Giudecca 636,Marittima,Osterie,"industriale,  scientifica,",262
Bonaventura Arturo,S. Polo 2412,Marittima,Osterie,"industriale,  scientifica,",262
Bortoli Ester,S. Polo 2504,Marittima,Osterie,"industriale,  scientifica,",262
Broglio Antonio,Giudecca 549,Marittima,Osterie,"industriale,  scientifica,",262
Brugnolo Antonio,D. Duro 1191,Marittima,Osterie,"industriale,  scientifica,",262
Busetto Giovanna,D. Duro 1191,Pellestrina,Osterie,626,262
Busetto Narciso,Giudecca 578,Marittima,Osterie,"industriale,  scientifica,",262
Calò Antonio,"Castello 5224, 1309",Marittima,Osterie,"Osterie, ",262
Camozzo Luigi,Murano Fond. Venier 4,Marittima,Osterie,"industriale,  scientifica,",262
Campagnol Giacomo,Cann. 4888,Marittima,Osterie,"industriale,  scientifica,",262
Canciani F.lli,Cannaregio 3016,Marittima,Osterie,"industriale,  scientifica,",262
Caos Erminia,"S. Elena, Via Chinotti 24",Marittima,Osterie,"industriale,  scientifica,",262
Caravita Luigi,Cannaregio 655,Marittima,Osterie,"industriale,  scientifica,",262
Carraro Federico,D. Duro 2474,Marittima,Osterie,"industriale,  scientifica,",262
Ceccato Pasquale,SS. Apostoli,Marittima,Osterie,"industriale,  scientifica,",262
Checchin Carlo,S. Polo 518,Marittima,Osterie,"industriale,  scientifica,",262
Cipollato Emma,Giudecca 33,Marittima,Osterie,"industriale,  scientifica,",262
Cottro Armanda,S. Marco 4275,Marittima,Osterie,"industriale,  scientifica,",262
Colussi Eugenio,Cann. 1703,Marittima,Osterie,"industriale,  scientifica,",262
Colussi Mansueto,Cannaregio 2345,Marittima,Osterie,"industriale,  scientifica,",262
Comin Anna,D. Duro 2753,Marittima,Osterie,"industriale,  scientifica,",262
Coppetta Carlo,Murano Fond. Cavour 28,Marittima,Osterie,"industriale,  scientifica,",262
Cucchetto Angela,Giudecca 238,Marittima,Osterie,"industriale,  scientifica,",262
D'Alba Rosa,S. Marco 5290,Marittima,Osterie,"industriale,  scientifica,",262
Dal'Agnola Umberto,Castello 43,Marittima,Osterie,"industriale,  scientifica,",262
Dal Pont Rosa,S. Marco 3647,Marittima,Osterie,"industriale,  scientifica,",262
Damin Pasquale,Cannaregio 3378,Marittima,Osterie,"industriale,  scientifica,",262
Dan Maria,Giudecca 180,Marittima,Osterie,"industriale,  scientifica,",262
De Marchi Ferdinando,S. Marco 5456,Marittima,Osterie,"industriale,  scientifica,",262
De Marzo Tullio,S. Polo 1479,Marittima,Osterie,"industriale,  scientifica,",262
De Poli Norma,S. Polo 1479,Pellestrina,Osterie,Via Vianello 42,262
De Prà Carlo,Rialto 502,Marittima,Osterie,"industriale,  scientifica,",262
De Rossi Angelo,S. Polo 439,Marittima,Osterie,"industriale,  scientifica,",262
De Zorzi Regina,S. Marco 3454,Marittima,Osterie,"industriale,  scientifica,",262
Di Stefano Savia,S. Polo 860,Marittima,Osterie,"industriale,  scientifica,",262
Doria Gisella,Castello 5272,Marittima,Osterie,"industriale,  scientifica,",262
Falcier Mario,Murano Fond. Giust. 12,Marittima,Osterie,"industriale,  scientifica,",262
Faniello Giovanni,S. Croce 821,Marittima,Osterie,"industriale,  scientifica,",262
Ferria Filomena,Cannaregio 1333,Marittima,Osterie,"industriale,  scientifica,",262
Filippini Antonio,Cannaregio 1333,Lido,Osterie,"industriale,  scientifica,",262
Foschi Ferdinando,Castello 5467,Marittima,Osterie,"industriale,  scientifica,",262
Franzo Giovanni,S. Polo 778,Marittima,Osterie,"industriale,  scientifica,",262
Gerardi Ugo,Castello 4272,Marittima,Osterie,"industriale,  scientifica,",262
Gervasutti Giovanni,Castello 1815,Marittima,Osterie,"industriale,  scientifica,",262
Giurius Teresa,S. Croce 1912,Marittima,Osterie,"industriale,  scientifica,",262
Grioli Giuseppe,"Castello 4739, Cann. 1424",Marittima,Osterie,"industriale,  scientifica,",262
Grosso Petronilda,"Castello 4739, Cann. 1424",Marittima,Osterie,"industriale,  scientifica,",262
Guadalupei Desiderio,Cann. 3253,Marittima,Osterie,"industriale,  scientifica,",262
Guidi Amalia,Giudecca 660,Marittima,Osterie,"industriale,  scientifica,",262
Habeleer Amalia,Castello 3281,Marittima,Osterie,"industriale,  scientifica,",262
Lauraora Bice,Castello 3218,Marittima,Osterie,"industriale,  scientifica,",262
Levi Angela,D. Duro 278,Marittima,Osterie,"industriale,  scientifica,",262
d'use,VIA XVII Marzo n. 2225,Venezia,Osterie,OFFICINA RIPARAZIONI MAOOHINE PER SORIVERE,262
