Name,Address,Location,Category,Additional Info,page
Ultimoda,S. Marco 741,Mestre,Cornici,TESSUTI DI GRAN MODA NAZIONALI ED ESTERI,191
Vidali Giorgio,S. Marco 1470,Mestre,Cornici,TESSUTI DI GRAN MODA NAZIONALI ED ESTERI,191
Vittadello Alessandro,S. Marco 914,Mestre,Cornici,TESSUTI DI GRAN MODA NAZIONALI ED ESTERI,191
Volpato Eugenio,S. Polo 475,Mestre,Cornici,TESSUTI DI GRAN MODA NAZIONALI ED ESTERI,191
Zecchini Glauco,S. Marco 4485,Mestre,Cornici,TESSUTI DI GRAN MODA NAZIONALI ED ESTERI,191
Del Gaizo,S. Marco 4485,Marghera,Cornici,Soc. Industria Conserve Alimentari,191
I.T.A.M.,Marghera via dell’Elettricità 4,"Conserve, Marmellate ed affini",Cornici,"Category: Conserve,  Marmellate ed affini",191
Missana Matteo,Marghera via dell’Elettricità 4,"Conserve, Marmellate ed affini",Cornici,S. M. Formosa,191
Soc. Gen. Conserve Alimentari «Irio»,Marghera via dell’Elettricità 4,Marghera,Cornici,"Category: Conserve,  Marmellate ed affini",191
Arte Veneziana di Garizzo Isabella,S. Leonardo 1512,Conterie e Perle,fabbriche,Category: Conterie e Perle,191
Brovazzo Lu,Cannaregio 3278,Conterie e Perle,fabbriche,Category: Conterie e Perle,191
Costantini Melloni e Massetti,"Murano, Calle de! Mistè»",Conterie e Perle,fabbriche,Category: Conterie e Perle,191
Fabris Giuseppe,S. Marco 13,Conterie e Perle,fabbriche,Category: Conterie e Perle,191
Grilli G.,Castello 6457,Conterie e Perle,fabbriche,Category: Conterie e Perle,191
Mazzega F.lli,"Murano, fdm. Vetrai 148",Conterie e Perle,fabbriche,Category: Conterie e Perle,191
Mazzega Romano,Rio Marin 913-A,Conterie e Perle,fabbriche,Category: Conterie e Perle,191
Morassi Luigi,"Murano, fdm. Vetrai 15",Conterie e Perle,fabbriche,Category: Conterie e Perle,191
Moretti F.cce e F.lli,"Murano, fdm. Navagero 42",Conterie e Perle,fabbriche,Category: Conterie e Perle,191
Moretti Ulderico e C.,"Murano, fdm. Cavour",Conterie e Perle,fabbriche,Category: Conterie e Perle,191
S. A.,"Costantini Vistosi Canuzzo, S. Marco 4382, Murano, Pal. Da Mula",Conterie e Perle,fabbriche,Category: Conterie e Perle,191
S. A. Talinna.,"Perle e Conterie, Murano fdm. Navagero 34",Conterie e Perle,fabbriche,Category: Conterie e Perle,191
S. A. Pauly e C.,"Perle e Conterie, Murano fdm. Navagero 34",Murano,fabbriche,Category: Conterie e Perle,191
Società Veneziana Conterie Cristallerie,"Murano, fdm. Navagero 34",Conterie e Perle,fabbriche,Category: Conterie e Perle,191
Vaccari Augusto,Cannaregio 2528,Conterie e Perle,fabbriche,Category: Conterie e Perle,191
Saccheria F.lli Jasach,Dorsoduro 467,Copertoni,fabbriche,Category: Copertoni,191
Soc. An. Nicoli Natale,S. Canciano 5412,Copertoni,fabbriche,Category: Copertoni,191
Vittadello Alessandro,S. Marco 917,Copertoni,fabbriche,Category: Copertoni,191
Zaccariotto Giulio,S. Croce 468-B.C,Copertoni,fabbriche,Category: Copertoni,191
A.B.C. di Giuseppe Busanel,"Cannaregio, Rio Tre Maddalena, 2054",Copisterie,"Tutti i Lavori di Copisteria per Uffici, Enti, Privati, Agenzia d’Affari, Assistenza Pratiche Ammministrative",Tel. 26-364,191
Chitarin Giovanni,Campo S. Bartolomeo n. 5881,Cordami e Spaghi,fabbriche,Category: Cordami e Spaghi,191
Cedolini Emilio,"S. Maria Gloriosa dei Frari, 2700",Cordami e Spaghi,fabbriche,Tel. 27-459,191
Bellemo Mario,"Mestre, Via Ospedale 37",Cordami e Spaghi,fabbriche,Category: Cordami e Spaghi,191
Donaggio G. e Figli,Castello 2121,Cordami e Spaghi,fabbriche,"cordami, spaghi fiati, reti, tel. 26-633",191
Gizzi Cav. Vincenzo e Figlio,Cannaregio n. 3729,Cordami e Spaghi,fabbriche,Category: Cordami e Spaghi,191
Inio Paolo,Giudecca 595,Cordami e Spaghi,fabbriche,Category: Cordami e Spaghi,191
Rallo Giuseppe,"Mestre, Via Caneve 35",Cordami e Spaghi,fabbriche,Category: Cordami e Spaghi,191
Rusconi Antonio,Castello 4154,Cordami e Spaghi,di Guido Rusconi,Category: Cordami e Spaghi,191
S.A.,"Castello 4154, Campo S. Provolo, 4706",Cordami e Spaghi,Linificio Canapificio Nazionale,Tel. 23-927,191
Serafin Romeo,"Giudecca, 193a",Cordami e Spaghi,Industria cordami," pararbor-di,  parafalle,  corde per navi,  tappeti, , Tel. 24-512",191
Dolletta Attilio,Salizzada S. Lio 5672,Cornici,"Cornici d’ogni stile, Vetri, Spec-chi, Cristalli, Paralumi, Lampadari, Lumiere, Lacche, Dorature, Assortimento articoli per regalo",Tel. 26-823,191
Ditta Sandri,"Campo Manin, San Marco, 4254",Cornici,"Laboratorio Cornici ed Affini, Vetri, Specchi, Cristalli, Quadri",Tel. 24-584,191
Laurenti Ferdinando,S. Marco 4472,Cornici,fabbriche,Category: Cornici,191
Moretto Giulio,S. Maurizio 2623-A,Cornici,fabbriche,Category: Cornici,191
Valle Natale,Cannaregio 1413,Cornici,fabbriche,Category: Cornici,191
ZAGO F.LLI,"S. Polo, 1479",Cornici,Ritratti artistici - Lavori industriali - Reparto eliocianografico - Vendita materiale fotocinematografico,Telefono 24-386,191
