Name,Address,Location,Category,Additional Info,page
Bonivento Carlo,S. Polo 652,Murano,Pesce conserva,ingrosso,270
Del Zotto rag. Giovanni,Dorsoduro 1259.,Murano,Pesce conserva,ingrosso,270
D'Indri Antonio,Cannaregio 3689-4108 A,Murano,Pesce conserva,ingrosso,270
Exprot Industrie e Conservifici,Castello 6108,Murano,Pesce conserva,ingrosso,270
Industria Conserve pesce e affini di Gasparini Romeo,S. Croce 2149,Murano,Pesce conserva,ingrosso,270
Rizzardl e figli,Cann. 4108-B,Murano,Pesce conserva,ingrosso,270
Stabilimento Adriatico prodotti Alimentari (SAPA) di Del Zotto Giovanni,"Burano, S. Mauro 72, Ternava 79",Murano,Pesce conserva,ingrosso,270
Gavagnin Luigi,Cann. 1352,Murano,Pesce e crostacei,ingrosso,270
Gilebbi Alfredo,Cann. 1352,Lido,Via Lorenzo Marcello 7,(ditta),270
Pavan Anna,Castello 4554,Murano,Pesce e crostacei,ingrosso,270
Trevisan Giovanni,Castello 4554,Murano,Pesce e crostacei,S Polo Pescheria,270
Azienda Generale Italiana Petroli,"S. Marco 4023, e Porto Marghera",Murano,Petrolio,"benzina e derivati,",270
Azienda Petroli Italo Rumena S. A. S.,S. Marco 1398 e Porto Marghera,Murano,Petrolio,"benzina e derivati,",270
Baracchino Gino,S. Croce 860-e,Murano,Petrolio,"benzina e derivati,",270
Bevilacqua Luigi,Cannaregio 3236,Murano,Petrolio,"benzina e derivati,",270
Brovasco G. V. (ditta) di Cendon Mario,Cannaregio 5515,Murano,Petrolio,"benzina e derivati,",270
Catspaan Basilio ed Elia Luigi,"Mestre, via Palazzo 4",Murano,Petrolio,"benzina e derivati,",270
Daminisi e Giorgio,S. Luca 4267-A,Murano,Petrolio,"benzina e derivati,",270
Rossi Speranza,"Burano, S. Mauro 232",Murano,Petrolio,"benzina e derivati,",270
Rumor Carlo,Cannaregio 2251,Murano,Petrolio,"benzina e derivati,",270
Secco Angelo,S. Marco 972,Murano,Petrolio,"benzina e derivati,",270
Società Italo Americana pel petroliò,San Marco 2503 e P. Marghera,Murano,Petrolio,"benzina e derivati,",270
Tagliabue Giuseppe (ditta),"San Marco 2503 e P. Marghera, Via Canale Ovest 13",Murano,Petrolio,", | P. Marghera",270
Tagliapietra Giovanni,"Burano, Cavanella 9",Murano,Petrolio,"benzina e derivati,",270
Zanin Guido,Cannaregio 3922,Murano,Petrolio,"benzina e derivati,",270
Barera C. (di Romanati E.),Merce-is Capitello 4948,Murano,Pianoforti,"benzina e derivati,",270
Carini Alessandro,S. Croce 851,Murano,Pianoforti,"benzina e derivati,",270
Ettore Brocco del Rag. Giuseppe Brocco,"Campo della Guerra 510, 11A",Murano,Pianoforti,"benzina e derivati,",270
Guetta Dino,S. Apostoli 4486,Murano,Pianoforti di tutte le marche," d'occasione,  Laboratorio attrezato per riparazioni Radiali",270
Borin Clemente,S. Giovanni Grisostomo 5816,Murano,Picchettaggio o verniciature piroseffi,"benzina e derivati,",270
Cooperativa per lavori manutenzione ed Assistenza pirocasfi «La Liberty»,Castello n. 1222,Murano,Picchettaggio o verniciature piroseffi,"benzina e derivati,",270
S. A. Impresa Lavori Navali ed affini,San Marco 1475,Murano,Picchettaggio o verniciature piroseffi,"benzina e derivati,",270
Togni Stelvio (ditta),S. Croce 397,Murano,Picchettaggio o verniciature piroseffi,"benzina e derivati,",270
Botter Gino e C.,Cannaregio 1433,Murano,Pietra artificiale,"benzina e derivati,",270
Ferruccio I.,S. Marco 873,Murano,Pietra artificiale,"benzina e derivati,",270
Corpo Piloti Estuario Veneto,S. Marco n. 1343-B,Murano,Piloti,"benzina e derivati,",270
«Montevecchio Societá Italiana del piombo e dello zinco,"Marghera, Via della Industria.",Murano,Piombo e zinco,"benzina e derivati,",270
«S.A.E.» Società Applicazioni Elettrotecniche,Fill Siliprandl Chiesa & C., Milano, Via Lario," 16 Strumenti per la misura,  la regolazione a la registrazione delle temperature,  Agente: Luigi Jagher,  Venezia,  Castello,  S. Lio 5685,  Tel. 26-894, ",270
Soc. An. Immobiliare « Delta Po »,"Cannaregio, 2138",Murano,Pescicoltura,"Pesci-coltura,  Industria e Commercio del Pesce,  Valle da Pesca Risele,  Telefono 23-689",270
Abis Sarafo,Castello Calle Ponte Soudi 2654,Murano,Pittore decoratore," Coloriture Comuni e di Lusse,  Verniciature alla nitro dilpinture Industriali,  Telefono 23.446.",270
Berlese Antonio,"Mestre, Via Canea 9",Murano,Pittori decoratori,"benzina e derivati,",270
Beltrame Luigi,Cann. 553,Murano,Pittori decoratori,"benzina e derivati,",270
Boato Guido,"Mestre, Via Garibaldi 54",Murano,Pittori decoratori,"benzina e derivati,",270
Bognolo Giovanni,"Mestre, Via Garibaldi 54, 3650-A",Murano,Pittori decoratori,", | S. Marziale",270
ZAGO F.LLI,"Mestre, Via Garibaldi 54, 3650-A, 1479",Murano,Pittori decoratori,", Ritratti artistici - Lavori industriali - Reparto elio-cinagografo - vendita materiale fotocinematografico,  Telefono 34.296 | S. Polo",270
