Name,Address,Location,Category,Additional Info,page
Granziotto P. Succ. di Menegazzi cav. A.,S. Appiani 1321,Dorsoduro,Materiali da costruzione,Category: Manipolazione,243
Peuzo Antonio,"S. Polo, 2765",Dorsoduro,Materiali da costruzione,Category: Manipolazione,243
Prandstraller Domenico,Mestre v. Fiume 2,Mestre,Materiali da costruzione,Category: Manipolazione,243
Rossi Guido,"Mestre via Cattapan, 54",Mestre,Materiali da costruzione,Category: Manipolazione,243
Stefanutti Stefano,"Cannaregio, 1374",Cannaregio,Materiali da costruzione,Category: Manipolazione,243
Ditta Facchinetti Giuseppe,Lido Via P. Marsich 3,Lido,Manipolazione,Category: Manipolazione,243
S. A. Porto Industriale di Venezia,Calle Tron,S. Marco,Materiali da costruzione,Category: Manipolazione sali,243
Trovò Plinio (ditta),"Cantiere Lavori In Cemento, Impresa Edile, Solai e Travi Brevettati « Venezia », Marghera, Piazzale XXXVII Ottobre",Marghera,Telefono 50.438,Category: Manufatti in cemento,243
I.T.M.A. Società Anonima Industria Torroni,"Cantiere Lavori In Cemento, Impresa Edile, Solai e Travi Brevettati « Venezia », Marghera, Piazzale XXXVII Ottobre", Affini,"Marghera Venezia, Via dell'Elettrolisi, 4, Ronzinella Mogliano Veneto","Marghera, | Marmellate",243
la Castellana,"Cantiere Lavori In Cemento, Impresa Edile, Solai e Travi Brevettati « Venezia », Marghera, Piazzale XXXVII Ottobre, S. Marco 2215",Dorsoduro,Materiali da costruzione,Soc. per az.,243
Soc. Agricola del Cavallino,S. Polo 2998,Dorsoduro,Materiali da costruzione,Category: Marmellate,243
Baldracco Sebastiano,Cannaregio 6052,Cannaregio,Materiali da costruzione,Category: Marmi,243
Barzan Umberto,S. Felice 3752,Dorsoduro,Materiali da costruzione,Category: Marmi,243
Botter Gino e C.,Cannaregio 1433,Cannaregio,Materiali da costruzione,Category: Marmi,243
Brovazzo G. V. (ditta),Cannaregio 3542,Cannaregio,Materiali da costruzione,Category: Marmi,243
Costantini f. Francesco,Cannaregio 6012,Cannaregio,Materiali da costruzione,Category: Marmi,243
Dall'Era prof. Romeo,"Laboratorio Marmi Artistici o comuni, S. Croce, 134",S. Croce,Telefono, 23-257,243
Dal Maschio Vincenzo,Mestre: Via Belfredo,Mestre,Materiali da costruzione,Category: Marmi,243
Della Toffola Angelo,Carmini 3498-F,Dorsoduro,Materiali da costruzione,Category: Marmi,243
Frigo Gemma,Cannaregio 3227,Cannaregio,Materiali da costruzione,Category: Marmi,243
Galleria d'Arte antica gia Cesana,Castello n. 4392-A,Castello,Materiali da costruzione,Category: Marmi,243
Mander e Feiffer,"Fondamente Nuove, 5038a",Dorsoduro,Tel. 24-215 Mestre," Via S. Giuliano,  207",243
Pavanello (ditta),SS. Giovanni e Paolo 6108,Dorsoduro,Materiali da costruzione,Category: Marmi,243
Piasentin Luigi,Cannaregio 5100-A,Cannaregio,Materiali da costruzione,Category: Marmi,243
Sguaro Armando,Fondamente Nuove n. 5113-A,Dorsoduro,Materiali da costruzione,Category: Marmi,243
Urvetti Pietro,"Fondamente Nuove n. 5113-A, Barbaria delle Tole, 6661",Dorsoduro,Materiali da costruzione,succ. Zanco Gino,243
Vianello Mario,"S. Canciano, Campiello Pestrin 5324",S. Canciano,Materiali da costruzione,Category: Marmi,243
Zenina•o G. e L. F.lli,Cannaregio 3529,Cannaregio,Materiali da costruzione,Category: Marmi,243
Bigolini Emilio,S. Polo 793,Dorsoduro,Materiali da costruzione,Category: Materassai,243
Maurizio Emilio,Cann. 3070,Dorsoduro,Materiali da costruzione,Category: Materassai,243
Piasentin Andrea,Cann. 3028 B,Dorsoduro,Materiali da costruzione,Category: Materassai,243
Sambo Giovanni,Castello 5859,Castello,Materiali da costruzione,Category: Materassai,243
Samo Antonio,Ruga Rialto,Dorsoduro,Materiali da costruzione,Category: Materassai,243
Semenza Antonio,Mestre Via Legrenzi,Mestre,Materiali da costruzione,Category: Materassai,243
Soprarcor-devole Attilio detto de Cassan,"Dorsoduro, 36",Dorsoduro,Materiali da costruzione,Category: Materassai,243
Consorzio Agrario della provincia di Venezia,S. Marco 4218,Dorsoduro,Materiali da costruzione,Category: Materiale per agricoltura,243
Romei Ettore,S. Marco 4902,Dorsoduro,Materiali da costruzione,Category: Materiale cinematografico,243
Odorico Odorico S.p.A.,"Manufatti in cemento, Mestre, uffici",Mestre,Tel. 50-873," Stab. Marghera,  tel. 50.874",243
Campese Edoardo Giovanni,Lido Via M. Bragadin 6,Lido,Materiali da costruzione,Category: Materiali da costruzione,243
Caprioglio Giovanni (ditta),"P. Marghera, Via Elettricità 1",Marghera,Materiali da costruzione,Category: Materiali da costruzione,243
Dal Maschio Valentino e Figli,"Impresa Edile, Costruzioni In Cemento, S. Croce, 267a",S. Croce,Tel. 22-707,Category: Materiali da costruzione,243
Fornaci Rizzi,"Impresa Edile, Costruzioni In Cemento, S. Croce, 267a", Breviglieri & C. R. D. B.,Piaozena,"Tutte le applicazioni del laterizio. Persona avvolgibili Industrie Papa e Donà. agente esclusivo per la Provincia di Venezia: Umberto Calogera,  Mestre via Circonvallazione 2-C Tel. 50.867 | Donelli",243
