Name,Address,Location,Category,Additional Info,page
Radio Ruggero,Cannaregio 3682,Mestre,Apparecchiature elettriche automatiche,PELLESTRINA,145
Romanelli Umberto,S. Marco 263-64,Mestre,Apparecchiature elettriche automatiche,PELLESTRINA,145
Scinzi Antonio,S. Polo 14,Mestre,Apparecchiature elettriche automatiche,PELLESTRINA,145
Telefunken Italiana Soc. per Az.,S. Marco 4090,Mestre,Apparecchiature elettriche automatiche,PELLESTRINA,145
Tommasina Mario,S. Marco 1263,Mestre,Apparecchiature elettriche automatiche,PELLESTRINA,145
Zanini Belisario,Cannaregio 1292,Mestre,Apparecchiature elettriche automatiche,PELLESTRINA,145
S.A.F.A. Soc. An.,S. Angelo 3870,Mestre,Approvvigionamenti,"Forniture Approvvigionamenti, Tel. 25-555, ",145
Magazzino D. Duro,"Angelo Raffaele, Calle dei Guardiani, 2405",Mestre,Approvvigionamenti,PELLESTRINA,145
Rosso Ettore,"S. Croce, calle della Regina 2334",Mestre,Argentatura e doratura,"Officina elettrogalvanica, Argentatura, Ramatura, Biancatura, Ossidatura, ",145
Tramontin Mario,"S. Marco, calle Fubiera n. 944",Mestre,Argentatura e doratura,PELLESTRINA,145
TRAMONTIN MARIO,"S. Marco, Calle Fubera, 494",Mestre,Argentatura e doratura,"DORATURA - ARGENTATURA, Si rimette a nuovo ogni articolo d'argenteria Specializzazione rimessa a nuovo arredi sacri VENEZIA, ",145
Bassi Mario,S. Marco Calle Balloni,Mestre,Argenterie,PELLESTRINA,145
Bianchi Arturo,S. Polo 1592,Mestre,Argenterie,PELLESTRINA,145
Benvenuti Luigi,"S. Marco, Merceria Orologio 282",Mestre,Argenterie,PELLESTRINA,145
Codognotto Attilio,S. Marco 1295,Mestre,Argenterie,PELLESTRINA,145
Fabrizzi Jolanda ved. Bianchi,Cannaregio n. 2097,Mestre,Argenterie,PELLESTRINA,145
Quintavalle Enrico Arturo,Rialto 3,Mestre,Argenterie,PELLESTRINA,145
Salvadori Gi (Ditta),Merceria S. Salvatore 5022-23,Mestre,Argenterie,PELLESTRINA,145
Signora Giovanni,S. Polo 71,Mestre,Argenterie,PELLESTRINA,145
Neerman Gastone,S. Marco 2474,Mestre,Armatori,PELLESTRINA,145
Panfilo ing. Giuseppe,Castello 4982,Mestre,Armatori,PELLESTRINA,145
Semenzaio Vincenzo,Via Miranese 68,Mestre,Armatori ferroviari,PELLESTRINA,145
Orio F.lli,Via Miranese 68,Carpenedo,"Armi, munizioni, proiettili",PELLESTRINA,145
Pucitta Tito,"S. Marco, 4634",Mestre,"Armi, munizioni, proiettili",PELLESTRINA,145
Rallo Mario,Via Olivi,Mestre,"Armi, munizioni, proiettili",PELLESTRINA,145
Urbani Filippo,San Marco 1280,Mestre,"Armi, munizioni, proiettili","c. a. c. e. i. n., ",145
Zandegiacomo Erminio,"S. Marco, 265",Mestre,"Armi, munizioni, proiettili",PELLESTRINA,145
Baru a C. (di Romanati Enrico),"San Salvatore, Merceria Capitello 4948-49",Mestre,Armonium,PELLESTRINA,145
"k A. D. A.) Aromi, dolci affini di Marcasoli Marino",Castello 4601,Mestre,Aromi per dolci,PELLESTRINA,145
Cecchin Enrico,"Ginderoco, 596",Mestre,Aromi per dolci,PELLESTRINA,145
Ferronato Massimo,Dorsoduro 2606,Mestre,Aromi per dolci,PELLESTRINA,145
FABBRICATORI BILIARDO ed ARREDAMENTI FRATELLI Deagostini,"Via Leini, 38",Torino,Arredamento per bar,"Casa Fondata nel 1842, ",145
Arredatore (L') (Soc. acc. semp.),San Moise 2052,Mestre,Arredamento,"Arredamenti di qualsiasi tipo ed in qualsiasi stile, Materiali vari per arredamento, Tel. 22-220; 26-906, ",145
"Casa Nova, S. A. Arredamenti completi",Via XXII Marzo 2288,Mestre,Arredamento,"Tel. 25-889, ",145
Haas e Figli (Soc. An. suc. di Filippo Haas),"Campo S. Moise, 1461",Mestre,Arredamento,"Stoffe per arredamenti, tendaggi e tappeti, Tel. 24-909, Filiali a Roma, Milano, Torino, Firenze, ",145
S.C.E.L.S.I.A.,Castello. 33,Mestre,Arredamento,PELLESTRINA,145
Bevilacqua Luigi,"S. Giov. Decollato, 1319",Mestre,Arredi sacri,"Stabilimento serico, ",145
Bottacin Alessandro,Calle della Bissa 5462,Mestre,Arredi sacri,PELLESTRINA,145
Gcizzo Isabella,Cannaregio 1512,Mestre,"Arte veneziana, Fiori e Perle",PELLESTRINA,145
