Name,Address,Location,Category,Additional Info,page
Salae Romeo,"Via XXII Marzo, 2288",Mestre,Coloniali,Viale Garibaldi,185
Toldo Guido,"Via XXII Marzo, 2288",Favaro Veneto Dese,Coloniali,Posteggio Noleggio Riparazioni,185
Trevisan Angelo,Via Cappuccina 143,Mestre,Coloniali,Posteggio Noleggio Riparazioni,185
Valentini Giuseppe,Ca Via Cavallico 16.B,Mestre,Coloniali,Posteggio Noleggio Riparazioni,185
Vigato Agostino,Via Cappuccina 69,Mestre,Coloniali,Posteggio Noleggio Riparazioni,185
Zanessi Mario,Piazza 27 Ott. 33,Mestre,Coloniali,Posteggio Noleggio Riparazioni,185
Zanirato Domenico,Piazza 27 Ott. 33,Favaro Veneto Centro,Coloniali,Posteggio Noleggio Riparazioni,185
Zanirato Rino,Piazza 27 Ott. 33,Favaro Veneto Piazza Municipio,Coloniali,Posteggio Noleggio Riparazioni,185
Cinema Accademia,Accademia,Mestre,Gestione I.C.S.A.,Posteggio Noleggio Riparazioni,185
Cinema Centrale,Accademia,Mestre,Cinema,Piscina Frezzeria,185
Cinema Garibaldi,Via Garibaldi,Mestre,Gestione Magnarin Giuseppe,Posteggio Noleggio Riparazioni,185
Cinema Imperiale,Via Garibaldi,San Polo,Gestione dr. Gaston-Marchi,Posteggio Noleggio Riparazioni,185
Cinema Italia,Cannaregio 4205,Mestre,Gestione I.C.S.A.,Posteggio Noleggio Riparazioni,185
Cinema Massimo,Cannaregio 4205,San Salvador,Gestione I.C.S.A.,Posteggio Noleggio Riparazioni,185
Cinema Moderno,Cannaregio 4205,Santa Margherita,Gestione Gaetano Domeneghini,Posteggio Noleggio Riparazioni,185
Cinema Nazionale,Cannaregio 4205,Mestre,Cinema,Lista di Spagna,185
Cinema Olimpia,Cannaregio 4205,Gestione E.N.I.C.S. Gallo,Cinema,Posteggio Noleggio Riparazioni,185
Cinema Progresso,"S. Sofia, 4205",Mestre,Gestione S. An. G.E.C.C.A.,Posteggio Noleggio Riparazioni,185
Cinema S. Marco,"S. Sofia, 4205",Gestione I.C.S.A.,Cinema,Posteggio Noleggio Riparazioni,185
Cinema S. Margherita,"S. Sofia, 4205",S. Margherita,Gestione Magnarin Giuseppe,Posteggio Noleggio Riparazioni,185
Cinema Savoia,calle della Pietà,Mestre,Gestione S. A. S. R. M.,Posteggio Noleggio Riparazioni,185
Cinema Teatro Rossini,calle della Pietà,Gestione S. A. C. S. A.,Cinema,Posteggio Noleggio Riparazioni,185
Cinema Tirana,"calle della Pietà, San Marco 616",Mestre,Gestione S. P. E. S.,Posteggio Noleggio Riparazioni,185
Cinema Excelsior,"calle della Pietà, San Marco 616",Mestre,Gestione di Furlan Giovanni,Posteggio Noleggio Riparazioni,185
Furlan cav. Giovanni,Via Goioto 7,Ca' Maghera,Mestre,Posteggio Noleggio Riparazioni,185
Sala Favrin,Via Goioto 7,Burano,Gestione Favrin Umberto,Posteggio Noleggio Riparazioni,185
Teatro a Malibran,Via Goioto 7,Gestione I.C.S.A.,Mestre,Posteggio Noleggio Riparazioni,185
Teatro «Toniolo»,Via Goioto 7,Mestre,Gestione Furlan Giovanni,Posteggio Noleggio Riparazioni,185
Agenzia Cinematografica Triveneta S. A,Calle Loredan 4147,S. Luca,Agenzia noleggio film,Posteggio Noleggio Riparazioni,185
Ente Nazionale Industrie Cinematografiche,S. Simeone Piccolo 745 A,,fdm,Posteggio Noleggio Riparazioni,185
Direccion Generale,Ruga Orefici 1,,Cinema,Posteggio Noleggio Riparazioni,185
Larius Films,"Ruga Orefici 1, San Marco 2554",,Soc. a. r. I.,Posteggio Noleggio Riparazioni,185
Nazional,"Ruga Orefici 1, San Marco 2554",San Marco,Noleggio per Azi. prod. e distribuzione pell," cinem, , ",185
Olimpia Film,"Ruga Orefici 1, San Marco 2554",,San Marco 2683,"Soc. a. r. I., | Società Italiana Cinemato-grafica",185
Società per Esercizio spettacol,San Marco 2012,,Cinema,Posteggio Noleggio Riparazioni,185
Varietà Industria Spettacoli V.L.S.S.,San Polo 1206,,Cinema,Posteggio Noleggio Riparazioni,185
Istituto Luce Nuova,Palazzo Dolfu,Nuovo,Produzione films stabilimenti,Posteggio Noleggio Riparazioni,185
Pegasus Film,"Palazzo Dolfu, S. Polo 1",,di Balbieri e C.,Posteggio Noleggio Riparazioni,185
Scalera Film,"Palazzo Dolfu, S. Polo 1, Giudecca, 732",,Cinema,Gestione Stabilimenti Cinematografici,185
Cinemecanica,"Palazzo Dolfu, S. Polo 1, Giudecca, 732",,"Malacanton, 3563",Radiocinematografica s.r.i. | Agenzia di Venezia,185
Mazzouoc,"Rio Terrà Assassini, 3658",S. Marco,per trasmissione,Posteggio Noleggio Riparazioni,185
Regini F.lli,Ponte S. Antonio,S. Lio,"Cuoio Gomma, e pello camello, Tel. 23-336",Posteggio Noleggio Riparazioni,185
Mazzouoc Cav. Giuseppe,"Premiato Sughificio Veneto, Palazzo Surlan, Fond. Cannaregio, 970",,Amm. Tel. 23-016,Posteggio Noleggio Riparazioni,185
C.I.C. Casa Importazione caffè di Linda,"Montecchio, Castello 4283",,Coloniali,Posteggio Noleggio Riparazioni,185
Compagnia Veneziana delle Spezie,"Soc. in acc, sempl. reg. Alessandro Barnabò San Marco 4090",,Coloniali,Posteggio Noleggio Riparazioni,185
OFFICINA RIPARAZIONI,Via XIII Marto n. 2228,VENEZIA,"MAOCHINE PER SCRIVERE, Telefono 23-069",Posteggio Noleggio Riparazioni,185
