Name,Address,Location,Category,Additional Info,page,location_cleaned
Ditta PEDRENZON ULISSE,"Campo SS. Filippo e Giacomo 4272, VENEZIA",Murano,Calzature,Pantofoleria e Articoli in Gomma,166,False
Temperini Luigi,Cannaregio 4269,,Calzature,",",166,True
Tescari Francesco,Dorsoduro 1255,Murano,Calzature,",",166,False
Tiengo Regina,Calle Bertolini 30,Murano,Calzature,",",166,False
Tirefaccro Gemma,S. Rosa 2213,Murano,Calzature,",",166,False
Tomassuzzi Pietro,Via Garibaldi 1138,Murano,Calzature,",",166,False
Tonetti Bruno,Castello 1788,,Calzature,",",166,True
Tonagio Vittorio,S. Croce 1625,,Calzature,",",166,True
Trevisanato Alvise,Giudecca 415,,Calzature,",",166,True
Vianelio Rosa,Via Zennari 654,Pellestrina,Calzature,",",166,False
Voltan Fortunato,"S. Polo 1046, Lido, Gran Viale 57 D",,Calzature,",",166,True
Zacchi.no Vito,Rialto 781,,Calzature,",",166,True
Zambon Gino,Rialto 781,,Calzature,"Treporti, Ca Vio",166,True
Zanato Carlo,Castello 3543,,Calzature,",",166,True
Zanato Pietro,"Castello 3544, S. Marco 5543",Murano,Calzature,",",166,False
Zangari Giuseppe,S. Filippo Giacomo 4506,Murano,Calzature,",",166,False
Zecchi Emilio,S. Marco 299,Murano,Calzature,",",166,False
Filippini Giuseppe,Dorsoduro 3169,Murano,Calzature,",",166,False
Fratini Maria in Peruzzi,"Mestre, Via Olivi 16",Murano,Calzature,",",166,False
Girotto Francesco,S. Elena Campo Vittoria Emanuele 18,Murano,Calzature,",",166,False
Lavagna Andrea,Cannaregio 4453,,Calzature,",",166,True
Lavorino Armando,"Mestre, Caserma E. Matter",Murano,Calzature,",",166,False
Mancuso Antonio,S. Marco 654,,Calzature,",",166,True
Manfrinati Amedeo,"Mestre, Via Rosa 27",Murano,Calzature,",",166,False
Ma-~usso Angelo,S. Marco 2345,Murano,Calzature,",",166,False
Mazzon Ugo,S. Marco 2404,,Calzature,",",166,True
Moretti Giorgio,Cannaregio 134 A,,Calzature,",",166,True
Moro Ermenegildo e Sorelle,S. Marco 4618,,Calzature,",",166,True
Nostran Carlo,"Mestre, Via Poerio 60",Murano,Calzature,",",166,False
Olivetti Angelo,Cannaregio 6062,,Calzature,",",166,True
Polotto Giuseppe,S. Marco 1218,,Calzature,",",166,True
Ronzani Carlo,Cannaregio 180,,Calzature,",",166,True
Sabbatini Giuseppe,S. Marco 3032,,Calzature,",",166,True
Sartori Giovanni,Dorsoduro 1213,,Calzature,",",166,True
Sfirro Giuseppe,S. Marco 1611,,Calzature,",",166,True
Zancan Spiridione,Cannaregio 2100,,Calzature,",",166,True
Zanetti Ampelio,S. Polo 2586,,Calzature,",",166,True
Acccrsi Aldo,Castello 5088,,Calzaturifici,",",166,True
Agnoletti Olivo,"Mestre, Piazza Umberto I. 35",Murano,Calzaturifici,",",166,False
Andrevis Giacomo,S. Polo 2282,,Calzaturifici,",",166,True
Andreisi Pietro,S. Croce 2043,,Calzaturifici,",",166,True
