Name,Address,Location,Category,Additional Info,page
Busetto Sisto,Lido Gran Viale 23,Lido,Agenzie di trasporto,Mestre,264
Ferruzzi A. A.,S. Marco 710 e Lido S. M. Elisabetta 8/3,Lido,Agenzie di trasporto,Mestre,264
Fagarazzi Ines,S. Marco 710 e Lido S. M. Elisabetta 8/3,Lido,Agenzie di trasporto,Mestre,264
Fergnini Gennaro,Lido Viale S. Maria Elisabetta 79,Lido,Agenzie di trasporto,Mestre,264
Trevisan Angelo,Lido Viale S. Maria Elisabetta 79,Lido,Agenzie di trasporto,Mestre,264
Ceccarello Gino,"Manifattura Ottica Italiana, Mestre Ca'Peneda, Via S. Donà 29",Mestre,Agenzie di trasporto,Mestre,264
Cuccarolo Armando,"Manifattura Ottica Italiana, Mestre Ca'Peneda, Via S. Donà 29",Mestre,Agenzie di trasporto,Mestre,264
De Valentin Umberto,Mestre c. del Sale 8,Mestre,Agenzie di trasporto,Mestre,264
Figli de Bonaventura Menato,Mestre c. del Sale 8,Mestre,Agenzie di trasporto,Mestre,264
Finzi Carlotta Emma,Mestre c. del Sale 8,Mestre,Agenzie di trasporto,Mestre,264
Manifattura Ottica Veneta di Ceccato - Giulio,"Mestre, Via Dante 48",Mestre,Agenzie di trasporto,Mestre,264
Pignatti Ernesto,"Mestre, Piazza Umberto I",Mestre,Agenzie di trasporto,Mestre,264
Società Cementi armati centrifugati,"Mestre, Piazza Umberto I",Marghera,Agenzie di trasporto,Mestre,264
SIAS,"Mestre, Piazza Umberto I",Marghera,Marghera,Società ital. in accom. semplice,264
Società Italiana Acciaio Beton Centrifugato,Amm. S. Leonardo 1643 A,Marghera,Agenzie di trasporto,Mestre,264
Cantiere Marghera,Via A. Vicita 7,Marghera,Telefono 51-441,Mestre,264
Soc. per Az. Rossi Tranquillo,"Via A. Vicita 7, Telefono 50-209",Marghera, Sede Milano,"Via Luppetta,  5 Telefono 88-173 | Industria Pali inicietrati per Condutture Elettriche, Telegrafiche e Telefoniche, Marghera",264
Rossi Marco Giovanni (ditta),Cannaregio Calle Maggioni 6008,Pali di legno,Agenzie di trasporto,Mestre,264
Querci Della Rovere (Ditta),"Rialto Rughetta Ravano, 1052-53, Tel. 24-738",Palloncini alla veneziana,"Unica Premiara Ditta di Palloncini alla Veneziana, Grandissimo Assortimento con Festoni e Addobbi per Barche, Sale, e Cotillons per Feste Danzanti",Mestre,264
Gadel Umberto,Cann. 530,Palloncini alla veneziana,Ottonai,Mestre,264
Del Rossi Angelo Fotografia,"""Cannaregio, Lista di Spagna 190""",Palloncini alla veneziana,Agenzie di trasporto,"Vendita Fomatemario,  sviluppi,  stampa,  ingrandimenti,  Foto studio per tessere,  cartoline e foto a striscia e pose diverse,  Reparto di ottica,  vendita occhiali e riparazioni,  Ottico patentato",264
Ditta Bladene succ. Citton & Castro,"""San Marco Ponte dei Lovo, 4773""",Palloncini alla veneziana, Tel. 25-263,"Ottica,  Ingegneria,  Fotografia",264
Fiorentini Pietro," ""San Marco 307""",Palloncini alla veneziana,Agenzie di trasporto,Mestre,264
Giacomelli G.," ""S. Marco 2090""",Palloncini alla veneziana,Agenzie di trasporto,Mestre,264
Mantovani E. A.," ""S. Marco 4860""",Palloncini alla veneziana,Agenzie di trasporto,Mestre,264
Regini Fratelli," ""Castello 5615 S. Marco 585""",Palloncini alla veneziana,Agenzie di trasporto,Mestre,264
Romanelli," ""S. Marco 263-64""",Palloncini alla veneziana,Agenzie di trasporto,Mestre,264
Riva Serafino," ""Spada-na 1700""",Palloncini alla veneziana,Agenzie di trasporto,Mestre,264
SAN GIORGIO Società Ind. per Az.,"""Spada-na 1700""", Sestri,—Agenzia di Padova: Ditta Michele Tripletti,"Corso dei Popolo,  1"",  Telefono 42-587, Strumenti vari per oftalmologia. Binocoli prismatici e Galileiani,  Obbiettivi per proiezioni cinematografiche,  Apparecchi fotografici ed accessori per fotografa,  Lenti per occhiali. | ""Genova",264
Tonnato Celso,"""Ponte Baratieri, 718""",Palloncini alla veneziana,Agenzie di trasporto,"Ottica,  Fotografa",264
Vascellari Giuseppe," ""San Polo 4127""",Palloncini alla veneziana,Agenzie di trasporto,Mestre,264
Viani Giovanni," ""Castello 4609""",Palloncini alla veneziana,Agenzie di trasporto,Mestre,264
Gino Ceccarello,"Mestre (Carpenedo) Via S. Donà, 29",Palloncini alla veneziana,Forniture Generali per Ottica: Montature celluloide e di metallo, nazionali ed estere. Occhialeria da vista anche su prescrizioni mediche. Occhialeria da sole e protezione sul lavoro. Riparazioni di ogni tipo di occhiale. Termometri Industriali e Clinici e da Parete,264
Querci Della Rovere (Ditta),"Venezia - Rialto Rughetta Ravano 1052-53, Tel. 24-738",Palloncini alla veneziana,Unica Premiara Ditta di Palloncini alla Veneziana,Mestre,264
