Name,Address,Location,Category,Additional Info,Profession,Role,page,location_cleaned
Poroco dr. Attilio,San Tomà 1063,Via XXII Marzo,Paganotto Elsa,medicina generale,Fondata nel: 1877,",",436,False
Peroglio Doli Giorgio,Via Revere 2,Marghera,Paganotto Elsa,rappresentante materiali edilizi,Fondata nel: 1877,",",436,False
Peron Erminio,"Via Revere 2, Cannaregio 223",Via XXII Marzo,Paganotto Elsa,pasticceria,Fondata nel: 1877,",",436,False
Peroni Antonio,Via Piave 68,Mestre,Paganotto Elsa,impianti sanitari e idraulici,Fondata nel: 1877,",",436,False
Peroni Maria,Via Piave 68,Via XXII Marzo,"Farm. Ponci, Venezia",farmacia,Fondata nel: 1877,",",436,False
perozzo Attilio,S. Polo 736,Via XXII Marzo,Paganotto Elsa,olii commestibili, liquori (fabbrica e deposito),",",436,False
Perona Mario,S. Polo 2092,Via XXII Marzo,Paganotto Elsa,rappresentante prodotti chimici,Fondata nel: 1877,",",436,False
Persico O-10nd0,S. Marco num. 2474,Via XXII Marzo,Paganotto Elsa,ricuperi navali,Fondata nel: 1877,",",436,False
Perucci Giuseppe,"S. Marco, 4472",Via XXII Marzo,Paganotto Elsa,apparecchi e materiale radio,Fondata nel: 1877,",",436,False
Perucchin Anton Giulio,San Maro num. 1929,Via XXII Marzo,Paganotto Elsa,carta (commercio), cereali (grossi," e deposito), , ",436,False
Perrucci lo,S. Marco 873,Via XXII Marzo,Paganotto Elsa,materiale per costruzioni edilizie,Fondata nel: 1877,",",436,False
Perugini dr. ing. Ena,Sun Marco 3063,Via XXII Marzo,Paganotto Elsa,impresa edile,Fondata nel: 1877,",",436,False
Pertuto Angela,Cannaregio 3729,Via XXII Marzo,Paganotto Elsa,Bar pasticceria,Fondata nel: 1877,",",436,False
Pesaro Giuseppe,Cannaregio 5784,Via XXII Marzo,Paganotto Elsa,calzature,Fondata nel: 1877,",",436,False
Pesaro Leone,Cannaregio 1778,Via XXII Marzo,Paganotto Elsa,maglieria (fabbrica),Fondata nel: 1877,",",436,False
Pesaro Moise,Cannaregio 1242,Via XXII Marzo,Paganotto Elsa,mercerie, filati e affini,",",436,False
Pesciardo dr. Bruno,S. Fantin 1909,Via XXII Marzo,Paganotto Elsa,chimico,Fondata nel: 1877,",",436,False
Pesce P.Ili Ernesto Guido Augusto Silvio Giovanni e Mario di Attilio,S. Fantin 1909,Mestre,Paganotto Elsa,autotrasportazioni,Fondata nel: 1877,",",436,False
Pesce Giovanni,Via Rana 2,Marghera,Paganotto Elsa,tabacchi,Fondata nel: 1877,",",436,False
Pesce Lino,Via Cosenz 2,Marghera,Paganotto Elsa,tabaccheria,Fondata nel: 1877,",",436,False
Peschinitti G.,San Marco 4871,Via XXII Marzo,Paganotto Elsa,elettricista e idraulico,Fondata nel: 1877,",",436,False
Pescicotta Gilberto,"Mestre, Via Dante 95",Via XXII Marzo,Paganotto Elsa,Geometra,Fondata nel: 1877,",",436,False
Pesenti prof. Antonio,"Mestre, Via Dante 95",Ca Foscari,Paganotto Elsa,carbone e legna (dettagli),Presidente Centro Economico per la Ricostruzione,",",436,False
Pesenti Del Theli dr. Francesco,"Campo Arditi 523, 24",S. Marco,Paganotto Elsa,Libreria,Fondata nel: 1877,",",436,False
Pesenti di Giuliana,"Campo Arditi 523, 24",Via XXII Marzo,Biblioteca Marcinina,carbone e legna (dettagli),Diret. agt.,",",436,False
Pesenti dr. Giuseppe,"Rio Terra S, Leonardo, 3994",Via XXII Marzo,Paganotto Elsa,dentista,Fondata nel: 1877,",",436,False
Pesenti Francesco,S. Polo 1226,Via XXII Marzo,Paganotto Elsa,macelleria,Fondata nel: 1877,",",436,False
Pesenti FI|i,"S. Polo 1096. 1226, Cannaregio 812, S. Marco 3455",Via XXII Marzo,Paganotto Elsa,salumi (negozi),Fondata nel: 1877,",",436,False
Pesenti dr. Giuseppe,Cannaregio 1349,Via XXII Marzo,Paganotto Elsa,medicina generale,Fondata nel: 1877,",",436,False
Petich mons. Francesco,Cannaregio 1349,Basilica S. Marco,Paganotto Elsa,arciprete,Fondata nel: 1877,",",436,False
Petanielle Giann Battista,D. duro 2978,Via XXII Marzo,Paganotto Elsa,profumeria,Fondata nel: 1877,",",436,False
Petendelli Luigi,Castello 1773-75,Via XXII Marzo,Paganotto Elsa,articoli casalinghi, giocattoli," profumeria, , ",436,False
Petenato Antonio,Giudecca 54,Via XXII Marzo,Paganotto Elsa,macelleria,Fondata nel: 1877,",",436,False
Pettan Giacomo,Via 28 Ottobre,Mestre,Paganotto Elsa,impresa edile,Fondata nel: 1877,",",436,False
Pettenò Regina,Via S. Donà 103,Mestre,Paganotto Elsa,tabaccheria,Fondata nel: 1877,",",436,False
Pettullo Sport,S. Salvatore num. 5028,Via XXII Marzo,Paganotto Elsa,articoli sportivi,Fondata nel: 1877,",",436,False
Petegnoli Pio,S. Salvatore num. 5028,Via XXII Marzo,Paganotto Elsa,Consigliere Municipale,Fondata nel: 1877,",",436,False
Pezzato Analia,Cannaregio 189,Via XXII Marzo,Paganotto Elsa,trattoria,Fondata nel: 1877,",",436,False
Pezzato Rosa,S. Polo 872,Via XXII Marzo,Paganotto Elsa,sarta da uomo,Fondata nel: 1877,",",436,False
Pezzó Mario,Castello 5311,Via XXII Marzo,Paganotto Elsa,fotografo (gabinetti di posa),Fondata nel: 1877,",",436,False
Pezzoni Franco,Piazza Umberto I,Mestre,Paganotto Elsa,avvocato,Fondata nel: 1877,",",436,False
Pezzutti Giovanni,Rialto 1279,Via XXII Marzo,Paganotto Elsa,decoratore e pittore,Fondata nel: 1877,",",436,False
Pezzutl Avv. Renato,"S. Marco, 4562, Mestre",,Via Rosa,Patrocinate legale,Fondata nel: 1877,",",436,True
Pezzuli Giovanna,S. Marco 1307,Via XXII Marzo,Paganotto Elsa,parrucchiere per signora,Fondata nel: 1877,",",436,False
Philips Radio,S. Marco 412,Via XXII Marzo,Agenzia Bufolo Gina,radio e radiogrammofoni,Fondata nel: 1877,",",436,False
Piacenza Ubaldo,Giudecca 6884,Via XXII Marzo,Paganotto Elsa,legatoria di libri,Fondata nel: 1877,",",436,False
Piacenza Ubaldo,S. Marco 2769,Via XXII Marzo,Paganotto Elsa,pelletterie (fabbrica),Fondata nel: 1877,",",436,False
Piacenza Ubaldo,S. Marco 818,Via XXII Marzo,Paganotto Elsa,tipografia,Fondata nel: 1877,",",436,False
Piamonte Antonio,S. Marco 2107,Via XXII Marzo,Paganotto Elsa,avvocato,Fondata nel: 1877,",",436,False
Piamonte dr. Gianbattista,S. Marco 2107,Via XXII Marzo,Paganotto Elsa,Consigliere Segretario Banco S. Marco,Fondata nel: 1877,",",436,False
Pianon Antonio Eredi,Santa Croce 2273,Via XXII Marzo,Paganotto Elsa,impresa edile,Fondata nel: 1877,",",436,False
Pianon Lorenzo,Cannaregio 2346,Via XXII Marzo,Paganotto Elsa,alimentari (dett.),Fondata nel: 1877,",",436,False
Pianch rag. Cesare,"S. Elena, Corno P-Nasinio 1222",Via XXII Marzo,Paganotto Elsa,attuario,Fondata nel: 1877,",",436,False
Piantini Mario,"S. Elena, Corno P-Nasinio 1222",Ponte della Paglia,Paganotto Elsa,tabaccheria,Fondata nel: 1877,",",436,False
Piatrotto Antonio,Mestre Via Gozzi,Via XXII Marzo,Paganotto Elsa,legname compensato,Fondata nel: 1877,",",436,False
Piasenti Gino,Cannaregio 5365,Via XXII Marzo,Paganotto Elsa,carbone e legna (dettaglio),Fondata nel: 1877,",",436,False
Piasenti Giuseppina,D. Duro 2259,Via XXII Marzo,Paganotto Elsa,alimentari (dett.),Fondata nel: 1877,",",436,False
Piasentin Andrea,Cannaregio n. 3028-B,Via XXII Marzo,Paganotto Elsa,materassaio,Fondata nel: 1877,",",436,False
Piasentin Emilio,S. Croce 742,Via XXII Marzo,Paganotto Elsa,alimentari (grossi),Fondata nel: 1877,",",436,False
Piasentini Guido,Cannaregio 1143,Via XXII Marzo,Paganotto Elsa,spedizioni e trasporti,Fondata nel: 1877,",",436,False
Piasentin Luigi,Cannaregio 5100-A,Via XXII Marzo,Paganotto Elsa,manni,Fondata nel: 1877,",",436,False
Piastra dr. Carlo,Cannaregio 5100-A,Via XXII Marzo,Paganotto Elsa,Vice Direttore Banco di Roma,Fondata nel: 1877,",",436,False
Plastre in fuso di legno e manganese,S. S. Croce 1702,Via XXII Marzo,piasza Giovanni,archilti,Fondata nel: 1877,",",436,False
Piazza S. Ero. Mons Adoedato Giovanni,S. S. Croce 1702,Via XXII Marzo,pm. Patriarcale,Patriarca,Fondata nel: 1877,",",436,False
Piazza Clara,D. Duro 1182,Via XXII Marzo,Paganotto Elsa,cartoleria,Fondata nel: 1877,",",436,False
Piazza Giuseppe e Giorgio,Rio Marin 902,S. Simeone Grande,Magazzino Deposito Materiali da Costruzioni,l'impresa di Costruzioni Edilizie,Fondata nel: 1877,",",436,False
