Name,Address,Location,Category,Additional Info,page
Brunetti Raffaele,Frezzeria 1770,Murano,COLORI - VERNICI - SMALTI,Category: Colori e Vernici,187
D'Este Francesco,Via Galuppi,Burano,COLORI - VERNICI - SMALTI,Category: Colori e Vernici,187
Lorenzo Felice,Piazza Matter 10,Mestre,COLORI - VERNICI - SMALTI,Category: Colori e Vernici,187
Lozzer Lodovico,Castello 2292,Murano,COLORI - VERNICI - SMALTI,Category: Colori e Vernici,187
Moretti Antonio,"Barbaria delle Tole, 6468",Murano,COLORI - VERNICI - SMALTI,Category: Colori e Vernici,187
Neo Smalto,"Barbaria delle Tole, 6468",Murano,COLORI - VERNICI - SMALTI,PENNELLI - REFRATTARI TUBI DI STUFA,187
Tamburini Pietro,S. Croce 688,Murano,COLORI - VERNICI - SMALTI,Category: Colori e Vernici,187
Todesco Eugenio,Via XXII Marzo 2366,Murano,Colori ed affini,Category: Colori e Vernici,187
Brancaleone Guido,"Castello, 3486",Murano,Coltellinai e Arrotini,",",187
Fazzini Girolamo,Castello 5825,Murano,Coltellinai e Arrotini,Category: Colori e Vernici,187
Fazzini Girolamo Fu Antonio,S. Marco 791,Murano,Coltellinai e Arrotini,Category: Colori e Vernici,187
Fazzini Giuseppe,Castello 4321,Murano,Coltellinai e Arrotini,Category: Colori e Vernici,187
Fazzini Paolo,S. Marco 1007,Murano,Coltellinai e Arrotini,Category: Colori e Vernici,187
Frescura Gino Maria,S. Marco 1007,Mestre,Coltellinai e Arrotini,Category: Colori e Vernici,187
Iena Giuseppe,S. Silvestro 1043,Murano,Coltellinai e Arrotini,Category: Colori e Vernici,187
Iena Mario,Cannaregio 1521,Murano,Coltellinai e Arrotini,Category: Colori e Vernici,187
Maturi Ettore,Cannaregio 1521,Mestre,Coltellinai e Arrotini,Category: Colori e Vernici,187
S. A. Fabbrica Minio,S. Marco 2516,Murano,Coltellinai e Arrotini,Category: Colori e Vernici,187
Selva Clemente,S. Marco 2358,Murano,Coltellinai e Arrotini,Category: Colori e Vernici,187
Spina Filippo,Via Piave 79,Mestre,Coltellinai e Arrotini,Category: Colori e Vernici,187
Zandegiacomo Erminio,S. Marco 265,Murano,Coltellinai e Arrotini,Category: Colori e Vernici,187
Vascellari Giuseppe Menotti,S. Marco 3127,Murano,Coltellinai e Arrotini,Category: Colori e Vernici,187
Anonima Carboni S. A.,S. Polo 1957,Murano,Combustibili liquidi,ed affini,187
Azienda Generale Italiana Petroli A.G.I.P.,S. Polo 1957,Marghera,Combustibili liquidi,Porto,187
Azienda Lavori Navali e Recuperi di Gustavo Amedeo,S. Marco 2283,Murano,Combustibili liquidi,ed affini,187
Azienda Nazionale Consmatori Carboni Industriale,San Marco 2353,Murano,Combustibili liquidi,ed affini,187
Combustibili e agglomerati Soc. a. r. l.,S. Marco 1505,Murano,Combustibili liquidi,ed affini,187
Commercio Nafta S A.,S. Marco 4232,Murano,Combustibili liquidi,ed affini,187
Lebretton Bruno,S. Marco 3885,Murano,Combustibili liquidi,ed affini,187
Mazut S. A. Italiana,S. Marco 2315,Murano,Combustibili liquidi,ed affini,187
Veneto Romagnola Combustibili,S. Marco 1093,Murano,Combustibili liquidi,ed affini,187
Azienda Commerciale Italiana Carboni,"S. Marco 1093, S. Marco 4023",Murano,Combustibili solidi,", | Soc. per az.",187
Giaccia Vincenzo,S. Polo 896,Murano,Combustibili solidi,e liquidi,187
Fano Ulrico,Cannaregio 5557,Murano,Combustibili solidi,e liquidi,187
Ferrigiolo Ruggero,Via Carducci 1,Mestre,Combustibili solidi,e liquidi,187
Pizzati e Cappellini,Calle larga San Lorenzo 5110,Murano,Combustibili solidi,e liquidi,187
Sitran F.lli e C.,S. Marco 4467,Murano,Combustibili solidi,e liquidi,187
S. A. Approvvigionamenti combustibili,Cannaregio 5783,Murano,Combustibili solidi,e liquidi,187
Soc. Commerciale Anonima Autotrasporti,Cannaregio 5783,Piazza Stazione,Mestre,S.C.A.A.T,187
Villavecchia Orlando,S. Moisè 1470,Murano,Combustibili solidi,e liquidi,187
Azienda Naz. Consmatori Carboni Ind.,S. Marco 2353,Murano,Combustibili solidi,e liquidi,187
Boccanegra Osvaldo (grossista),Cannar. 2394,Murano,Combustibili solidi,e liquidi,187
Cerato e Salmini,S. Marco 2442 A,Murano,Combustibili solidi,e liquidi,187
Corletto Antonio (grossista),S. Marco 798,Murano,Combustibili solidi,e liquidi,187
Lebretton Bruno,S. Marco 3885,Murano,Combustibili solidi,e liquidi,187
Pigrati Pietro,Cannaregio 5110,Murano,Combustibili solidi,e liquidi,187
Ditta Romano Mazzoli Chiaisais & Figli - Maniago (Udine),Cannaregio 5110,Murano,Coltellerie,"Primaria Fabbrica Italiana Forbici per tutti gli usi e mestieri specializzati. Coltellerie d'ogni genere, Attrezzi finissimi da taglio per agricoltori.",187
BOTTEGA DELL' ACCIAIO G. FAZZINI,Cannaregio 5110,S. Marco,Coltellerie IN GENERE - ARROTATURA RASOI,SISTEMA SOLINGEN,187
