Name,Address,Location,Category,Additional Info,page,location_cleaned
Agenzia Trasporti già De Paoli,"Riva Carbon, 4641",Mestre,Agenzie di trasporti,Spedizioni Marittime e Terrestri,137,False
Marangoni Gianni,S. Marco 553,,Agenzie di trasporti,"affittanze,  mediazioni ammazione,",137,True
Masin Antonio,Via Aquileia,Lido,Agenzie di trasporti,"affittanze,  mediazioni ammazione,",137,False
S. A. Calzavara e Visentin,44,Marghera,Agenzie di trasporti,"affittanze,  mediazioni ammazione,",137,False
C.I.T. Compagnia Italiana Turismo,"S. Marco, Procuratie Nuove 49-50",,Agenzie di viaggio e turismo,"Tel. 23.487, 27-638, Piazzale Roma (Riva S. Chiara) Tel. 20-268",137,True
S. A. Armentia Travel Service,Capponi Aldo Via 22 Marzo 2216,Mestre,Agenzie di viaggio e turismo,"affittanze,  mediazioni ammazione,",137,False
Ufficio Turistico dell' Adriaticu T. A.,S. Marco 2434,,Agenzie di viaggio e turismo,"affittanze,  mediazioni ammazione,",137,True
Acerbi Vincenzo,"San Polo, 196",,Agrumi,(grossisti),137,True
Ballarin F.llo e C.,S. Polo 1364,,Agrumi,"affittanze,  mediazioni ammazione,",137,True
Bergamo Albino e Ravagnan Giuseppe,"Rialto, 100",,Agrumi,"affittanze,  mediazioni ammazione,",137,True
Ciaiato Umberto,"S. Polo, 68",,Agrumi,"affittanze,  mediazioni ammazione,",137,True
Coop. Ind. Aut. Ittica e Agricola L. P. I. A.,SS. Pietro in Volta,Mestre,Agrumi,"affittanze,  mediazioni ammazione,",137,False
De Min Achille,"S. Polo, 129",,Agrumi,"affittanze,  mediazioni ammazione,",137,True
De Rossi Gino e Forner,S. Polo 120-114,,Agrumi,"affittanze,  mediazioni ammazione,",137,True
Moro Aldo,"Via Olivi, 13",Mestre,Agrumi,"affittanze,  mediazioni ammazione,",137,False
Pacchiani Giuseppe,S. Polo 142,,Agrumi,"affittanze,  mediazioni ammazione,",137,True
Palatini Giovanni,S. Polo 142,,Agricola,"Importazione Esportazione, Agrumi, Frutta, Verdura, Telefono Ufficio 20-576, Abit. Tel. 23-759 | Rialto",137,True
