Name,Address,Location,Category,Additional Info,Profession,Role,page,location_cleaned
An. Menego Gas Auarichi AMGA,Castello 5313,,Commerce,Gas,Founded: 1877,Tel: 23-439,336,False
Anna e Silvestro,Via XXI Marzo,,Parrucchiere per signora,OCCASIONI - CAMBI - RICOSTRUZIONI - NOLEGGI,"Via XXII, marzo",Tel: 23-439,336,False
ANNI Associazione Nazionale Navigazione Interna,"viali, Palazzo Reale",Palazzo Reale,Trasporti,Gruppo,Founded: 1877,Tel: 23-439,336,False
Annichhiro Ferdinando,"Castello, 6686-A",,Barbiere,OCCASIONI - CAMBI - RICOSTRUZIONI - NOLEGGI,Founded: 1877,Tel: 23-439,336,False
Anno Arturo,Lista di Spagna n. 122,,Farmacista,OCCASIONI - CAMBI - RICOSTRUZIONI - NOLEGGI,Founded: 1877,Tel: 23-439,336,False
Anostini d. Giuseppe,Lista di Spagna n. 122,Murano,Medico di base,OCCASIONI - CAMBI - RICOSTRUZIONI - NOLEGGI,Founded: 1877,Tel: 23-439,336,False
Anostini Evaristo,Lista di Spagna n. 122,Murano,Farmacista,OCCASIONI - CAMBI - RICOSTRUZIONI - NOLEGGI,Founded: 1877,Tel: 23-439,336,False
Anselmi cav. uff. Onorato,Lista di Spagna n. 122,,Vice Direttore,Banco Popolare di Novara,Founded: 1877,Tel: 23-439,336,False
Antica Locanda Veneciana da Montin,alle Breme 1147,,Trattoria,OCCASIONI - CAMBI - RICOSTRUZIONI - NOLEGGI,Founded: 1877,Tel: 23-439,336,False
Antica Trattoria «Al Colombo»,S. Luca Calle del Teatro Goldoni,,Ristorante,OCCASIONI - CAMBI - RICOSTRUZIONI - NOLEGGI,Conduttore,Cozzi Bernardo,336,False
Antico Caffè Martini,S. Marco 1980,,Caffè (Esercizi),OCCASIONI - CAMBI - RICOSTRUZIONI - NOLEGGI,Gerente,Baldi Antonio,336,False
Antico dr. Francesco,S. Marco 1878,,Commercialista,OCCASIONI - CAMBI - RICOSTRUZIONI - NOLEGGI,Founded: 1877,Tel: 23-439,336,False
