Name,Address,Location,Category,Additional Info,Profession,Role,page
Siro] Amelia,Castello 876,,trattoria,Zattere,numero. 920,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,458
S.L.I.T. E.A. di F. Fiori & C.,"S. Croce 960 D, Duro 1259",,impianti di riscaldamento elettricità idraulica e gas,Zattere,numero. 920,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,458
SITRA Soc. a.r.l.,"S. Croce 960 D, Duro 1259",Venezia,Sindacato Imprese Trasporti Recuperi e Ricostruzioni attivita navale,Zattere,numero. 920,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,458
Sitram Ernesto,S. Polo 2283,,osterie,Zattere,numero. 920,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,458
Sitran & C.,"S. Polo 2283, Calle Fusseri 467",,Spedizioni e Trasporti,m | S. Luca, combustibili liquidi (geonotta),",",458
Sitran Guido,S. Marco numero 511,,cartoleria oggetti artistici,Zattere,numero. 920,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,458
S.I.V.A. Stabilimento Italiano Vetri Artistici di Indovino Maria,Cannaregio 13134,,vetro e pele {lavorazione},Zattere,numero. 920,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,458
Siviero Luigina,S. Marco numero 2450,,biancheria e affini,Zattere,numero. 920,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,458
Sivoii Francesco,S. Marco numero 2450,,Consigliere Municipale,Zattere,numero. 920,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,458
S.I.S.C,S. Marco numero 2450,,Soc. Lavorazione Vetri e Cristalli,vetri incisi | Murano,numero. 920,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,458
Slaviore Oeo,"S. Croce, Duro 930",,Spedizioni e Trasporti,falegname,numero. 920,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,458
Smeraldi dr. ing. G. Federico,"S. Croce, Duro 930",Presidente Istituto Federale delle Casse di Risparmio delle Venezie,Spedizioni e Trasporti,Zattere,numero. 920,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,458
Smeraldi dr. Rodolfo,S. Vio 785.A,,medicina generale,Zattere,numero. 920,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,458
Smerahdi dr. Vittorio,D. Duro 1690,,medicina generale,Zattere,numero. 920,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,458
Socal Antonio,D. Duro 2629,,falegname,Zattere,numero. 920,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,458
Socal Eleni,Palazzo Ducale,,compatabile suprimetendenza al Monumenti Medianei e Moderni del Veneto Orientale,Zattere,numero. 920,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,458
Socal Luigi,Cannaregio 2590,,tintoria puliture a secco,Zattere,numero. 920,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,458
Socal Umberto,Palazzo Ducale,,Archivista Soprintendenza ai Monumenti Medioevali e Moderni del Veneto Orientale,Zattere,numero. 920,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,458
Socal Arcangelo,D. Duro 1747,,materiale per costruzione, cementi ib,numero. 920,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,458
Socol C.,Abano 3547,,trasporti postali,Zattere,numero. 920,GUIDO COMMERCIALE DI VENEZIA E PROVINCIA,458
SA. Arredamenti Casa Nova,Via XXII Marzo 2228,,"agenzia di viaggi e turismo,Cappellont Aldo",America Travel Servico,illuminazione pubblica,",",458
S. A. Approvigionnimenti combustibili,Cann. 578%,,"agenzia di viaggi e turismo,Cappellont Aldo",America Travel Servico,illuminazione pubblica,",",458
S. A. Autonoleggi Borin,Piazzale Roma,,automoleggio,America Travel Servico,illuminazione pubblica,",",458
S. A. Autostruda di Veucfiog.,Via XXII Marzo 2098,,di Padova autostrade,America Travel Servico,illuminazione pubblica,",",458
S. A. Azienda Nazionale Consumatori Carburante,S. Marco Ponte delle Ostperte 2533,,ne, cubone legna (grossieta),illuminazione pubblica,",",458
S. A. Bag Milano,"S. Marco Ponte delle Ostperte 2533, S. M. Elisabetta numero 1",,"agenzia di viaggi e turismo,Cappellont Aldo",bar | Lido,illuminazione pubblica,",",458
S. A. Beneluca I.,S. Giovanni Devolutta 1313,,sectors,America Travel Servico,illuminazione pubblica,",",458
S. A. Birra Pedavena Dreher,S. Marco 1091, Giudecca,"agenzia di viaggi e turismo,Cappellont Aldo",birra, acque minerali,",",458
S.A. Calgavra & Vissentini,Vici Filii Bandiera 44,,antarspotti,America Travel Servico,illuminazione pubblica,",",458
S. A. Cantieri Industriali Navula,San Elenau,,s.n.c,America Travel Servico,illuminazione pubblica,",",458
S. A. Carhoni,S. Polo 1957,,legno carboni (grossisti),America Travel Servico,illuminazione pubblica,carburnati olii ed affini,458
S. A. Conmerc'cio Carburanti e Affini,S. Marco 2781,,curtona legna,America Travel Servico,illuminazione pubblica,Autotrasporti,458
S. A. Carburarti combustibili ed affini (S.A.,S. Marco 2781,Piazzate Rova,"agenzia di viaggi e turismo,Cappellont Aldo",di Venetzia R. Poltoratti & C. | S. C. C. A.), carburanti olii ed affnii, Agoni,458
S.A. Casa dell' Abhablinamentuo,Via 2 Aprie 3048,,abitt,confezioneti,illuminazione pubblica,",",458
S. A. Cinematternicina,D. Duro 3598,,materiali radio electri, Gas,illuminazione pubblica,",",458
S.A. Communer Automobilistici,D. Duro 3598,,"autotrasporti, automobili, cicli e motocicii",Marghera,illuminazione pubblica,Via delo Pila 1» Via Filii Bandiera Q.,458
S.A. Commercio Carburani e Affini,"San Fantin, Calle Minelli 1880",,"agenzia di viaggi e turismo,Cappellont Aldo",carbure e legna (importatori e produttori),illuminazione pubblica,",",458
S.A. Commercio Carta ed affini S.L.C.C.A.,San Marco 4590,,carta (grossiuita),America Travel Servico,illuminazione pubblica,",",458
S.A. Consorzazione legno e distillerie catrame (C.I.L.E.D.C.A.),Via delo Macchine numero 4,,Stabilimento di Porto Marghe,America Travel Servico,illuminazione pubblica,",",458
S. A. Coq. Scuola Merletti di Burano,S. Marco 91,,merletti ciconini,America Travel Servico,illuminazione pubblica,",",458
S. A. Costantini Vistoni Canuzzo,S. Marco 2822, Murano, Pal Da Mula,America Travel Servico,corieettine e pele,",",458
S.A. Costruzioni Cement Comprehes,S. Vio 614.A,,cement con- truction e mandauti di calce,America Travel Servico,illuminazione pubblica,",",458
S. A. De Vifor,S. Vio 614.A,Metro, Via Ospedale 63,gmbt estrrogati,illuminazione pubblica,",",458
S. A. Distilleria & Cutinetde Binuitie Vitorhia Bizzianií & C.,Via Loredan 4,,"agenzia di viaggi e turismo,Cappellont Aldo",America Travel Servico,illuminazione pubblica,",",458
S.A. Electro,"Via Loredan 4, Sotto 4311",,"agenzia di viaggi e turismo,Cappellont Aldo",luci. asprimióveléri | Lido, frigoríforik,",",458
S. Ernesto Reinach,"Via Loredan 4, Sotto 4311",Porto Margherta,carburanti olii ed af- fnti,America Travel Servico,illuminazione pubblica,",",458
S. A. Esercizio Officine,"Via Loredan 4, Sotto 4311",Piazzate Romua,officine meccanic o metallaurgiq,America Travel Servico,illuminazione pubblica,",",458
