Name,Address,Location,Category,Additional Info,page
,"Via XXII Marzo, 2288",Mestre,Soffierie,Murano,292
Bello Fulvio & C.,Calle Conterie n. 10,Murano,Soffierie,",",292
Bonon Armando & C.,il. Mistro 8,Murano,Soffierie,",",292
Fedrigo F.lll,"fdm, Cavour 5",Murano,Soffierie,",",292
Fuga & Ferro,"fdm, Manin 51",Murano,Soffierie,",",292
Fuga Tarquinio,Pescheia 12,Murano,Soffierie,",",292
Moretti E. & F.lli,Fondamenta Navagero 65,Murano,Soffierie,",",292
Serena & C.,fdm. Navagero 65,Murano,Soffierie,",",292
Toffolo & Bertoni,Via Vivarini 6,Murano,Soffierie,",",292
Zanetti Alfredo,Campo Cimitero,Murano,Soffierie,",",292
P.E.L.V.,Cannaregio 3508 A,Cannaregio,Produzione e Iavorazione Vetro,",",292
Trevisan dott. Renato,1858,Cannaregio,Soffierie,",",292
Vidal Angelo,1858,Marghera,Telefono 50-807,Fabbrica ed Uffici,292
Ditta,1858, Vetri," cristalli e specchi""","Fabbrica : Tolentini, fdm. Rio Nuovo, 3483, Vetri, Cristalli e Specchi, Negozi : S. Giovanni Grisostomo, 5787 | ""G. Checchin & C.",292
Galleria d'Arte Sandri,"Campo Manin, San Marco, 4254",San Marco,"Laboratorio Cornici ed Affni, Vetri, Specchi, Cristalli",Tel. 24-564,292
Al Buccintoro di Irma Campielli,San Marco 4924,Marghera,Specialità veneziane,",",292
Baraldi Letisia,S. Marco 1308,Lido,Specialità veneziane,",",292
Barbin Pio,"S. Marco 1308, San Marco 283",Marghera,Specialità veneziane,Ecedi,292
Baretti Giacomo,S. Marco 1296,Marghera,Specialità veneziane,",",292
Bastasi Carlotta,"S. Marco 1296, Via Negroponte 12",Marghera,Specialità veneziane,Lido,292
Bastasi Ferdinando,Cannaregio 5309,Marghera,Specialità veneziane,",",292
Battiston Ferruccio,Cannaregio 5309,Viale S. M. Elis.,Specialità veneziane,Lido,292
Battiston Sebastiano,"San Marco 1320 e Lido, Gran Viale 51",Marghera,Specialità veneziane,",",292
Begotti Ruggero,San. Marco 55,Marghera,Specialità veneziane,",",292
Berengo Gardin Olga,S. Marco 360,Marghera,Specialità veneziane,",",292
Bertina A. G.,S. Marco Merceria dell’Orologio 217,Marghera,Specialità veneziane,",",292
Bolognesi Giocondo,S. Marco 6061,Marghera,Specialità veneziane,",",292
Boncompagni Felicio,S. Marco 131,Marghera,Specialità veneziane,",",292
Bondi Ernea in Heller,Castello 4300,Marghera,Specialità veneziane,",",292
Bondi Teo,Castello 4809,Marghera,Specialità veneziane,",",292
duse.,"Castello 4809, VIA XXII Marzo, 2288 –",Lido,VENEZIA,Telefono 25-889 | OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,292
VISTOSI GUIDO,VIAFRATELLI N. 31,Mestre,OFFICINA PER RIPARAZIONI,",",292
