Name,Address,Location,Category,Additional Info,page
Soc. An. Veneziana Imprese Artistiche turistiche, S.A.V.I.A.T San Marcuola, Palazzo Vendramin Calergi,Case da Gioco,"Case da Gioco, ",180
Casa di Spedizioni I. Barbon & C., Campo S. Maria del Giglio 2460-62,Mestre,Case di Spedizioni,"Autotrasporti, Traslochi, Spedizioni, Commissioni",180
Bonato Bisotto, S. Marco 1074,Mestre,Case di Spedizioni,"CARTONI,  CANCELLERIA,",180
Casa di Spedizioni di Domenico Libera, Dorsoduro 2403,Mestre,Case di Spedizioni,"CARTONI,  CANCELLERIA,",180
Comini Giovanni, Cannaregio 1938,Mestre,Case di Spedizioni,"CARTONI,  CANCELLERIA,",180
Franzosini Luciano, S. A. SS. Filippo Giacomo 4270,Mestre,Case di Spedizioni,"CARTONI,  CANCELLERIA,",180
Marangoni Gianni, S. Marco 553,Mestre,Case di Spedizioni,"Tel. 22-534,  (Fuori orario) 24-938",180
Menghini e C. di Meneghini Vincenzo, S. Marco 2474,Mestre,Case di Spedizioni,"CARTONI,  CANCELLERIA,",180
Sarfatti Enrico, S. Marco 3941,Mestre,Case di Spedizioni,"CARTONI,  CANCELLERIA,",180
Jennaro G., S. Marco 4385,Mestre,Case di Spedizioni,"CARTONI,  CANCELLERIA,",180
Fanello Gius., S. Maria Formosa 6125,Mestre,Casse e Arredi Mortuari,"CARTONI,  CANCELLERIA,",180
Pagliarin Francesco, Via Giacinto Gallina 8145,Mestre,Casse e Arredi Mortuari,"CARTONI,  CANCELLERIA,",180
Pavanello I., SS. Giovanni e Paolo 6420,Mestre,Casse e Arredi Mortuari,"CARTONI,  CANCELLERIA,",180
Servizio municipalizzato Trasporti Funebri, Campo SS. Apostoli 4463,Mestre,Casse e Arredi Mortuari,"CARTONI,  CANCELLERIA,",180
Sartori Leonildo, Via Rosa 16,Mestre,Casse e Arredi Mortuari,"CARTONI,  CANCELLERIA,",180
Arti Grafiche Sorteni,"S. Croce, Corte Canal 469a",Mestre,Case Editrici,"Case Editrici, Tipografia Editoriale, Tel. Tipografia 25-184, Tel. amministrazione 23-625",180
Bellotti Luigi, S. Croce 2225,Mestre,Case Editrici,"CARTONI,  CANCELLERIA,",180
Casa Editrice «Astra» di Adolfo Pari, S. Marco 1049,Mestre,Case Editrici,"CARTONI,  CANCELLERIA,",180
