Name,Address,Location,Category,Additional Info,page,location_cleaned
SOC. AN. IT. FERROBETON,Via Catania 9,Roma,Impresa generale di costruzioni,Cap. L. 50.000.000,222,False
Ferrobeton Soc. An. Italiana,"Calle Comello, 5521",Murano,Agenzie di trasporto,"Impresa Generale di Costruzioni, Direzione San Canalario, Telefono 20-604",222,False
Impresa Generale di Costruzioni - Cantiere,"Calle dei Riformati, 3143",Murano,Agenzie di trasporto,"Telefono 24-547, Marghera Molo A, Telefono 51-465",222,False
Ferro Ing. Umberto,S. Fosca 2253,Venezia,Costruzioni stradali e ferroviarie,"Telefono 22-729, Cantiere, Marghera, Tel. 50-280",222,False
Florin Giovanni Geom.,Cp. S. Bartolomeo 5383,Murano,Geom.," ""Telef. 22-592""",222,False
Fornasier Alessandro,Murano fondamenta Santi 9 A,Murano,Agenzie di trasporto,Section: Murano,222,False
Franchin Giuseppe,Viale Garibaldi 121,Carpenedo,Agenzie di trasporto,Section: Murano,222,False
Franceschini Umberto,Viale Garibaldi 121,Murano,Favaro Veneto,Section: Murano,222,False
Franco Cav. Giuseppe,S. Polo 2004,,Agenzie di trasporto,Section: Murano,222,True
Fra' Giovanni,S. Polo 2004,S. Erasmo,Agenzie di trasporto,Section: Murano,222,False
Gasparotti Alberto,S. Polo 2986-B,,Agenzie di trasporto,Section: Murano,222,True
Goretto G. B. e Piccoli ing. A,Cann. 1955,,Agenzie di trasporto,Section: Murano,222,True
Giove Luigi,"Dorsoduro, 1183",,Agenzie di trasporto,Section: Murano,222,True
Girardi Angelo,S. Marco 1663,,Agenzie di trasporto,Section: Murano,222,True
Giraudi Duilio,Trapianto 2475,Murano,Agenzie di trasporto,Section: Murano,222,False
Gobetto Eugenio & Co.,Cannaregio 548,,Agenzie di trasporto,Section: Murano,222,True
Golfetto Giuseppe,SS. Apostoli 4434,,Agenzie di trasporto,Section: Murano,222,True
Golfetto Raffaele,Via Miranese 43,Mestre,Agenzie di trasporto,Section: Murano,222,False
Grassi Arch. Enzo,Via Miranese 43,Murano,Agenzie di trasporto,Stazione S. Lucia,222,False
Gregoletto Giovanni,S. Giacomo 1414,,Agenzie di trasporto,Section: Murano,222,True
Guariento Giuseppe,Lido Via Rovigno 2,Lido,Agenzie di trasporto,Section: Murano,222,False
Guariso Casimiro,v. Codilano 20,Mestre,Agenzie di trasporto,Section: Murano,222,False
Gusso Bruno,Lido. Malamocco 243,Lido,Agenzie di trasporto,Section: Murano,222,False
Impresa Costruzioni dir. ing. Enrico Pasquali,S. Marco 5986,Murano,Agenzie di trasporto,Section: Murano,222,False
Impresa Giuseppe Vettore e Figli S.A.S.,"S. Girolamo, 3010",Murano,"Costruzioni Edili, Ferroviarie, Idrauliche Stradali, Stabilimento per la Lavorazione del Legno",Telefono 24910,222,False
Impresa Lavori stradali edili,Cann. 97,,Agenzie di trasporto,"I.L.S.E.F., di Vittorio Campaner, | falegnameria",222,True
Lacchin Antonio (ditta),S. Marco 3661,,Agenzie di trasporto,Section: Murano,222,True
Lanza avv. Francesco,S. Marco 4607,,Agenzie di trasporto,Section: Murano,222,True
Lidinese v. Soc. coop.,Lido Via Nicosia 7a,Lido,Agenzie di trasporto,Section: Murano,222,False
Linassi Narciso,Via Dante 4,Mestre,Agenzie di trasporto,Section: Murano,222,False
Lonegan Antonio,"Lido, Via Maurizio 2",Lido,Agenzie di trasporto,Section: Murano,222,False
Luce geom. Giovanni,Cannaregio 2839,,Agenzie di trasporto,Section: Murano,222,True
Maggioni Vasco,S. Croce 21,,Agenzie di trasporto,Section: Murano,222,True
Magnani e Bassini,S. Croce 21,,Agenzie di trasporto,presso Soc. It. Piombo e Zinco,222,True
Mander Mario,SS. Apostoli 4638,,Agenzie di trasporto,Section: Murano,222,True
Mander Vincenzo,Cannaregio 5344,,Agenzie di trasporto,Section: Murano,222,True
Marascalchi geom. Mario,Castello 465,,Agenzie di trasporto,Section: Murano,222,True
Marangoni Pietro,Via G Bepe,Mestre,Agenzie di trasporto,Section: Murano,222,False
Marchesin Angelo Giovanni,Via Vallon 21,Mestre,Agenzie di trasporto,Section: Murano,222,False
Massarin Giuseppe,Giudecca 686,,Agenzie di trasporto,Section: Murano,222,True
Mazzoleni Pietro,Giudecca 686,,Agenzie di trasporto,Section: Murano,222,True
Menin Carlo,Via Marghera,Mestre,Agenzie di trasporto,Section: Murano,222,False
Merlo comm. Germano,S. Barnaba 2078,Murano,Agenzie di trasporto,Section: Murano,222,False
Micheletto Pietro,S. Barnaba 2078,"Carpenedo, Via Cà Rosas",Agenzie di trasporto,Section: Murano,222,False
Migneuci geom. Zosimo e C. Soc. in accom.,"Lista di Spagna, 122 i",Murano,Agenzie di trasporto,Section: Murano,222,False
