Provincia,Section,Role_or_Profession,Name,Address,page
MIRA,COMMERCIO E INDUSTRIA,Trasporti,Scalderaro Marco,,536
MIRA,COMMERCIO E INDUSTRIA,Trasporti,Drago Giovanni,,536
MIRA,COMMERCIO E INDUSTRIA,Perforasfi,Marchi Carlo e Giulio,,536
MIRA,COMMERCIO E INDUSTRIA,Pesce fresco (Dettaglianti),Marcato Antonio e Alberto,,536
MIRA,COMMERCIO E INDUSTRIA,Pesce fresco (Dettaglianti),Marin Anna,,536
MIRA,COMMERCIO E INDUSTRIA,Pesce fresco (Dettaglianti),Orago,,536
MIRA,COMMERCIO E INDUSTRIA,Pesce fresco (Dettaglianti),Mazzuccato Domenico,,536
MIRA,COMMERCIO E INDUSTRIA,Pesce fresco (Dettaglianti),Zorzetto Giovanni,,536
MIRA,COMMERCIO E INDUSTRIA,Pesce fresco (Dettaglianti),Zorzetto Giuseppe,,536
MIRA,COMMERCIO E INDUSTRIA,"Petrolio, benzina",Fabbruetti e Salmaso,,536
MIRA,COMMERCIO E INDUSTRIA,"Petrolio, benzina",Mazzuccato Cesare,,536
MIRA,COMMERCIO E INDUSTRIA,"Petrolio, benzina",Tofano Isidoro,,536
MIRA,COMMERCIO E INDUSTRIA,"Petrolio, benzina",Zuccarato Angelo,,536
MIRA,COMMERCIO E INDUSTRIA,"Petrolio, benzina",Piato Giuseppe,,536
MIRA,COMMERCIO E INDUSTRIA,"Petrolio, benzina",Sorelle Galli,,536
MIRA,COMMERCIO E INDUSTRIA,Pittori decoratori,De Rossi Augusto e C.,,536
MIRA,COMMERCIO E INDUSTRIA,Pittori decoratori,Pozza Berto e C.,,536
MIRA,COMMERCIO E INDUSTRIA,Polerie (Dettaglianti),Iaumpin Ernesto,,536
MIRA,COMMERCIO E INDUSTRIA,Prodotti e commigmi chimici,Marchi Carlo e Giulio,,536
MIRA,COMMERCIO E INDUSTRIA,Prodotti e commigmi chimici,Marano,drett.: Accra cav. Gabriella,536
MIRA,COMMERCIO E INDUSTRIA,Promerci ed articoli per toletta,Baruato Vittoria,,536
MIRA,COMMERCIO E INDUSTRIA,Promerci ed articoli per toletta,Zuccarato Angelo,,536
MIRA,COMMERCIO E INDUSTRIA,Radio,La Radiotecnica di Casarcio Virgilio,Riviera G. Matteotti 376,536
MIRA,COMMERCIO E INDUSTRIA,Salumerie,Baraetto Luigi,,536
MIRA,COMMERCIO E INDUSTRIA,Salumerie,Barcato Natale,,536
MIRA,COMMERCIO E INDUSTRIA,Salumerie,Beggio Antonio,,536
MIRA,COMMERCIO E INDUSTRIA,Salumerie,Beggiato Cesare,,536
MIRA,COMMERCIO E INDUSTRIA,Salumerie,Borghetto Umberto,,536
MIRA,COMMERCIO E INDUSTRIA,Salumerie,Boscioio Maria,,536
MIRA,COMMERCIO E INDUSTRIA,Salumerie,Formenti Angelo,,536
MIRA,COMMERCIO E INDUSTRIA,Salumerie,Fratitu Guido,,536
MIRA,COMMERCIO E INDUSTRIA,Salumerie,Furlan Alessandro,,536
MIRA,COMMERCIO E INDUSTRIA,Salumerie,Fattor Arturo,,536
MIRA,COMMERCIO E INDUSTRIA,Salumerie,Golin Girolamo,,536
MIRA,COMMERCIO E INDUSTRIA,Salumerie,Manfrin Silvio,,536
MIRA,COMMERCIO E INDUSTRIA,Salumerie,Mioli Riccardo,,536
MIRA,COMMERCIO E INDUSTRIA,Salumerie,Maretto Angelo,,536
MIRA,COMMERCIO E INDUSTRIA,Salumerie,Pennacchio Emilio,,536
MIRA,COMMERCIO E INDUSTRIA,Salumerie,Pratav Giuseppe,,536
MIRA,COMMERCIO E INDUSTRIA,Salumerie,Stocchero Giacomo,,536
MIRA,COMMERCIO E INDUSTRIA,Salumerie,Tozzo Chiamonte,,536
MIRA,COMMERCIO E INDUSTRIA,Salumerie,Tofano Isidoro,,536
MIRA,COMMERCIO E INDUSTRIA,"Saponi, Lisive (Fabbriche)",Gardini Pietro,,536
MIRA,COMMERCIO E INDUSTRIA,"Saponi, Lisive (Fabbriche)",saponificio Mira,,536
MIRA,COMMERCIO E INDUSTRIA,"Saponi, Lisive (Fabbriche)",Ronquido Giovannini,,536
MIRA,COMMERCIO E INDUSTRIA,"Saponi, Lisive (Fabbriche)",Marano,,536
MIRA,COMMERCIO E INDUSTRIA,"Saponi, Lisive (Fabbriche)",S. A. MiraLanza,Telef. 6,536
MIRA,COMMERCIO E INDUSTRIA,"Saponi, Lisive (Fabbriche)",S.I.S.A. Soc. It. Saponifera e Affini,Sisa Mira Vecchia 16,536
MIRA,COMMERCIO E INDUSTRIA,"Saponi, Lisive (Dettaglianti)",Beatr Giuseppe,,536
MIRA,COMMERCIO E INDUSTRIA,"Saponi, Lisive (Dettaglianti)",Dalin Giacomo,,536
MIRA,COMMERCIO E INDUSTRIA,"Saponi, Lisive (Dettaglianti)",Orgiato,,536
MIRA,COMMERCIO E INDUSTRIA,"Saponi, Lisive (Dettaglianti)",Fasino Carlo,,536
MIRA,COMMERCIO E INDUSTRIA,"Saponi, Lisive (Dettaglianti)",Girardo Giacomo,,536
MIRA,COMMERCIO E INDUSTRIA,"Saponi, Lisive (Dettaglianti)",Manchori Emilio,,536
MIRA,COMMERCIO E INDUSTRIA,"Saponi, Lisive (Dettaglianti)",Miino Antonio,,536
MIRA,COMMERCIO E INDUSTRIA,"Saponi, Lisive (Dettaglianti)",Morolin Alvise,grossista materie prime,536
MIRA,COMMERCIO E INDUSTRIA,Saponi,Soc. An. MiraLanza,,536
MIRA,COMMERCIO E INDUSTRIA,Sartorie,Favretto Elvira,,536
MIRA,COMMERCIO E INDUSTRIA,Sartorie,Taglio,,536
MIRA,COMMERCIO E INDUSTRIA,Sartorie,Mutfato Antonio,,536
MIRA,COMMERCIO E INDUSTRIA,Sartorie,Pintoso Fernando,,536
MIRA,COMMERCIO E INDUSTRIA,Sartorie,Baiato Marina,,536
MIRA,COMMERCIO E INDUSTRIA,Scope di saggina,Patron Pietro,Fabbrica spazzole e pennelli,536
MIRA,COMMERCIO E INDUSTRIA,Segherie,Benetti Fratelli,Taglio,536
MIRA,COMMERCIO E INDUSTRIA,Spedizioni e trasporti,Cazzagon Giosafatte,,536
MIRA,COMMERCIO E INDUSTRIA,Spedizioni e trasporti,Minanese Vittorio,,536
MIRA,COMMERCIO E INDUSTRIA,Spedizioni e trasporti,Chiantin Carlo,,536
MIRA,COMMERCIO E INDUSTRIA,Spedizioni e trasporti,Lazzari Antonio,,536
MIRA,COMMERCIO E INDUSTRIA,Spedizioni e trasporti,Berlti Pietro,,536
MIRA,COMMERCIO E INDUSTRIA,Tabacchi,Baraeto Luigi,Porte; rivendite generi di monopolio dello Stato,536
MIRA,COMMERCIO E INDUSTRIA,Tabacchi,Bonafe Amelia,,536
MIRA,COMMERCIO E INDUSTRIA,Tabacchi,Bovo Giovanni,Oriago; rivendite generi di monopolio dello Stato,536
MIRA,COMMERCIO E INDUSTRIA,Tabacchi,Formenti Giuseppe Angelo,,536
MIRA,COMMERCIO E INDUSTRIA,Tabacchi,Golin Girolamo,Taglio,536
MIRA,COMMERCIO E INDUSTRIA,Tabacchi,Marchiori Antonio,Oriago; rivendite generi di monopolio dello Stato,536
MIRA,COMMERCIO E INDUSTRIA,Tabacchi,Pennacchio Emilio,Malcontenta,536
MIRA,COMMERCIO E INDUSTRIA,Tabacchi,Testa Adele,,536
MIRA,COMMERCIO E INDUSTRIA,Tabacchi,Stoche o Giovanni,,536
MIRA,COMMERCIO E INDUSTRIA,Tabacchi,Zabeo Gaetano,Marano,536
MIRA,COMMERCIO E INDUSTRIA,Teatri e cinematografí,Cinema Moderno Treveleudo C. M.,Mira Taglio,536
MIRA,COMMERCIO E INDUSTRIA,Teatri e cinematografí,Teatro Sobaldan F.lli,Mira Taglio,536
MIRA,COMMERCIO E INDUSTRIA,Terraglie,Baldan Giob. Batta,Gambarare,536
MIRA,COMMERCIO E INDUSTRIA,Terraglie,Dal Corso Carlo,,536
MIRA,COMMERCIO E INDUSTRIA,Terraglie,Jurman Battgherra,Mira Taglio,536
MIRA,COMMERCIO E INDUSTRIA,Terraglie,Trevisi Aldo,,536
MIRA,COMMERCIO E INDUSTRIA,Tipografie,Meenghini Antonio,,536
MIRA,COMMERCIO E INDUSTRIA,Trattorie ed osterie,Agostini Angelo,,536
MIRA,COMMERCIO E INDUSTRIA,Trattorie ed osterie,Agostini Italia,Gambarare,536
MIRA,COMMERCIO E INDUSTRIA,Trattorie ed osterie,Baldan Gio. Batta,,536
MIRA,COMMERCIO E INDUSTRIA,Trattorie ed osterie,Berlooc Maria,,536
MIRA,COMMERCIO E INDUSTRIA,Trattorie ed osterie,Bassadori Giovanni,Porte,536
MIRA,COMMERCIO E INDUSTRIA,Trattorie ed osterie,Bonafe Almeida,,536
MIRA,COMMERCIO E INDUSTRIA,Trattorie ed osterie,Borbiago,,536
MIRA,COMMERCIO E INDUSTRIA,Trattorie ed osterie,Burghiel Gio Batta,,536
MIRA,COMMERCIO E INDUSTRIA,Trattorie ed osterie,Centemoro Emilia,,536
MIRA,COMMERCIO E INDUSTRIA,Trattorie ed osterie,Formenton Rodolfo,,536
MIRA,COMMERCIO E INDUSTRIA,Trattorie ed osterie,Coleti Leone,,536
MIRA,COMMERCIO E INDUSTRIA,Trattorie ed osterie,Conte Antonio,,536
MIRA,COMMERCIO E INDUSTRIA,Trattorie ed osterie,Cestoni Mario,,536
MIRA,COMMERCIO E INDUSTRIA,Trattorie ed osterie,Forcío Giuseppe,Veneziano,536
MIRA,COMMERCIO E INDUSTRIA,Trattorie ed osterie,Pabbian Umberto,,536
MIRA,COMMERCIO E INDUSTRIA,Trattorie ed osterie,Fasino Colombo,,536
MIRA,COMMERCIO E INDUSTRIA,Trattorie ed osterie,Toesoni Guglielmo,Oriago,536
MIRA,COMMERCIO E INDUSTRIA,Trattorie ed osterie,Frattina Augusto,,536
MIRA,COMMERCIO E INDUSTRIA,Trattorie ed osterie,Gasparini Fortunati,,536
MIRA,COMMERCIO E INDUSTRIA,Trattorie ed osterie,Gaspairini Luigi,,536
