Name,Address,Location,Category,Additional Info,page
Perego A. (dita),S. Luca 4150,Murano,Stoffe e Tessuti,",",296
Haas e Figli (Soc. An. succ. di Filippo Haas),"Campo S. Moisè, 1481",Murano,Stoffe e Tessuti,"Stoffe per arredamenti, tendaggi e tappeti",296
Magazzini Fasolato di Egildo FedeI,"S. Bartolomeo, 5545",Murano,Stoffe e Tessuti,"Stoffe, Tappeti, Cortinaggi",296
Baronceìni Arturo,"Frezzeria, 1645",Murano,Stoffe e Tessuti,",",296
Bellotto Emilio e C.,S. Luca 4554,Murano,Stoffe e Tessuti,",",296
Bencetti (sartoria) di Bencetti Ettore,Castello 5118,Murano,Stoffe e Tessuti,Deposito stoffe,296
Bonatti Adalgisa,S. Marco 5328,Murano,Stoffe e Tessuti,",",296
Caffi Giuseppe,S. Marco 5319,Murano,Stoffe e Tessuti,",",296
Carnielli e Pellizzari,"Rialto 4849, 5383-86",Murano,Stoffe e Tessuti,",",296
Chittarini Giovanni,S. Marco 5381,Murano,Stoffe e Tessuti,",",296
e Confezioni Dina,Cannaregio 1318,Murano,Stoffe e Tessuti,",",296
Cielo Mario,"San Lio, 5626",Murano,Stoffe e Tessuti,",",296
Dall’Acqua Edoardo,Via 2 Aprile 5044,Murano,Stoffe e Tessuti,",",296
De Munari Elisa,Cannaregio 2292 A,Murano,Stoffe e Tessuti,",",296
Didan Aldo,S. Marco 5199 4935,Murano,Stoffe e Tessuti,",",296
Fedel Egildo,"S. Marco 5199 4935, San Marco 5545",Murano,Stoffe e Tessuti,Magazzini Fasolato,296
Galletti Gaudenzio,S. Moisè 266-74,Murano,Stoffe e Tessuti,",",296
Michieli Giuseppe Piero,Dorsoduro 2929,Murano,Stoffe e Tessuti,",",296
Mora Maria,S. Stin 2396,Murano,Stoffe e Tessuti,",",296
Osti Antonio,"La Comenes, C. Cann. 5545",Murano,Stoffe e Tessuti,",",296
Pedrocini Luigi,"Mercerie del Capitello, 4947",Murano,Stoffe e Tessuti,Stoffe per Uomo,296
Pomponi Agostino,"S. Giovanni Grisostomo, 5895-98",Murano,Stoffe e Tessuti,"Tessuti in genere, Lananerie, Seterie, Biancherie, Tendaggi, Coperte, Vasto Assortimento",296
Pornaro Gaetano,Rialto 5331-34,Murano,Stoffe e Tessuti,",",296
Rossi Giuseppe,Giudecca 423,Murano,Stoffe e Tessuti,",",296
Schiavon e C.,Frari 5015,Murano,Stoffe e Tessuti,",",296
Toffolutti E. e C.,"San Marco 5315-17, 5166",Murano,Stoffe e Tessuti,Succ. di Donadelli Roberto,296
Zanini Cav. Virgilio,S. Marco 284-507,Murano,Stoffe e Tessuti,",",296
Brancaleon Antonio,S. Marco 5476,Murano,Stoffe e Tessuti,",",296
Brocco Ettore,Campo della Guerra 510,Murano,Stoffe e Tessuti,",",296
Gasparini Mario,S. Marco 4943,Murano,Stoffe e Tessuti,",",296
Se-andrei Diana,S. Marco 2830,Murano,Stoffe e Tessuti,",",296
Schwarz Giovanni,S. Marco 3820,Murano,Stoffe e Tessuti,",",296
Wolf Ferrari prof. Cesare,S. Marco 2801,Murano,Stoffe e Tessuti,",",296
Ermini Vittore,Marghera Via Elettricità,Murano,Stracci,",",296
Ferrandi Giusto,Cann. 2888,Murano,Stracci,",",296
Gasparini e C.,"Cann. 2888, Mestre Via Mestrina 86",Murano,Stracci,Succ. e G. B. Bianchi,296
H.P.S.A. i (dita) di Aida Grandis,Marghera Via Dante 107,Murano,Stracci,",",296
Loi Pietro,Cannaregio 1220,Murano,Stracci,",",296
Marinetti Vittorio,"Marghera, Via delle Macchine",Murano,Stracci,",",296
Pipinato Emma,Mestre Via Montenero 10,Murano,Stracci,",",296
Serafin Romeo,Giudecca 193 B,Murano,Stracci,",",296
Zadra Teodoro,Cannaregio 1485 A,Murano,Stracci,",",296
Orio Emilio,"Calle Pietà, 3695",Murano,Stufe,"Stufe, Cucine economiche, Fabbrica Letti, Reti, Brande Turche",296
Marzolla Luisa,Cannaregio 542 A,Murano,Sughero,Sugherificio,296
Mazzucco Cav. Giuseppe,"Fond. Cannaregio, 970",Murano,Sughero,"Premiata Sugherificio Veneto, Stab., Amm. Palazzo Surian",296
Oggiano Angias F.lli,Castello 3372,Murano,Sughero,",",296
Sugherificio Adriatico,Cannaregio Fondamenta della Misericordia 2618,Murano,Sughero,",",296
Sugherificio S. Marco,"S. Giobbe, Corte Busello, 542",Murano,Sughero,"Turaccioli, Sugheri greggi e lavorati, Agglomerati",296
Sugherificio Veneziano di Martini Guido,San Polo 1106,Murano,Sughero,",",296
Tambelli Giovanni,San Polo 2305,Murano,Sughero,",",296
Barera Carlo,S. Salvatore 4948,Murano,Strumenti musicali,",",296
Bardelle S. A.,S. Croce 892,Murano,Strumenti musicali,",",296
Facco Mario,"S. Giovanni Grisostomo, 5828",Murano,Surrogati di caffè,Industria Succedanei Caffè,296
dUSE,"Via XXII Marzo, 2288",Murano,Surrogati di caffè,"Macchina per scrivere, Calcolatrici, Duplicatori, OCCASIONI, CAMBI, RICOSTRUZIONI, NOLEGGI",296
