Provincia,Section,Role_or_Profession,Name,Address,page
CINTO CAOMAGGIORE,UFFICI AMMINISTRATIVI,Sindaco,Grandis Dott. Umberto,,
CINTO CAOMAGGIORE,UFFICI AMMINISTRATIVI,Segreteria Comunale,Battiston Francesco,,
CINTO CAOMAGGIORE,UFFICI AMMINISTRATIVI,Esattoria Comunale,Cassa di Risparmio di Venezia succ. di Portogruaro,,
CINTO CAOMAGGIORE,UFFICI AMMINISTRATIVI,Ufficiale Sanitario,Nappi Dott. Filippo,,
CINTO CAOMAGGIORE,UFFICI AMMINISTRATIVI,Veterinario,Consorzio con Pramaggiore,,
CINTO CAOMAGGIORE,UFFICI AMMINISTRATIVI,Perito Municipale,Fogliuin Geom. Sisto,,
CINTO CAOMAGGIORE,UFFICI AMMINISTRATIVI,Associazione Artigianati,Corso del Popolo,,
CINTO CAOMAGGIORE,UFFICI AMMINISTRATIVI,Maestre elementari,Franchin Domitilla,,
CINTO CAOMAGGIORE,UFFICI AMMINISTRATIVI,Maestre elementari,Aldini Tonina,,
CINTO CAOMAGGIORE,UFFICI AMMINISTRATIVI,Maestre elementari,Battonii Irma,,
CINTO CAOMAGGIORE,UFFICI AMMINISTRATIVI,Maestre elementari,Vianello Flora,,
CINTO CAOMAGGIORE,UFFICI AMMINISTRATIVI,Maestre elementari,Traverso Antonio,,
CINTO CAOMAGGIORE,UFFICI AMMINISTRATIVI,Maestre elementari,Lazzarini Amalia,,
CINTO CAOMAGGIORE,UFFICI AMMINISTRATIVI,Maestre elementari,Elda,,
CINTO CAOMAGGIORE,UFFICI AMMINISTRATIVI,Diocesi,di Concordia S.,,
CINTO CAOMAGGIORE,UFFICI AMMINISTRATIVI,Distretto Militare,Venezia,,
CINTO CAOMAGGIORE,UFFICI AMMINISTRATIVI,Imposte di Consumo,Appalto della Ditta Arnaldo Pellegrini,,
CINTO CAOMAGGIORE,UFFICI PUBBLICI,Tribunale,Venezia,,
CINTO CAOMAGGIORE,UFFICI PUBBLICI,Pretura,Portogruaro,,
CINTO CAOMAGGIORE,UFFICI PUBBLICI,Conciliazione,Bondani Rag. Giolamo,,
CINTO CAOMAGGIORE,UFFICI PUBBLICI,Ufficio Ipotecbe,Venezia,,
