Name,Address,Location,Category,Additional Info,page
Marforio Bartolomeo,"di Nino Banci, S. Marco 5029-5036",Margherà,Vetrate artistiche,",",312
Righini F.lli Gi B. e Righini Maurizio,San Marco 268-189-270-139-196,Margherà,Vetrate artistiche,",",312
Vogini Luigi,San Marco 1291-1301,Margherà,Vetrate artistiche,",",312
Alfonsi Vincenzo,San Marco 1291-1301,Treporti, Vallicultura,",",312
Ballarin F.lli,San Marco 1291-1301,Treporti, Vallicultura,",",312
Bozzato Giuseppe,San Marco 1291-1301,Cavallino per Treporti, Vallicultura,",",312
Lazzarini Alessandro,San Marco 1291-1301,Treporti, Vallicultura,",",312
Maraldo Antonio,S. Giobbe 725,Margherà,Vallicultura,",",312
Marchesi Comm. Pietro,Via XXII Marzo n. 2367,Margherà,Vallicultura,",",312
Miana Sernaglia,Campo Manin 4232,Margherà,Vallicultura,",",312
S.A.V.I.A. Soc. Agricola Valli immobili Anonima per valli in provincia di Venezia,S. Polo 1364,Margherà,Vallicultura,",",312
Soc. Agricola del Cavallino,S. Polo 2998,Margherà,Vallicultura,",",312
Soc. An. Drago Jesolo,Campo Manin 4232,Margherà,Vallicultura,",",312
S. A. Ing. Luzzato e Viani,S. Tomà 2896,Margherà,Vallicultura,",",312
S. A. L'Agreste Vallicultura per Valli in Venezia,S. Tomà 2896,Margherà,Vallicultura,",",312
Tagliapietra Aurelio e Flli,S. Tomà 2896,Torcello,Vallicultura,",",312
Tagliapietra Vittorio e Eredi,S. Tomà 2896,Torcello,Vallicultura,",",312
Voltolina (ditta),"Valle Dogado, S. Croce 143",Margherà,Vallicultura,",",312
Nicolaj N. e C.,Cannaregio 6104,Margherà,Vele e bandiere,",",312
Salvi Francesco,"San Marco, Calle della Bissa, 5471",Margherà,Vele e bandiere,"Costruzione e Riparazione Vele, Copertoni Impermeabili e Affini, Lavorazione Meccanica Bandiere in genere",312
Mazzon Pino,"San Marco, Calle della Bissa, 5471, S. Marco 3981 A.",Margherà,Vernici e smalti,Tel. 24-940 | Rappresentanze,312
Fabbrica Pitture sottomarine N. Bruna,Giudecca 158,Margherà,Vernici sottomarine,di Eredi Napoleone,312
Scavone F.lli (ditta),Castello 4132,Margherà,Vernici sottomarine,",",312
Cerato e C.,S. Marco 5074,Margherà,Vestiario,Soc. per az.,312
Arte Vetraria Muranese,Murano Fondamenta Vetrai 33,Murano,Vetrate artistiche,",",312
Cristalleria Murano,Murano fdm. Manin 1,Murano,Vetrate artistiche,",",312
S A. Ferro Toso Baronièr,"Murano, fdm. Bertolini 21",Murano,Vetrate artistiche,",",312
Donà e C.,Murano fdm. Vetrai 104,Murano,Vetrate artistiche,",",312
Ferro Tullio,Murano fdm. Vetrai 8,Murano,Vetrate artistiche,",",312
Fuga Angelo e F.lli,"Murano, Fond. Vetrai, 64",Murano,Vetrate artistiche,"Vetri Decorati e Vetrate Istoriate, Telefono 29-170",312
Maffioli Giuseppe S. A.,P. Margherà Via Volta 1,Margherà,Vetrate artistiche,",",312
