Name,Address,Location,Category,Additional Info,page
Agenzia Cinematografica Triveneta S. A.,"San Luca, Calle Loredan 4147",Macchine per scrivere - Calcolatrici - Duplicatori,,"cinema (agenzia noleggio film), ",333
Agenzia d’Affari d’Automobili,Via Olivi 31,Mestre,,INDICE GENERALE ALFABETICO,333
Agenzia d’Affari eL. Ferro,Gran Viale 19,Lido,,INDICE GENERALE ALFABETICO,333
Agenzia Dubied,"Gran Viale 19, Calle Goldoni 4482",Macchine per scrivere - Calcolatrici - Duplicatori,,"macchine per maglierie, | Toson Zita e Sara Sorelle",333
Agenzia Filippini Antonio,Palazzo Poste, San Marco,,"recapito telegrammi ed espressi, ",333
Agenzia Fotografica Internazionale (A.F.I.),"S. Marco, Calle Stagnerl, 523g",Macchine per scrivere - Calcolatrici - Duplicatori,Foto reportage," Foto industriale,  Foto artistiche,  Direzione e Amministrazione",333
Agenzia Marittima Adriatica «Gustavo Eibenstein»,Castello 2838,Macchine per scrivere - Calcolatrici - Duplicatori,spedizioni e trasporti,INDICE GENERALE ALFABETICO,333
Agenzia Marittima Molin,Calle Vallaresso,Macchine per scrivere - Calcolatrici - Duplicatori,,INDICE GENERALE ALFABETICO,333
Agenzia Trasporti Gia De Paoli,Riva del Carbon 4641,Macchine per scrivere - Calcolatrici - Duplicatori,spedizioni e trasporti,INDICE GENERALE ALFABETICO,333
Agno Antonio,Piazza 25 Ottobre 62,Mestre,alimentari (dett.),INDICE GENERALE ALFABETICO,333
A.G.I.P.,S. Marco 4023,Macchine per scrivere - Calcolatrici - Duplicatori,Azienda Generale Italiana Petrolii,Uffici,333
A.G.I.P.,S. Marco 4023,Macchine per scrivere - Calcolatrici - Duplicatori,Raffineria e Depositi,Marghera,333
Agrimo Lucia,Dorsoduro 1626,Macchine per scrivere - Calcolatrici - Duplicatori,mercerie," filati e affini, ",333
Agnoletto Amedeo,S. Luca 4276,Macchine per scrivere - Calcolatrici - Duplicatori,barbiere,INDICE GENERALE ALFABETICO,333
Agnoletto Olivo,"Piazza Umberto I, 35",Macchine per scrivere - Calcolatrici - Duplicatori,Mestre,"calzaturificio, ",333
Agnoletto Vittorio,S. Marco 4250,Macchine per scrivere - Calcolatrici - Duplicatori,calzature,INDICE GENERALE ALFABETICO,333
Agnoletto Vittorio,S. Marco 4459,Macchine per scrivere - Calcolatrici - Duplicatori,mercerie," filati e affini, ",333
Agosti Giuseppe,"Marghera, Via Fabrig",Macchine per scrivere - Calcolatrici - Duplicatori,autonoleggio e autorimessa,INDICE GENERALE ALFABETICO,333
Agostinelli Amelia,Via Malamocco 110,Lido,macelleria," salumi (grossista), ",333
Agostinelli dr. Carlo,S. Angelo,Macchine per scrivere - Calcolatrici - Duplicatori,medicina generale,INDICE GENERALE ALFABETICO,333
Agostinelli Francesco,Lido Malamocco 108,Macchine per scrivere - Calcolatrici - Duplicatori,panificio,INDICE GENERALE ALFABETICO,333
Agostini Arturo fu Giacinto,S. Marco 1341,Macchine per scrivere - Calcolatrici - Duplicatori,assicurazioni,INDICE GENERALE ALFABETICO,333
Agostini Arturo,Cannaregio 2929,Macchine per scrivere - Calcolatrici - Duplicatori,perito,INDICE GENERALE ALFABETICO,333
Agostini Fausto,Via N. Sauro 38,Mestre,rappresentante generi alimentari,INDICE GENERALE ALFABETICO,333
Agostini Giovanni,S. Polo 341,Macchine per scrivere - Calcolatrici - Duplicatori,decoratore e pittore,INDICE GENERALE ALFABETICO,333
Agostini Luciano,S. Lio 5773,Macchine per scrivere - Calcolatrici - Duplicatori,sarto da uomo,INDICE GENERALE ALFABETICO,333
Agostini M. S.,Cannaregio 932,Macchine per scrivere - Calcolatrici - Duplicatori,vini (commercio enologico),INDICE GENERALE ALFABETICO,333
Agostini Maria,S. Polo 1460,Macchine per scrivere - Calcolatrici - Duplicatori,carbone e legna (dettaglio),INDICE GENERALE ALFABETICO,333
Agostini Leone,S. Polo 1460,Macchine per scrivere - Calcolatrici - Duplicatori,Capo rip. personale Polrvice dello Stato,Direzione S. Lucia,333
Agozzino cod. Vincenzo,Campo Geuali,Macchine per scrivere - Calcolatrici - Duplicatori,capo ufficio matricola, Distretto Militare di Venezia,333
