Name,Address,Location,Category,Additional Info,page
Isabella I. e P. (ditta),Campiello R. Selvatico 5588,Marghera,Ghiacciaie,"Uffici, negozio officina: telefono 24.405",212
Laschini,"Campiello R. Selvatico 5588, S. Marco 3861",Marghera,Ghiacciaie,Antonio (ditta),212
Longega Francesco (ditta),S. Polo 1901,Marghera,Ghiacciaie,(fabbriche),212
Pitter Carlo,Castello 6360,Marghera,Ghiacciaie,(fabbriche),212
Galleria d'arte del Cavallino,"Riva Schiavoni, 4202",Marghera,Gallerie d'arte,(fabbriche),212
Galleria d'arte Cesana,"Calle Larga S. Marco, Ponte Consorzi",Marghera,Gallerie d'arte,(fabbriche),212
Galleria d'arte Ongania,"S. Marco, Ascensione",Marghera,Gallerie d'arte,(fabbriche),212
Galleria d'arte Sandri,Campo Manin 4524,Marghera,Gallerie d'arte,(fabbriche),212
Piccola Galleria,"Calle Larga XXII Marzo, n. 2423",Marghera,Gallerie d'arte,(fabbriche),212
Cappellotto Mario,"Lido, Gran Viale I.-E.",Lido,Gas,"liquigaz, vendita",212
Compagnia del Gas,"Lido, Gran Viale I.-E.",Marghera,Gas,Sottopor. delle Acque,212
S. A., del Gas di Murano,Marghera,Murano,(fabbriche),212
Liquigaz S. A.,"Mestre v. Rosa 15, Stabilimento Porto Marghera",Mestre,Gas,Produzione e commercio,212
Anonima Metano Gas Autarchici A.M.G.A.,Castello 5313,Marghera,Gas commercio,(fabbriche),212
Magliarretta Ruggero,Cannaregio 2940-A,Marghera,Gas compressi,(fabbriche),212
Cantiere Fioratti,"S. Moisé, 2053",Marghera,Gassogeni,"Generatori Acetilene Brevettati, Rappresentanti per il Veneto: Soc. Rappresentanze Generali - Tel. 28-896; 22-220",212
Scarpa Girolamo e C.,"S. Moisé, 2053, ""San Marco n. 2462",Marghera, Mestre,"Ca'so del Popolo 28"", , , | S. a. r. l.",212
Vanni dott. Antonio,S. Lio Corte Rubbi alla Fava,Marghera,Gas tossici,(fabbriche),212
Ca'rer Ugo,"Castello, 4925",Lido,Gelaterie,e Lido S. Maria Elisabetta 326,212
Dal Mas Pietro,Castello 4830,Marghera,Gelaterie,(fabbriche),212
De Vidi A.,Campo San Stefano 2797,Marghera,Gelaterie,"Gelateria, Caffe",212
Dei Rossi Luigi,"Murano, Via Cavora",Murano,Gelaterie,(fabbriche),212
Dei Rossi Roberto,Murano fdm. Vetrai 52,Murano,Gelaterie,(fabbriche),212
Fontanella Antonio,Mestre Piazza Umberto 69,Mestre,Gelaterie,"Bar, Gelateria, Telefono 50.507, Via Piave 72",212
Fulgenti Guido Giovanni,S. Marco 120,Marghera,Gelaterie,(fabbriche),212
Gelateria Bar « da Nico »,"Zattero, 922",Marghera,Gelaterie,"La Migliore Posizione Estiva ed Invernale, Uno dei posti più suggestivi di Venezia, Tel. 28-293.",212
Pradel e C.,S. Marco 607-680,Marghera,Gelaterie,(fabbriche),212
Lazzarini Gioisè,Riva degli Schiavoni 4119,Marghera,Gelaterie,(fabbriche),212
Maestrello Virginia,"Murano, Campo San Bernardo 1",Murano,Gelaterie,(fabbriche),212
Ricciardi Cesare,Calle grande Italia,Mestre,Gelaterie,(fabbriche),212
Società Gelateria Glacia,Calle grande Italia,Marghera,Ditta Cecchetti.,(fabbriche),212
Pradel e C.,Calle grande Italia,Lido,Gelaterie,(fabbriche),212
Novello Giuseppe,Cannargio 2737,Marghera,Gelaterie,(fabbriche),212
Cantiere Fioratti,"S. Moisé, 2053",Marghera,Generatori Acetilene,"Generatori Acetilene Brevettati, Rappresentanti per il Veneto: Soc. Rappresentanze Generali - Tel. 28-896; 22-220",212
S.A.F.F.A.,San Giobbe 465,Marghera,Ghiacciaie,"Milano, Ufficio Commerciale di Venezia",212
Vanni Cav. Dr. Antonio,San Giobbe 465,Marghera,DISINFEZIONI - GAS TOSSICI,"Chimico specializzato, Venezia - Corte Rubbi (alla Fava) 5515 - Telef. 20-151",212
S.A.F.F.A.,"San Giobbe 465, S. Giobbe 465",Marghera,GHIACCIAIE,Deposito di VENEZIA - Telefono 28.466,212
