Name,Address,Location,Category,Additional Info,page
Maschio Cirillo,Murano fdm. Navagero,Murano,Vetri artistici,Location: Murano,313
Nason Angelo,Murano fdm. Navagero,Murano,Vetri artistici,Location: Murano,313
Ragazzi F.lli,San Marco 4789,Murano,Vetri artistici,Location: Murano,313
Seguso,"San Marco 4789, Ponte Vivarini 138",Murano,Murano,"Vetri artistici, | Murano",313
Sent Guglielmo,"San Marco 4789, Ponte Vivarini 138, Via Vetrai 8 A",Murano,Murano,"Vetri artistici, | Murano",313
S. A. Ferro Toso Barovier,Murano fdm. Vetrai 36,Murano,Vetri artistici,Location: Murano,313
S. A. Venini Murano fdm. Vetrai 47,Murano fdm. Vetrai 36,Vetri artistici,Vetri artistici,Murano,313
Società Veneziana per l’Industria delle Collerie,Murano fdm. Vetrai 36, Negozio, Piazza S. Marco 31,"Murano, Vetri artistici, | Murano",313
Toso F.lli,Murano fdm. Colleoni 7,Murano,Vetri artistici,Location: Murano,313
Vetreria Artistica Nason e Zaniol,Murano Fondamenta Vetrai 92,Murano,Vetri artistici,Location: Murano,313
Vetreria Artistica Romano Mazzega,Murano fdm. Radi 10-19,Murano,Vetri artistici,Location: Murano,313
Zecchin ing. Francesco,Murano fdm. Navagero 75,Murano,Vetri artistici,Location: Murano,313
Fidenza Soc. An. Vetraria,"Murano fdm. Navagero 75, 2052",Murano,Vetrerie in genere,"Vetrerie in genere, Vetri diffusori prismatici per illuminazione, Proiettori o riflettori per illuminazione, | S. Moisé",313
Fornasier Alessandro,"Murano fdm. Navagero 75, 2052", Fondamenta Vetrai,Murano,"Vetrerie in genere, | Murano",313
Favre e G. Tonon (ditta),Cannaregio 4941,Murano,Vetrerie in genere,'e lampadari,313
Girotto Giuseppe Bruno,"Cannaregio 4941, Via Olivi 22",Murano,Mestre,"Vetrerie in genere, | Mestre",313
Mandruzzato Donà e Toni (ditte),Murano Fondamenta Navagero 54 B,Murano,Vetrerie in genere,'e lampadari,313
