Name,Address,Location,Category,Additional Info,page,location_cleaned
Puleso Silvio,S. Lio 5782,Marghera,Molini,Category: Mobili,253,False
Sara Luigi,Dorsoduro 3120 A,,Molini,Category: Mobili,253,True
Trevisan Emilio Industria Legnami,"S. Marco 1261-62, 1239",Marghera,Tel. 23-392,Category: Mobili,253,False
Ballarin Consolato Elisa,P.t. Rialto 5335,Marghera,Mode,Category: Mobili,253,False
Battiston Ferruccio,"S. Marco 1268, S. Maria Elisabetta 101 A",,Mode,Category: Mobili,253,True
Bo-dignon Giannina in Sereni,"S. Marco 1261-62, 1239",,Mode,Category: Mobili,253,True
Cecchin Pietro,Merceria S. Giuliano 727-31,Marghera,Mode,Category: Mobili,253,False
Di Fede Arduino,"S. Marco 724, Lido Gran Viale 40",,Mode,Category: Mobili,253,True
Ferro Marco di Minetto Elena,S. Mar. 507/9,Marghera,Mode,Category: Mobili,253,False
Galvan Antonietta,S. Marco 230,,Mode,Category: Mobili,253,True
Galvan Pilade,S. Marco 178,,Mode,Category: Mobili,253,True
Galli Brunellesco,S. Marco 3721,,Mode,Category: Mobili,253,True
Isotti Alfredo,San Marco 4945,,Mode,Category: Mobili,253,True
Maison Marguerite di Battiston Arcangela,S. Marco 1490,,Mode,Category: Mobili,253,True
Michieli G. Pietro,S. Margherita 2929,Marghera,Mode,Category: Mobili,253,False
Miotto Maria Rosanna in Di Fede,S. Marco 219,,Mode,Category: Mobili,253,True
Mode « Rosetta »,"S. Zulian 724, Merceria Orologio 219 Lido Viale S. M. Elis. 40",Marghera,Mode,Category: Mobili,253,False
Pugi Giuseppe,S. Polo 780,,Mode,Category: Mobili,253,True
Rizzardl A.,Calle Vallaresso 1316,Marghera,Mode,Category: Mobili,253,False
Foropor F.lli,Calle Vallaresso 1316,Marghera,"Mode, Setorie, Mercerie, Lingerie, Confezionl",Category: Mobili,253,False
Ultimoda Confezioni,S. Marco 741,,Mode,Category: Mobili,253,True
Valli Emilio & S. A.,San Zulian 783,Marghera,Mode,Category: Mobili,253,False
Vendramln Angelo,San Marco 677,,Modelli abiti signora,Category: Mobili,253,True
Barouoelll Andrea,San Marco 1645,,Modisterie,Category: Mobili,253,True
Bologni Olimplo,San Marco 768,Marghera,Modisterie,Category: Mobili,253,False
Ceccotto sorelle e Nadali,S. Marco 4423 B,,Modisterie,Category: Mobili,253,True
Cianchl Arturo,Castello 5277,Castello,Modisterie,Category: Mobili,253,False
Di Fede Arduino,"S. Marco 724, Lido Gran Viale 40",,Modisterie,Category: Mobili,253,True
Foscotla Maria,S. Canciano 5575,Marghera,Modisterie,Category: Mobili,253,False
Gobbetti Ma-ria,S. Polo 1596,,Modisterie,Category: Mobili,253,True
Guarda Paola in Corradini,"Mestre Via Umberto I., 69",Marghera,Mestre,Category: Mobili,253,False
Jona Amelia,S. Marco 482,,Modisterie,Category: Mobili,253,True
Jona Stella Rosa,Castello 4564,,Modisterie,Category: Mobili,253,True
« La Veneziana » di Ballarin Nino,San Marco 5024-24 A,,Modisterie,Category: Mobili,253,True
Maddalena Gemma,S. Marco 4722,,Modisterie,Category: Mobili,253,True
Miotto Barla Rosanna in Di Fede,S. Marco 219,,Modisterie,Category: Mobili,253,True
Orlandini Filippo,S. Polo 374,,Modisterie,Category: Mobili,253,True
Palendri Nella,"S. Polo 374, Via Piave 111",,Mestre,Mestre,253,True
Perissimo Angelina,Cannaregio 5555,,Modisterie,Category: Mobili,253,True
Pioulo Marcella,Mestre Via Piave 52,Mestre,Modisterie,Category: Mobili,253,False
Pozzana Teresa,S. Marco 4912,,Modisterie,Category: Mobili,253,True
Rosati Renzo e succ. di Baroncelli,San Marco 1230,,Modisterie,Category: Mobili,253,True
Semenzato Maria Lidla,P. Solo 3046,Marghera,Modisterie,Category: Mobili,253,False
Sivierio Luigina Maria,S. Marco 2459,,Modisterie,Category: Mobili,253,True
Soika Pavan Rosa,San Marco 784,,Modisterie,Category: Mobili,253,True
Toppo Olga e. G.,S. Luca 4540,Marghera,Modisterie,Category: Mobili,253,False
Tosetti Emanuele,S. Polo 1985,,Modisterie,Category: Mobili,253,True
Zambon Teodolinda in Dall’Asta,San Marco 4341,,Modisterie,Category: Mobili,253,True
Zambon Teresa,SS. Apostoli,Marghera,Modisterie,Category: Mobili,253,False
Z A M P I R O N I I N S E T T I C I D I,SS. Apostoli,Mestre,Location: Mestre,Category: Mobili,253,False
Mole a smeriglio,SS. Apostoli,Mestre,Location: Mestre,Category: Mobili,253,False
Siderocettica Veneta di Giuseppe SaccA,"SS. Apostoli, Via Piave n. 63",,Mestre,Mestre,253,True
Sorgato Alberico,Lido Via Negroponte 16,Lido,Location: Mestre,Category: Mobili,253,False
