Provincia,Section,Role_or_Profession,Name,Address,page
MIRANO,COMMERCIO E INDUSTRIA,-,lopero Marco,,538
MIRANO,COMMERCIO E INDUSTRIA,-,Barioli,,538
MIRANO,COMMERCIO E INDUSTRIA,-,Maiani Aurelio,,538
MIRANO,COMMERCIO E INDUSTRIA,-,Masaro Carlo,,538
MIRANO,COMMERCIO E INDUSTRIA,-,Maschera Emilio,,538
MIRANO,COMMERCIO E INDUSTRIA,-,Minto Valentino,,538
MIRANO,COMMERCIO E INDUSTRIA,-,Saccon Giovanni,,538
MIRANO,COMMERCIO E INDUSTRIA,-,Tomoso Giuseppe,,538
MIRANO,COMMERCIO E INDUSTRIA,-,Brunello Giacinto,,538
MIRANO,COMMERCIO E INDUSTRIA,-,Tonolo Michele,,538
MIRANO,COMMERCIO E INDUSTRIA,-,Tonolo Dante fu Giuseppe,,538
MIRANO,COMMERCIO E INDUSTRIA,-,Trevisan Alessandro,,538
MIRANO,COMMERCIO E INDUSTRIA,-,Zammatteo Leone,,538
MIRANO,COMMERCIO E INDUSTRIA,"Biglietto (Molleggio, riparaz, accessori)",Riugotto Cesare,,538
MIRANO,COMMERCIO E INDUSTRIA,"Biglietto (Molleggio, riparaz, accessori)",Vaccara Irene,,538
MIRANO,COMMERCIO E INDUSTRIA,"Biglietto (Molleggio, riparaz, accessori)",Dal Maschio Giovanni,,538
MIRANO,COMMERCIO E INDUSTRIA,"Biglietto (Molleggio, riparaz, accessori)",Boscardini Spiridione,,538
MIRANO,COMMERCIO E INDUSTRIA,Bonifica,Consorzio di Quinta Presa,,538
MIRANO,COMMERCIO E INDUSTRIA,Bonifica,Consorzio di Seconda Presa,,538
MIRANO,COMMERCIO E INDUSTRIA,Bottai e mastellai,Pertile Giuseppe,,538
MIRANO,COMMERCIO E INDUSTRIA,Bottigliette bar,Bar al Campanile,,538
MIRANO,COMMERCIO E INDUSTRIA,Bottigliette bar,Comelato Emilio,,538
MIRANO,COMMERCIO E INDUSTRIA,Bozzoli da seta,Percoco cav. Ugo,,538
MIRANO,COMMERCIO E INDUSTRIA,Caffè (Esercizi),Cavallari Mario, Piazza Vittorio Em.,538
MIRANO,COMMERCIO E INDUSTRIA,Caffè (Esercizi),Fassina Antonio,,538
MIRANO,COMMERCIO E INDUSTRIA,Caffè (Esercizi),Moggiàn Eugenio,,538
MIRANO,COMMERCIO E INDUSTRIA,Caffè (Esercizi),Favaron Giuseppe,,538
MIRANO,COMMERCIO E INDUSTRIA,Caffè (Esercizi),Toninello Giuseppe,,538
MIRANO,COMMERCIO E INDUSTRIA,Calzature (Fabbriche),Pavan Umberto,,538
MIRANO,COMMERCIO E INDUSTRIA,Calzature (Fabbriche),Bertém Antonio,,538
MIRANO,COMMERCIO E INDUSTRIA,Calzature (Negozi),Vescovo Giovanni, Piazza Martini,538
MIRANO,COMMERCIO E INDUSTRIA,Calzature (Negozi),Pavan Umberto, Via Roma,538
MIRANO,COMMERCIO E INDUSTRIA,Candele di cera e stearocihe,Minto Valentino,,538
MIRANO,COMMERCIO E INDUSTRIA,Candele di cera e stearocihe,Tonolo Fratelli,,538
MIRANO,COMMERCIO E INDUSTRIA,Candele di cera e stearocihe,Tonolo Luigi,,538
MIRANO,COMMERCIO E INDUSTRIA,Candele di cera e stearocihe,Lago Girolamo,,538
MIRANO,COMMERCIO E INDUSTRIA,Candele di cera e stearocihe,Tonolo Dante,,538
MIRANO,COMMERCIO E INDUSTRIA,Candele di cera e stearocihe,Bottaccio Giulio,,538
MIRANO,COMMERCIO E INDUSTRIA,Candele di cera e stearocihe,Tonolo Michele,,538
MIRANO,COMMERCIO E INDUSTRIA,Cappanistri,Minto Rocò Reredi,,538
MIRANO,COMMERCIO E INDUSTRIA,Cappanistri,Perale Carlo,,538
MIRANO,COMMERCIO E INDUSTRIA,Cappanistri,Tonolo F.lli,,538
MIRANO,COMMERCIO E INDUSTRIA,Cappanistri,F.lli Carraro fu Adolfo,,538
MIRANO,COMMERCIO E INDUSTRIA,Cappanistri,Giardini Antonio,,538
MIRANO,COMMERCIO E INDUSTRIA,Cappelli e berretti,Bertin Antonio,,538
MIRANO,COMMERCIO E INDUSTRIA,Cappelli e berretti,Pelizzon Antonio,,538
MIRANO,COMMERCIO E INDUSTRIA,Carboni,Bottacco e Rodella,,538
MIRANO,COMMERCIO E INDUSTRIA,Carboni,Pasqualetto Aristide e Giovanni,,538
MIRANO,COMMERCIO E INDUSTRIA,Carradori e carozzieri,Muffato Massimiliano,,538
MIRANO,COMMERCIO E INDUSTRIA,Carradori e carozzieri,Saccon Ugo,,538
MIRANO,COMMERCIO E INDUSTRIA,Cartolerie ed oggetti di Cancelleria,Tonolo Fratelli,,538
MIRANO,COMMERCIO E INDUSTRIA,Cartolerie ed oggetti di Cancelleria,Farinati Valentino,,538
MIRANO,COMMERCIO E INDUSTRIA,Cartolerie ed oggetti di Cancelleria,Michelotto Regina,,538
MIRANO,COMMERCIO E INDUSTRIA,"Ceralgi, farina e granelaglie",Agostini fratell.,,538
MIRANO,COMMERCIO E INDUSTRIA,"Ceralgi, farina e granelaglie",Li Gimo e Lucanon,,538
MIRANO,COMMERCIO E INDUSTRIA,"Ceralgi, farina e granelaglie",Benetello fratelli fu Antonio,,538
MIRANO,COMMERCIO E INDUSTRIA,"Ceralgi, farina e granelaglie",Tentino Antonio,,538
MIRANO,COMMERCIO E INDUSTRIA,"Ceralgi, farina e granelaglie",Frasson Pietro,,538
MIRANO,COMMERCIO E INDUSTRIA,"Ceralgi, farina e granelaglie",Bovo Mario Virgilio,,538
MIRANO,COMMERCIO E INDUSTRIA,"Ceralgi, farina e granelaglie",Gedona Luigi, Balnreo,538
MIRANO,COMMERCIO E INDUSTRIA,"Ceralgi, farina e granelaglie",Vianello Ivano,,538
MIRANO,COMMERCIO E INDUSTRIA,Chincaglierie,Bortoletti Francesco,,538
MIRANO,COMMERCIO E INDUSTRIA,Chincaglierie,Pehizzon Antonio,,538
MIRANO,COMMERCIO E INDUSTRIA,Chincaglierie,Michelletto Regina,,538
MIRANO,COMMERCIO E INDUSTRIA,Coloniali e droghè,Minto Valentino,,538
MIRANO,COMMERCIO E INDUSTRIA,Coloniali e droghè,Tonolo Guido e Severino,,538
MIRANO,COMMERCIO E INDUSTRIA,Colore e vernici,Coro Giuseppe,,538
MIRANO,COMMERCIO E INDUSTRIA,Colore e vernici,Tonolo Severino e Guido,,538
MIRANO,COMMERCIO E INDUSTRIA,Commissionari o rappresentanti,Mazzari Riccardo,,538
MIRANO,COMMERCIO E INDUSTRIA,Commissionari o rappresentanti,Guerra Guido,,538
MIRANO,COMMERCIO E INDUSTRIA,"Costruzioni edili (Capimasti, imprenditori)",Carraro fratelli,,538
