Name,Address,Location,Category,Additional Info,page
Bellugagla dr. Sergio,S. Polo 451,Mestre,Industria boschive,Section: Murano,225
Ditta Betetto dr. rag. Giuseppe,S. Marco 2026,Mestre,Industria boschive,Section: Murano,225
Ditta Pamio Silvano,Mestre Calle del Sale 47,Mestre,Industria boschive,Section: Murano,225
Seano Brambilla,Mestre Calle del Sale 47, S. B. L. Soc. s. a. r. l.,Dorsoduro 1051,"Industria boschive, | Legnami",225
S. A. Lavorazioni Forestali,Campo Manin 4232,Mestre,Industria boschive,Section: Murano,225
Soc. per az. Boato impr. costruzioni edili civili e industriali,S. Croce 768,Mestre,Industria boschive,Section: Murano,225
Azienda Industriale « S. Marco »,S. Croce 768,Mestre,Industrie chimiche,Section: Murano,225
Liquigsa S. A.,S. Croce 768, Via dei Petroli,Industrie chimiche,"Industrie chimiche, | Marghera",225
"« Litacrom » S. A. I. per l'ind. delle terre Decoloranti e affini, Marghera",Via Canale Ovest 14 A,Mestre,Industrie chimiche,Section: Murano,225
Soc. It. Ossigeno ed altri gas,Via Canale Ovest 14 A,Marghera,Industrie chimiche,"Industrie chimiche, | prod. ossigeno ed acetilene",225
Ateneo di Venezia,Via Canale Ovest 14 A,Mestre,Industrie editoriali,S. Fantin,225
Edizione Serenissima,"San Marco, 739",Mestre,Industrie editoriali,Section: Murano,225
I.N.T.R.E.V.,"San Marco, 739", Bollettino d’informazioni quotidiano,Via Mazzini 5110,"Industrie editoriali, | Agenzia",225
Libreria Emiliana Editrice,S. Agnese 909A,Mestre,Industrie editoriali,Section: Murano,225
Libreria Sormani,S. Zulian 739,Mestre,Industrie editoriali,Section: Murano,225
S.E.V.,"S. Zulian 739, Via Mazzini 5110",Mestre,Industrie editoriali,"Industrie editoriali, | Società Editoriale Veneta",225
Soc. Accom. Stamperia Zanetti,"S. Lorenzo Spaziani Elio, Castello 5267",Mestre,Industrie editoriali,Section: Murano,225
Barina Camillo,"S. Lorenzo Spaziani Elio, Castello 5267, Caser sul Sile, Cà d'Oro 3935",Mestre,Industrie ghiace,"Industrie ghiace, | Industria Ghiala",225
Belleno Primo,Castello 345,Mestre,Industrie laterizi,Section: Murano,225
Fornace Franchin,Castello 345,Mestre,Industrie laterizi,Section: Murano,225
Industria Laterizi Piazza Giuseppe,S. Croce 902 A,Mestre,Industrie laterizi,Section: Murano,225
Società Anonima Materiali Edilizi,"S. Croce 902 A, San Marco 2050",Mestre,Industrie laterizi,"Industrie laterizi, | S. A. M. E.",225
Bagarotto Luigi,Cann. 3134,Mestre,Industrie lavorazione,Section: Murano,225
Falegnameria e Carpenteria Veneta di Delzotto Giovanni,"Burano, S. Mauro 72",Mestre,Industrie lavorazione,Section: Murano,225
Soc. An,"Burano, S. Mauro 72, Mestre, Via Altobello 25",Mestre,Industrie lavorazione,"Industrie lavorazione, | Conservazione Legno e Distilleria Catrame",225
Zago Carlo e C,"Burano, S. Mauro 72, Mestre, Via Altobello 25, Dorsoduro 2268",Mestre,Industrie lavorazione,"Industrie lavorazione, | Soc. a. r. l.",225
A.R.S.,"Burano, S. Mauro 72, Mestre, Via Altobello 25, Dorsoduro 2268", gestione di compagnie teatrali,S. Marco 4651,"Industrie dello spettacolo, | Azienda Realizzazione Spettacoli di Enrico Papp.",225
Alberti Bruno,S. Marco 5186,Mestre,Informazioni,Section: Murano,225
Piazza Giuseppe,S. Marco 4156,Mestre,Informazioni,Section: Murano,225
Fabbriche Riunite Neon,S. Marco 4156, Impianti di illuminazione a gas arl,"S. A. Super Lux S. Molse, 2052",Insegne e cartelli | Insegne decorazioni al Neon,225
La Milanese,Cannaregio 834,Mestre,Insegne e cartelli,Section: Murano,225
