Name,Address,Location,Category,Additional Info,page,location_cleaned
Società Veneta Esercizio Magazzini Generali e Spedizioni,"San Angelo, calle delle Madonne 3805",,Magazzini di deposito,Officina Riparazioni Macchine per Scrivere,242,True
Magazzini Milanesi di Portelli Emanuele,"S. Bartolomeo, cl. dell'Olio 5537-40",Marghera,Maglierie,fabbriche,242,False
Maglieria S. Marco,Maddalena 2180,Marghera,Maglierie,fabbriche,242,False
Discacciati Giuseppe,"Pantalon 3955-56, calle Donzella, Rialto n. 270",Marghera,Maglierie,fabbriche,242,False
Herion G. C.,Giudecca 625,,Maglierie,fabbriche,242,True
Pesaro Leone,Cannaregio 1778,,Maglierie,fabbriche,242,True
Battiston Ferruccio,S. Marco 1009,,Maglierie,commercio ingrosso,242,True
Suc. P. Graziotto,S. Marco 1009,,Maglierie,commercio ingrosso | S. Aponal,242,True
Ai Tre Cedri (F.edi Didan),S. Marco 1009,,Maglierie,negozi | Mercerie S. Salvado,242,True
Bagliotto Attilio,S. Marco 5177-78,,Maglierie,negozi,242,True
Bonotto Pierina,S. Marco 5177-78,,Maglierie,"Lido, Città Giardino, negozi | ved. Segato",242,True
Chrisam Rodolfo,Cann. 5620 S. Polo 698,,Maglierie,negozi,242,True
Dalla Rena Fantina,S. Polo 409,,Maglierie,negozi,242,True
Ditta Eugenio Dolecetta,Cannaregio 5801,,Maglierie,negozi,242,True
Doneggio Ester,Castello 5234,,Maglierie,negozi,242,True
Monaro Amelia e Emilia sorelle,Castello n. 4755,,Maglierie,negozi,242,True
Rosada Giovannina,Castello 3448,,Maglierie,negozi,242,True
Roveletto Vittorina,S. Marco 149,,Maglierie,negozi,242,True
Silvestro Alessio,Castello .3687 A,,Maglierie,negozi,242,True
Stefanutti Stefano,Cann. 1374,,Maglierie,negozi,242,True
Tomat Fabio,"Castello, 3488",,Maglierie,negozi,242,True
Toson Zita e Saba,S. Marco 4482,,Maglierie,negozi,242,True
Zanolin Luigi,S. Marco 1749-50,,Maglierie,negozi,242,True
Guerrieri Giulio e Archimede,Murano fdm. Navagero 76,Marghera,Maioliche artistiche,Officina Riparazioni Macchine per Scrivere,242,False
Varneck Augusto,S. Marco 3536,,Maioliche artistiche,Officina Riparazioni Macchine per Scrivere,242,True
Soc. An. Birra Pedavena Dreher Venezia,S. Marco 4090,,Malto,Officina Riparazioni Macchine per Scrivere,242,True
Al Bottegon Bonacina e Soligo,"Mestre, Piazza Cesare Battisti",Marghera,Manifesture,Officina Riparazioni Macchine per Scrivere,242,False
Battiston Ferruccio,S. Marco 4850-52,,Manifesture,Officina Riparazioni Macchine per Scrivere,242,True
Benevento Angelica,"Cannaregio, 2223",,Manifesture,Officina Riparazioni Macchine per Scrivere,242,True
Bianchi Virgilio,Cann. 4949,,Manifesture,Officina Riparazioni Macchine per Scrivere,242,True
Brick F. e C.,S. Marco Ascensione,Marghera,Manifesture,Officina Riparazioni Macchine per Scrivere,242,False
Burgana Maria Olga in Ravenna,"Dorsoduro, 3744",,Manifesture,Officina Riparazioni Macchine per Scrivere,242,True
Caffi Giuseppe succ. G. Ridottolo,San Marco 5319-22,,Manifesture,Officina Riparazioni Macchine per Scrivere,242,True
Carlotti Mario,"S. Marco, 4987-4837.4737",,Manifesture,Officina Riparazioni Macchine per Scrivere,242,True
Carnielli Alvise e Pellizzari Luigi,"San Polo, 923. 48-49 - 383-86",,Manifesture,Officina Riparazioni Macchine per Scrivere,242,True
Chitarrin Giovanni,Campo S. Bartolomeo n. 5381,Marghera,Manifesture,Officina Riparazioni Macchine per Scrivere,242,False
Citran Anna ved. Caffi,San Marco 5525,,Manifesture,Officina Riparazioni Macchine per Scrivere,242,True
Consorzio Industriale Manufatti,S. Marco 4410,,Manifesture,Officina Riparazioni Macchine per Scrivere,242,True
