Provincia,Section,Role_or_Profession,Name,Address,page
CHIOGGIA,COMMERCIO E INDUSTRIA,Periti,Bellemo comm. Eugenio,Calle S. Caterina,507
CHIOGGIA,COMMERCIO E INDUSTRIA,Fabbriche acque gassose,Poli Italico,,507
CHIOGGIA,COMMERCIO E INDUSTRIA,Fabbriche acque gassose,Vianello F.lli,Sottomarina,507
CHIOGGIA,COMMERCIO E INDUSTRIA,Acquedotti,S. A. Acquedotti Abbazia e Laurana,,507
CHIOGGIA,COMMERCIO E INDUSTRIA,Acquarelli e fotografie,Erolcani Candido,,507
CHIOGGIA,COMMERCIO E INDUSTRIA,Agenzie marittime,Venierci Antonio,Riva Canal Lombardo,507
CHIOGGIA,COMMERCIO E INDUSTRIA,Agenzie marittime,Pagan Manlio,Canal Lombardo,507
CHIOGGIA,COMMERCIO E INDUSTRIA,Agenzie marittime,Cavallarin Umberto,Dogana Corso del Popolo,507
CHIOGGIA,COMMERCIO E INDUSTRIA,Agenzie marittime,Ganaha Guido,Riva Canal Lombardo 1428,507
CHIOGGIA,COMMERCIO E INDUSTRIA,Agenzie marittime,Ferro Gino,Via Bersaglio 345,507
CHIOGGIA,COMMERCIO E INDUSTRIA,Agenzie marittime,Tessarin Ferdinando,Calle Gradoia 216,507
CHIOGGIA,COMMERCIO E INDUSTRIA,Agenzie trasporti,Penzo e fratelli,Corso del Popolo Vigo,507
CHIOGGIA,COMMERCIO E INDUSTRIA,Agenzie trasporti,Pian Gino,Stradale ponte S. Andrea,507
CHIOGGIA,COMMERCIO E INDUSTRIA,Alberghi,Italia,Corso del Popolo,507
CHIOGGIA,COMMERCIO E INDUSTRIA,Alberghi,Boscolo Fiorello Lisetto,,507
CHIOGGIA,COMMERCIO E INDUSTRIA,Alberghi,Villa Anzoletti,Sottomarina,507
CHIOGGIA,COMMERCIO E INDUSTRIA,Alberghi,Villa Marina,Sottomarina,507
CHIOGGIA,COMMERCIO E INDUSTRIA,Alberghi,Zaramella Mario,,507
CHIOGGIA,COMMERCIO E INDUSTRIA,Pensioni,Val d’Ostriche,Ricci Giuseppe,507
CHIOGGIA,COMMERCIO E INDUSTRIA,Pensioni,Bella Venezia,,507
CHIOGGIA,COMMERCIO E INDUSTRIA,Pensioni,Bettetto Scipione,,507
CHIOGGIA,COMMERCIO E INDUSTRIA,Locande,Antico Barbiere,Sottomarina,507
CHIOGGIA,COMMERCIO E INDUSTRIA,Locande,Antico Gobbo,Chioggia,507
