Name,Address,Location,Category,Additional Info,page
Caberlotto R. A.,Piazza Umberto I,Mestre,Caffè,Category: Caffè,164
C.I.C. Casa Importazione caffè di Linda Montecchio,Castello 4283,Murano,Caffè,Category: Caffè,164
Geretti Vincenzo,S. Marco 5399-5401,Murano,Caffè,Category: Caffè,164
Maestro Marcella e Ma~gherita,Castello 5764,Murano,Caffè,Category: Caffè,164
Moka F. G. di Fracchini Gino,Via Allegri 9,Mestre,Caffè,Category: Caffè,164
Montecchio Luigi,S. Marco 3825,Murano,Caffè,Category: Caffè,164
Pellegrinetti G. e C.,S. Polo 1518,Murano,Caffè,Category: Caffè,164
Poggi Ferruccio,Dorsoduro 3525,Murano,Caffè,Category: Caffè,164
Segala Francesco,S. Polo 2846,Murano,Caffè,Category: Caffè,164
Vianello Giovanni Antonio,S. Marco 500,Murano,Caffè,Category: Caffè,164
"A. Veneziana Industria surrogati Montagna Lodovico, Beppino Aurelia",S. Marco 4933,Murano,Caffè,Category: Caffè,164
Pellegrinotti Mario (ditta) Soc. a. r. l.,Cannaregio 6025,Murano,Caffè,Category: Caffè,164
Poggi Ferruccio,Dorsoduro 3525,Murano,Caffè,Category: Caffè,164
"S. A. Ferdinando Rizzardo, Industria surrogati caffè",S. Polo 1518 A,Murano,Caffè,Category: Caffè,164
S. A. Industria surrogati caffè,Rialto 473,Murano,Caffè,Category: Caffè,164
S. A. De Vitto importazione caffè,Via Ospedale 8,Mestre,Caffè,Category: Caffè,164
Carosio Ing. Cleto,Via Ospedale 8,Porto Marghera,Calce,Category: Calce,164
Narduzzi Vittorio (Eredi di) Fornaci da Calce e Materiale da Construzione,Giudecca 296 c,Murano,Tel. 23.980,Category: Calce,164
Facin Giuseppe,Corso del Popolo 1,Mestre,Calce,Category: Calce,164
Refrattari Laterizi e Calce s. a. r. I.,S. Marco 1835,Murano,Calce,Category: Calce,164
Masetto Giuseppe,S. Croce. Calle della Regina 2348 R,Murano,Oggetti usati rilevati dal Monte di Pietà,Category: Calcolatrici,164
Meccanufficio,Via XXII Marzo 2402 (interno),Murano,Macchine calcolatrici," Macchine contabili,  Macchine da scrivere ed accessori,  Telefono. 22-507",164
Toppo Adriano,Castello 2684,Murano,Addizionatricei," Calcolatrici,  Macchine Contabili,  Agricole,  Utensili,  Enologiche,  da Scrivere,  ecc.,  Tel. 23-285",164
Dal Soldà Giuseppe,Castello 2684,Murano,Calderai,Barbaria delle Tole,164
Dorigo Gioacchino,S. Marco 1018,Murano,Calderai,Category: Calderai,164
Ratti Antonio,S. Marco 1018,Murano,Calderai,Rio Terrà S. Leonardo,164
Serena F.lii,S. Marco 3801,Murano,Calderai,Category: Calderai,164
Bernardini Amalia,Cannaregio 4391,Murano,Calzinerci,Category: Calzinerci,164
Busetto Elisa,Cannaregio 4391,Pellestrina,Calzinerci,Category: Calzinerci,164
Chinotto Veronica,Via S. Donà,Favaro Veneto,Calzinerci,Category: Calzinerci,164
Herion G. B.,Giudecca 625,Murano,Calzinerci,Category: Calzinerci,164
Trabacchin Giovanni,Via Gatta Colonnetta 978,Zelarino,Calzinerci,Category: Calzinerci,164
Agnolletto Olivo,Piazza Umberto I 35,Mestre,Calzature,Category: Calzature,164
Agnolletto Vitto~io,S. Marco 4280,Murano,Calzature,Category: Calzature,164
Alioni Alfonso,Cannaregio 2360,Murano,Calzature,Category: Calzature,164
Bacci Luigi,Giudecca 842,Murano,Calzature,Category: Calzature,164
"Baldani, Calzavara, Calzoleria di Strà",Via Garibaldi 1762,Murano,con fabbrica propria in Strà," Negozi di vendita: Rialto Calle dei Boteri 1578,  S. Margherita 2285.,  Tel. 22-504",164
Balarin Irma,Castello 5608,Murano,Calzature,Category: Calzature,164
Barison Primo,Via 27 Ottobre 50,Mestre,Calzature,Category: Calzature,164
Bernardo,Via Piave,Mestre,Calzature,Category: Calzature,164
Beninv Orlando,Cannaregio 1744,Murano,Calzature,Category: Calzature,164
Bettio Elia,Via Felice Cavallotti,Mestre,Calzature,Category: Calzature,164
Biancato Vittorio,Piazza E. Matte,Mestre,Calzature,Category: Calzature,164
Boschin Gioachino,Piazza E. Matte,Marghera,Calzature,Category: Calzature,164
Branchei Rosa,Castello 4319,Murano,Calzature,Category: Calzature,164
Brunello Alberto,Cannaregio 1364,Murano,Calzature,Category: Calzature,164
Calzaturificio Poli,"Cannaregio 1364, S. Marco 5541",Murano,Calzature,Soc. per az.,164
Calzaturificio di Tradate,S. Marco 4600,Murano,Calzature,Category: Calzature,164
Calzaturificio di Vesare~ S. A.,Via 2 Aprile e Bacino Orseolo,Murano,Calzature,Category: Calzature,164
Calzoleria di Strà di Baldan e Calzavara,S. Polo 1576,Murano,Calzature,Category: Calzature,164
Calzoleria di Strà,"S. Polo 1576, S. Marco 4357",Murano,Calzature,F.lli Agnoletto,164
Campesan Massimo,Piazza Umberto I 62,Mestre,Calzature,Category: Calzature,164
Canova Lgin9,S. Polo 696,Murano,Calzature,Category: Calzature,164
Caretto Marianna,Castello 4818,Murano,Calzature,Category: Calzature,164
dUSE.,Via XXII Marzo 2288,Venezia,"Macchine per scrivere, Calcolatrici, Duplicatori, OCCASIONI, CAMBI, RICOSTRUZIONI, NOLEGGI",Telefono n. 25.889,164
