Name,Address,Location,Category,Additional Info,page,location_cleaned
Pasquali ing. Giorgio,"S. Toma, 2788",,Estintori da incendio,"Studio Radio - Elettrotecnico, Tel. 23-195",200,True
Officina Elettro Galvanica Rosso Ettore,S. Croce 2334,,Elettrogalvanica,Economizzatori,200,True
C.E.M.A.R. di Pigcaro Rosa,"Dosoduro, n. 3349 C",Mestre,Elettromeccanica,Economizzatori,200,False
Electro Soc a.r.l.,S. Gregorio 173,Mestre,Elettromeccanica,Economizzatori,200,False
Rebuffi F.lli Soc. in nome Collettivo,"Cannaregio, Campo S. Felice 3683/4",,"Impianti e Forniture Industriali e Civili, Riscaldamenti Moderni, Idraulici, Sanitari, Elettricità ed affini","Officine Elettromeccanica, Saldatura Autogena, Tel. 22-098, Filiale Porto Industriale di Marghera Via G. Pepe 8, Telefono 50-229",200,True
Soc. Industriale eS,"Marco, calle Goldoni",Mestre,Elettromeccanica,Economizzatori,200,False
Sideotecnica Veneta di Giuseppe Sacca,"Mestre, Via Piave n. 63",Mestre,Elettrosiacetilene,Economizzatori,200,False
Automatismi Azienda Industriale,S. Tomà fond. Pescarìa 3895,,Applicazioni elettroautomatiche impianti terrestri e navali,Economizzatori,200,True
Eletron s.s. a. r. l.,Dorsoduro 173,,Elettrotecnica,Economizzatori,200,True
Peracchio Piero,S. Polo 1739,Mestre,Elettrotecnica,Economizzatori,200,False
Ruggetto Giuseppe,Frari 3031,,Elettrotecnica,Economizzatori,200,True
Eliocianografia di Step Guido,"Marghera, Bizzarri 4",Mestre,Eliocianografia,Economizzatori,200,False
Zugo F.lli Fotoincultura,San Polo,Mestre,camploiello Meloni,Economizzatori,200,False
Piastre in fuso di legno e magnesite,"Piazza Giovanni, S. Croce 1702",,Eraclit,Tel. 25-712,200,True
,P. Marghera Via Elettricità 18,Mestre,Tel 50-865,Economizzatori,200,False
C.F.M.A. Compagnia Erbe Medicinali Alimentari,S. Croce 1834,,Erbe medicinali,Economizzatori,200,True
S.A.C.R.A.,S. Marco 1183-A,,Esercizio caffè,"ristorante ed affini,",200,True
S. A. Pubblici Esercizi (SAPX),"Ca' d'Oro, n. 3935",Mestre,Esercizio caffè,"ristorante ed affini,",200,False
Marchetto A. & S.,San Moisè 2155,Mestre,Esportazioni,Telefono 25.926,200,False
Stabilimento Wabersich,S. Geremia 99,,Esportazioni,"ristorante ed affini,",200,True
Busetto Emilio,Dorsoduro 3784,,Espurgo pozzi neri,"ristorante ed affini,",200,True
Callegaro Guerrino,Cannaregio 4927,,Espurgo pozzi neri,"ristorante ed affini,",200,True
Società Espurgo pozzi neri,Cannaregio 4927,,Espurgo pozzi neri,Bovo e C. Via Rosa 10,200,True
Toniolo Maria,Cannaregio 4927,,Via Marghera 105,"ristorante ed affini,",200,True
Zambou e Gavagnin,Cannaregio 2976.A,Mestre,Espurgo pozzi neri,"ristorante ed affini,",200,False
Infante Anua Maria,San Marco n. 1105,,Essenze spiritose,laboratori industrie chimiche essenze affini L.I.C.F.E.A.,200,True
Soc. An. «Il Roseto»,S. Luca 5267-A,Mestre,Essiccatoi,"ristorante ed affini,",200,False
Toppo Adriano,Castello 2684,,Essiccatoi,"Addizionatrici, Calcolatrici, Macchine Contabili, Agricole, Utensili, Enologiche, da Scrivere, ecc., Tel. 23-285",200,True
Essiccatoio veneto,Castello 2684,,v. Principe di Piemonte 10,"ristorante ed affini,",200,True
P.A.V.E.P. di Martinuzzi Ronco,Castello n. 3413 A,,Essicazione frutta ed erbaggi,"ristorante ed affini,",200,True
Soc. Agricola Estuatio Veneto,Castello n. 3413 A,S. Polo,"rag. Severino Sutter, S. Polo 2988","ristorante ed affini,",200,False
S. A. Essiccazione razionale prodotti agricoli E.R.P.A,San Marco 4102,,Essicazione frutta ed erbaggi,"ristorante ed affini,",200,True
S.A.G.I.M.,S. Polo 1976 A,,Estintori da incendio,"ristorante ed affini,",200,True
duse,"Via XXI Marzo, 2288",VENEZIA,SCHEDARI - MOBILI PER UFFICIO - MACCHINE CONTABILI MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,Telefono 25-889,200,False
AGENZIA P. BORTOLUZZI,"San Luca, 4152",VENEZIA,AFFITTI APPARTAMENTI COMPRA - VENDITA AMMINISTRAZIONE,Tel. 23-432,200,False
