Name,Address,Location,Category,Additional Info,page
Costa Giuseppe,Castello 2135,S. Croce,Acque minerali,"Fabbrica Acque Gassate ""Chabeso""",134
Soc. Italiana Acquedotti e Fognature,Castello 2135,Marghera,Addizionatrici calcolatrici,Fognature,134
Soc. An. Birra Pedavena Dreher,Castello 2135,Venezia,Addizionatrici calcolatrici,Birra,134
FABBRICA ACQUE GASSATE,"Castello, calle Venier n. 2435",VENEZIA,Addizionatrici calcolatrici,"Fabbricazione bibite CHABESO,  Limonate ed Affini",134
Dalla Venezia Giov.,Cannaregio 1505,S. Croce,Acque minerali,,134
Pagnacco Giuseppe,Via Dante 117,Mestre,Acque minerali,Fabbrica Acque Gassate Sciroppi,134
Polin Elia,"S. Polo, 680-31",S. Croce,Addizionatrici calcolatrici,,134
Tomadelli Giov. Soc. in Nome Coll.,Castello 5525,S. Croce,Addizionatrici calcolatrici,,134
Toppo Oreste fu Agostino,"Dorsoduro, 3675",S. Croce,Acque minerali,"Industria Acque Gassate, Commercio Vini e Liquori - Caffè S. Polo, 2564",134
Vettorini Elvira,Cannaregio 3557,S. Croce,Addizionatrici calcolatrici,,134
Vimercati F.lli,"S. Croce, 459",S. Croce,Addizionatrici calcolatrici,,134
Brugnolo Ernesto,"Castello, 2713",S. Croce,Acque minerali,,134
Cavicchiolo Cav. Francesco,S. Antonin 3471,S. Croce,Acque minerali,,134
Cavicchiolo Cav. Francesco,S. Antonin 3471,VENEZIA,Concessionario per Venezia,RECOARO ACQUE MINERALI ACQUE GASSATE - BIRRA,134
Pagnacco Giuseppe,Via Dante 117,Mestre,Acque minerali,,134
S. A. Birra Pedavena Dreher,Via Dante 117,Venezia,Acque minerali,,134
Soc. Adriatica Medicinali S.A. M di Caron e Perdibon,Cannaregio 6125,S. Croce,Acque minerali,,134
Tochetto Mario,"Via Torre Belfredo, 90",Mestre,Acque minerali,,134
Soc. Veneta Acquedotti Anonima,San Marco 482-A,S. Croce,Acquedotti,,134
Duse dr. Bruno,Via XXII Marzo 2288,Venezia,Mobili e Accessori per Ufficio,"Macchine per scrivere o Contabili, Schedari",134
Meccanufficio,"Via XXII Marzo 2402,",Venezia,"Addizionatrici, Macchine per scrivere","Apparecchi fotografici ed affini, accessori e riparazioni",134
