Name,Address,Location,Category,Additional Info,page,location_cleaned
Milesi Rosina,S. Croce 1742,,Camicerie da uomo,Mestre,269,True
Mugato Anita,Castello 5868,,Camicerie da uomo,Mestre,269,True
Pavan Sabba Luigia,S. Marco 5190,Murano,Camicerie da uomo,Mestre,269,False
Plose Iolanda,Cann. 5945,,Camicerie da uomo,Mestre,269,True
Relee di Fardin Elena,"Frezzeria, 1797",Murano,Camicerie da uomo,Laboratorio Specializzato Confezioni Pelliccerie,269,False
Scattigno Giuseppe,S. Marco 608,,Camicerie da uomo,Mestre,269,True
Sereni Bordignon Giannina,"Bocca di Piazza, 1261-62",Murano,Camicerie da uomo,Pellico e Confezioni per signora,269,False
Vidali Giorgio,S. Marco 1470,,Camicerie da uomo,Mestre,269,True
Zamboni Giuseppe,S. Marco 4481,,Camicerie da uomo,Mestre,269,True
Fabris,S. Marco 4481,Chirignago,Penna,ditta,269,False
Lorenzo Felice,Piazza Matter 10,Mestre,Pennelli e spazzole,Mestre,269,False
Mariutto F.,San Luce 4573,Murano,Pennelli e spazzole,Mestre,269,False
Moretti Antonio,Castello 6468,,Pennelli e spazzole,Mestre,269,True
Nardello Natale,Dorsoduro 1252,,Pennelli e spazzole,Mestre,269,True
Semenzato Guido,Via Gatta 286a,Zelarino,Pennelli e spazzole,Mestre,269,False
Angeli G.,Cann. 4509,,Perle,(produutt. e commercio),269,True
Barovier Toso e C. s.a.r.l.,"Murano Fondamenta Vetrai, 28",Murano,Perle,(produutt. e commercio),269,False
Costantini Vistosi Camozzo,Fondamenta Vetrai 61,Murano,Perle,", | S.A.",269,False
Costantini U. e C. S.A.,"Murano, Fondamenta Vetrai 61 a",Murano,Perle,(produutt. e commercio),269,False
Dalla Venezia Pietro,S. Marco Calle dei Fab bri (Ponte dei Dai) 832. 834,,Perle,"Vetri Artistici, Perle, Specialità veneziane",269,True
Donà Cesira,Cannaregio 3186,,Perle,Fabbricazione perle a lume,269,True
Mazze ga F.lli,"Murano Fdn, Vetrai 150",Murano,Perle,(produutt. e commercio),269,False
Morassi Luigi,Murano Fdn. Vetrai 15,Murano,Perle,(produutt. e commercio),269,False
Moretti Ercole e F.,Murano fdm. Navagero 42,Murano,Perle,(produutt. e commercio),269,False
Parolari Guglielmo,Cann. 3066,,Perle,(produutt. e commercio),269,True
Simionato Caterina,Cann. 2855,,Perle,(produutt. e commercio),269,True
Soc. Veneziana Conterie Cristallerie San,Marco 8182. Murano fond. Navagero 34,Murano,Perle,(produutt. e commercio),269,False
Vaccari Augusto,Murano Cas. Post. 693,Murano,Perle,lavorazione e commercio,269,False
Angeli G.,SS. Apostoli 4509,,Perle,(produutt. e commercio),269,True
Basilio Maria,Cannaregio 3283,,Perle,(produutt. e commercio),269,True
Da Ponte Caterina,Cannaregio 3294,,Perle,(produutt. e commercio),269,True
Ferrari Emma,Cannaregio 1994,,Perle,(produutt. e commercio),269,True
Grilli G.,SS. Giovanna e Paolo 6457,Murano,Perle,(produutt. e commercio),269,False
Laje- Luigi,S. Marco 4065,,Perle,(produutt. e commercio),269,True
Marchiori Antonio,Cannaregio 2523,,Perle,(produutt. e commercio),269,True
Mazzeag Romano,Rio Marin 965-913,Murano,Perle,(produutt. e commercio),269,False
Mazzucco Romano,Cannaregio 970,Murano,Perle,(produutt. e commercio),269,False
Sogomianigio Umberto,Cannaregio 1469 C,,Perle,(produutt. e commercio),269,True
Todeschini Amedeo,S. Croce 2956 A,Murano,Perle,(produutt. e commercio),269,False
SIVA,Cann. 1334,,Perle,Stabilimento Italiano Vetri Artistici di Indovino Maria,269,True
Tres Garbin Ines,Cannaregio 542 A,Murano,Perle,(produutt. e commercio),269,False
USSardi Tina,Cannaregio 1104,,Perle,(produutt. e commercio),269,True
Walter e C.,"Cannaregio, 4334",,Perle,Lavorazione Perle ed Affini,269,True
Zatta A.,Cannaregio 2251,,Perle,(produutt. e commercio),269,True
Angeli G.,Cann. 4509,,Perle d'ogni tipo a lume,(produutt. e commercio),269,True
Beniamin Santina,Cannaregio 2914,,Perle d'ogni tipo a lume,(produutt. e commercio),269,True
Marinon Prospero,"Cannaregio 2914, Cann. 1752",,Perle d'ogni tipo a lume,", | Giuseppe",269,True
Moretti Ercole e F.lli,Murano Fondamenta Navagero 42,Murano,Perle d'ogni tipo a lume,(produutt. e commercio),269,False
Sfriso Pierina,Cannaregio 2079 A,,Perle d'ogni tipo a lume,(produutt. e commercio),269,True
Stabilimento Italiano,S. Marco 1529,,Perle d'ogni tipo a lume,Vetri Artistici di Maria Indovin,269,True
Cooperattiva Giudecca. S. Eufemia,Giudecca 2219-A,Murano,Pesce marittima,(produutt. e commercio),269,False
Cooperativa Pescatori,S. Pietro di Castello,Murano,Pesce marittima,(produutt. e commercio),269,False
Camuccio Giorgio,S. Croce 2123,,Pesce marittima,(produutt. e commercio),269,True
Falcier Giovanni,Castello 625,,Pesce marittima,(produutt. e commercio),269,True
Marullo Calogero,Campo Marte 918,Murano,Pesce marittima,(produutt. e commercio),269,False
Gruppo Astatori mercato pesce,S. Polo 895,,Pesce,(asta e pesature),269,True
Ballarin Gabriele,"S. Pietro in Volta, Portosecco",Murano,Pesce,(ingrosso),269,False
Busetto Augusto,"Pellestrina, Via Busetti n. 284",Murano,Pesce,(ingrosso),269,False
Consorzio Mongeoshercoccio Alto Adriatico,S. Marco 4885,,Pesce,(ingrosso),269,True
Consorzio Pesche ceccio Veneto,Cannaregio n. 5999,,Pesce,(ingrosso),269,True
D’Este Cesare,S. Polo 425,,Pesce,(ingrosso),269,True
Export Industrie e Conservifici,"S. Polo 425, Castello 6108",,Pesce,", | Soc. per Az.",269,True
Fassa Antonio,S. Polo 289,,Pesce,(ingrosso),269,True
Industria Prodotti Ittici Conservati ed affini,S. Polo 289, I.,"Pellestrina, S. Pietro in Volta",", | s. a. r",269,False
Memo Angelo,"Burano, Via Terranova 118",Murano,Pesce,(ingrosso),269,False
Metano Pesce di Mario Boni e C Vsoc. a.r.l.,S. Marco 779,Murano,Pesce,(ingrosso),269,False
Savagnna F.lli,S. Polo 2789,,Pesce,(ingrosso),269,True
Salvagno F.lli Piero e Carlo,S. Polo 303-B,,Pesce,(ingrosso),269,True
Sambo Luigi di Sambo Umberto,S. Polo 323,,Pesce,(ingrosso),269,True
Seno Renato,S. Polo 979,,Pesce,(ingrosso),269,True
dulse,"Via XIII Marti 18, 2221",Murano,Officina Riparazione,"Maochine per Sorivere, Telefono 25-883",269,False
