Name,Address,Location,Category,Additional Info,page
Puleso Silvio,S. Lio 5782,Marghera,Molini,Category: Mobili,253
Sara Luigi,Dorsoduro 3120 A,Dorsoduro,Molini,Category: Mobili,253
Trevisan Emilio Industria Legnami,"Gluducea, Fond. Convertite, 755",Marghera,Tel. 23-392,Category: Mobili,253
Ballarin Consolato Elisa,P.t. Rialto 5335,Marghera,Mode,Category: Mobili,253
Battiston Ferruccio,"S. Marco 1268, S. Maria Elisabetta 101 A",Marghera,Mode,Category: Mobili,253
Bo-dignon Giannina in Sereni,"S. Marco 1261-62, 1239",Marghera,Mode,Category: Mobili,253
Cecchin Pietro,Merceria S. Giuliano 727-31,Marghera,Mode,Category: Mobili,253
Di Fede Arduino,"S. Marco 724, Lido Gran Viale 40",Marghera,Mode,Category: Mobili,253
Ferro Marco di Minetto Elena,S. Mar. 507/9,Marghera,Mode,Category: Mobili,253
Galvan Antonietta,S. Marco 230,Marghera,Mode,Category: Mobili,253
Galvan Pilade,S. Marco 178,Marghera,Mode,Category: Mobili,253
Galli Brunellesco,S. Marco 3721,Marghera,Mode,Category: Mobili,253
Isotti Alfredo,San Marco 4945,Marghera,Mode,Category: Mobili,253
Maison Marguerite di Battiston Arcangela,S. Marco 1490,Marghera,Mode,Category: Mobili,253
Michieli G. Pietro,S. Margherita 2929,Marghera,Mode,Category: Mobili,253
Miotto Maria Rosanna in Di Fede,S. Marco 219,Marghera,Mode,Category: Mobili,253
Mode « Rosetta »,"S. Zulian 724, Merceria Orologio 219 Lido Viale S. M. Elis. 40",Marghera,Mode,Category: Mobili,253
Pugi Giuseppe,S. Polo 780,Marghera,Mode,Category: Mobili,253
Rizzardl A.,Calle Vallaresso 1316,Marghera,Mode,Category: Mobili,253
Foropor F.lli,Calle Vallaresso 1316,Marghera,"Mode, Setorie, Mercerie, Lingerie, Confezionl",Category: Mobili,253
Ultimoda Confezioni,S. Marco 741,Marghera,Mode,Category: Mobili,253
Valli Emilio & S. A.,San Zulian 783,Marghera,Mode,Category: Mobili,253
Vendramln Angelo,San Marco 677,Marghera,Modelli abiti signora,Category: Mobili,253
Barouoelll Andrea,San Marco 1645,Marghera,Modisterie,Category: Mobili,253
Bologni Olimplo,San Marco 768,Marghera,Modisterie,Category: Mobili,253
Ceccotto sorelle e Nadali,S. Marco 4423 B,Marghera,Modisterie,Category: Mobili,253
Cianchl Arturo,Castello 5277,Castello,Modisterie,Category: Mobili,253
Di Fede Arduino,"S. Marco 724, Lido Gran Viale 40",Marghera,Modisterie,Category: Mobili,253
