Name,Address,Location,Category,Additional Info,page
Perego A. (ditta),S. Luca 4150,Lido,Stoffe e Tessuti,"Lido,",296
Haas e Figli (Soc. An. succ. di Filippo Haas),"Campo S. Moisé, 1481",Lido,Stoffe per arredamenti," tendaggi e tappeti,  Filiali a Roma,  Milano,  Torino,  Firenze",296
Mazzagni Fasolato di Egidio Fedel,"S. Bartolomeo, 5545",Lido,Stoffe," Tappeti,  Cortinaggi,  Tel. 23-103",296
Baronchelli Arturo,"Frezzeria, 1645",Lido,Stoffe e Tessuti,"Lido,",296
Bellotto Emilio e C.,S. Luca 4554,Lido,Stoffe e Tessuti,"Lido,",296
Benectti (sartoria) di Benefatti Ettore,Castello 5118,Lido,Deposito stoffe,"Lido,",296
Bonatti Adalgisa,S. Marco 5328,Lido,Stoffe e Tessuti,"Lido,",296
Caffi Giuseppe,San Marco 5319,Lido,Stoffe e Tessuti,"Lido,",296
Carnielli e Pellizzari,"Rialto 4849, 5383-86",Lido,Stoffe e Tessuti,"Lido,",296
Chittarin Giovanni,S. Marco 5381,Lido,Stoffe e Tessuti,"Lido,",296
C. Confezioni Dina,Cannaregio 1318,Lido,Stoffe e Tessuti,"Lido,",296
Celio Mario,"San Lio, 5626",Lido,Stoffe e Tessuti,"Lido,",296
Dall’Acqua Edoardo,Via 2 Aprile 5044,Lido,Stoffe e Tessuti,"Lido,",296
De Munari Elisa,Cannaregio 2292 A,Lido,Stoffe e Tessuti,"Lido,",296
Didan Aldo,S. Marco 5019 4935,Lido,Stoffe e Tessuti,"Lido,",296
Fedel Egidio,San Marco 5545,Lido,Mazzagni Fasolato,"Lido,",296
Galletti Gaudenzio,S. Moisé 266.7-4,Lido,Stoffe e Tessuti,"Lido,",296
Micheli Giuseppe Piero,Dorsoduro 2929,Lido,Stoffe e Tessuti,"Lido,",296
Mora Maria,S. Stin 2396,Lido,Stoffe e Tessuti,"Lido,",296
Osti Antonio e La Comense,Cannaregio 5045,Lido,Stoffe e Tessuti,"Lido,",296
Pedroncini Luigi,"Mercerie del Capiletto, 4947",Lido,Stoffe per Uomo,"Lido,",296
Pomponi Agostino,"S. Giovanni Grisostomo, 5895-98",Lido,Stoffe e Tessuti,"Tessuti in genere,  Lainerie,  Seterie,  Biancherie,  Tendaggi,  Coperte,  Vasto Assortimento,  Tel. 24527",296
Pornaro Gaetano,Rialto 5331-34,Lido,Stoffe e Tessuti,"Lido,",296
Rossi Giuseppe,Giudecca 423,Lido,Stoffe e Tessuti,"Lido,",296
Schiavon e C.,Frari 5015,Lido,Stoffe e Tessuti,"Lido,",296
Toffoutti E. & C. Succ. di Donadelli Roberto,"San Marco 5315.17, 5166",Lido,Stoffe e Tessuti,"Lido,",296
Zanini Cav. Virgilio,S. Marco 284-507,Lido,Stoffe e Tessuti,"Lido,",296
Ermini Vittore,Via Elettricità,Marghera,Stracci,"Lido,",296
Ferrandi Giusto,Cannaregio 2888,Lido,Stracci,"Lido,",296
Gasparini e C. Succ. e G. B. Bianchi,Via Mestrina 86,Mestre,Stracci,"Lido,",296
tIP.S.A. 1 (ditta) di Aida Grandis,Via Dante 107,Marghera,Stracci,"Lido,",296
Loj Pietro,Cannaregio 1220,Lido,Stracci,"Lido,",296
Marinetti Vittorio,Via delle Macchine,Marghera,Stracci,"Lido,",296
Pipinato Emma,Via Montenero 10,Mestre,Stracci,"Lido,",296
Serafin Romeo,Giudecca 193 B,Lido,Stracci,"Lido,",296
Zadra Teodoro,Cannaregio 1485 A,Lido,Stracci,"Lido,",296
Barera Carlo,S. Salvatore 4948,Lido,Strumenti musicali,"Lido,",296
Bardelle S. A.,S. Croce 892,Lido,Strumenti musicali,"Lido,",296
Brancaleon Antonio,S. Marco 5476,Lido,Strumenti musicali,"Lido,",296
Brocco Ettore,Campo della Guerra 510,Lido,Strumenti musicali,"Lido,",296
Gasparini Mario,S. Marco 4943,Lido,Strumenti musicali,"Lido,",296
Se-andrei Diana,S. Marco 2303,Lido,Strumenti musicali,"Lido,",296
Schwarz Giovanni,S. Marco 3820,Lido,Strumenti musicali,"Lido,",296
Wolf Ferrari prof. Cesare,S. Marco 2801,Lido,Strumenti musicali,"Lido,",296
Battistel Nicodemo,Cannaregio 2525,Lido,Strucchi,"Lido,",296
Boccanegra Giuseppe,Via Lorenzo Marcello,Lido,Strucchi,"Lido,",296
Bonsuan Romano,Cannaregio 3298 A,Lido,Strucchi,"Lido,",296
De Pra Parisella Eugenio,S. Agostino 2317,Lido,Strucchi,"Lido,",296
Pasqualo Emilio,S. Croce 207,Lido,Strucchi,"Lido,",296
Paulon,"S. Croce 207, S. Croce 2006-B",Lido,Strucchi,De Stefani,296
Orio Emilio,"Calle Pietà, 3695",Bragora,Stufe,"Stufe,  Cucine economiche,  Fabbrica Letti,  Reti,  Brande Turche,  Tel. 27-293",296
