Provincia,Section,Role_or_Profession,Name,Address,page
SALZANO,UFFICI AMMINISTRATIVI,Sindaco,Liviero Gen. Giovanni,,552
SALZANO,UFFICI AMMINISTRATIVI,Vice Sindaco,Salviato Giuseppe,,552
SALZANO,UFFICI AMMINISTRATIVI,Segretario Comunale,De Checchi Giovanni,,552
SALZANO,UFFICI AMMINISTRATIVI,Esattoria Comunale,Caleotto Carlo,Noale,552
SALZANO,UFFICI AMMINISTRATIVI,L'Ufficiale Sanitario,Trovato dr. Nino,,552
SALZANO,UFFICI AMMINISTRATIVI,Veterinario Comunale,Visentin dr. Mario,,552
SALZANO,UFFICI AMMINISTRATIVI,Ingegnere Municipale,Muneratti ing. cav. Giovanni,,552
SALZANO,UFFICI AMMINISTRATIVI,Maestri elementari,Salviato Giuseppe,,552
SALZANO,UFFICI AMMINISTRATIVI,Maestri elementari,Salviato Zara Olga,,552
SALZANO,UFFICI AMMINISTRATIVI,Maestri elementari,Giammetto Luisa,,552
SALZANO,UFFICI AMMINISTRATIVI,Maestri elementari,Orazzetti Arina,,552
SALZANO,UFFICI AMMINISTRATIVI,Maestri elementari,Cazzetiti Giovanni,,552
SALZANO,UFFICI AMMINISTRATIVI,Maestri elementari,Bondonà Angelina,,552
SALZANO,UFFICI AMMINISTRATIVI,Maestri elementari,Ghinellato Giovanni,,552
SALZANO,UFFICI AMMINISTRATIVI,Maestri elementari,Battistini Anna,,552
SALZANO,UFFICI AMMINISTRATIVI,Maestri elementari,Gardin Olga,,552
SALZANO,UFFICI AMMINISTRATIVI,Maestri elementari,Vianello Angelina,,552
SALZANO,UFFICI AMMINISTRATIVI,Maestri elementari,Mazzaro Rina,,552
SALZANO,UFFICI AMMINISTRATIVI,Maestri elementari,Valente Maria,,552
SALZANO,UFFICI AMMINISTRATIVI,Maestri elementari,Conte Irma,,552
SALZANO,UFFICI AMMINISTRATIVI,Maestri elementari,Bettini Fiorenza,,552
SALZANO,UFFICI AMMINISTRATIVI,Maestri elementari,Giacomini Maria,,552
SALZANO,UFFICI AMMINISTRATIVI,Maestri elementari,Maggioni Lia,,552
SALZANO,UFFICI AMMINISTRATIVI,Maestri elementari,Carolola Maria,,552
SALZANO,UFFICI AMMINISTRATIVI,Imposta Consumo,Pellegrini cav. Giuseppe,,552
SALZANO,UFFICI PUBBLICI,Ufficio Postale,Ufficio Postale,Salzano,552
SALZANO,UFFICI PUBBLICI,Telefono pubblico,Telefono pubblico,Salzano,552
SALZANO,UFFICI PUBBLICI,Parroci,Bacchion mons. cav. Eugenio,,552
SALZANO,UFFICI PUBBLICI,Parroci,Semenzato don Attilio,,552
SALZANO,UFFICI PUBBLICI,Parroci,Don Mario Leonardi,,552
SALZANO,UFFICI PUBBLICI,Parroci,Don Alberto Schiavetto,,552
