Name,Address,Location,Category,Additional Info,page
Pulesc Silvio,S. Lio 5782,Marghera,Molini,"filati ed affini,",253
Sara Luigi,Dorsoduro 3120 A,Marghera,Molini,"filati ed affini,",253
Trevisan Emilio Industria Legnami,"Gludeoca, Fond. Convertite, 755",Marghera,Tel. 23-392,"filati ed affini,",253
Ballarin Consolato Elsa,P.t. Rialto 5335,Marghera,Mode,"filati ed affini,",253
Battistoni Ferruccio,"San Marco 1286, S. Maria Elisabetta 101 A",Marghera,Mode,"filati ed affini,",253
Bodignon Giannina in Sereni,"S. Marco 1261-62, 1239",Marghera,Mode,"filati ed affini,",253
Cecchin Pietro,Merceria S. Giuliano 727-31,Marghera,Mode,"filati ed affini,",253
Di Fede Arduino,"S. Marco 724, Lido Gran Viale 40",Marghera,Mode,"filati ed affini,",253
Ferro Marco di Minetto Elena,S. Marco 5079,Marghera,Mode,"filati ed affini,",253
Galvan Antonietta,S. Marco 230,Marghera,Mode,"filati ed affini,",253
Galvan Pilade,S. Marco 1788,Marghera,Mode,"filati ed affini,",253
Galli Brunellesco,S. Marco 3721,Marghera,Mode,"filati ed affini,",253
Istitì Alfredo,San Marco 4945,Marghera,Mode,"filati ed affini,",253
Maison Marguerita di Battiston Arcangela,S. Marco 1490,Marghera,Mode,"filati ed affini,",253
Michieli G. Pietro,S. Margherita 2929,Marghera,Mode,"filati ed affini,",253
Miotto Maria Rosanna in Di Fede,San Marco 219,Marghera,Mode,"filati ed affini,",253
Mode « Rosetta »,"S. Zulian 724, Merceria Orologio 219 Lido Viale S. M. Elis. 40",Marghera,Mode,"filati ed affini,",253
Pugi Giuseppe,S. Polo 780,Marghera,Mode,"filati ed affini,",253
Rizzardì A.,Calle Valgesso 1316,Marghera,Mode,"filati ed affini,",253
Romor Fulì,"Calle Valgesso 1316, Mercerie del Capitello, Tel. 20541",Marghera,"Mode, Settore, Mercerie, Lingerie Confezioni","filati ed affini,",253
Ultimoda Confezioni,S. Marco 741,Marghera,Mode,"filati ed affini,",253
Valli Emilio S. A.,San Zulian 783,Marghera,Mode,"filati ed affini,",253
Vendramin Angelo,San Marco 677,Marghera,Modelli abìti signora,"filati ed affini,",253
Baroncelli Andrea,San Marco 1645,Marghera,Modisterìe,"filati ed affini,",253
Bologni Olimpio,San Marco 786,Marghera,Modisterìe,"filati ed affini,",253
Ceccotto sorelle e Nadali,S. Marco 4423 B,Marghera,Modisterìe,"filati ed affini,",253
Cianchì Arturo,Castello 5277,Marghera,Modisterìe,"filati ed affini,",253
Di Fede Arduino,"S. Marco 724, Lido Gran Viale 40",Marghera,Modisterìe,"filati ed affini,",253
Foscotti Maria,S. Canciano 5575,Marghera,Modisterìe,"filati ed affini,",253
Gobbetti Maria,S. Polo 1595,Marghera,Modisterìe,"filati ed affini,",253
Guarda Paola in Corradini,"Mestre Via Umberto I., 69",Marghera,Modisterìe,"filati ed affini,",253
Jona Amelia,S. Marco 482,Marghera,Modisterìe,"filati ed affini,",253
Jona Stella Rosa,Castello 4564,Marghera,Modisterìe,"filati ed affini,",253
« La Veneziana » di Ballarin Nino,San Marco 5024-24 A,Marghera,Modisterìe,"filati ed affini,",253
Maddalena Gemma,San Marco 4722,Marghera,Modisterìe,"filati ed affini,",253
Miotto Maria Rosanna in Di Fede,San Marco 219,Marghera,Modisterìe,"filati ed affini,",253
Orlandini Filippo,S. Polo 374,Marghera,Modisterìe,"filati ed affini,",253
Palendri Nella,Mestre Via Piave 111,Marghera,Modisterìe,"filati ed affini,",253
Perissimo Angelina,Cannaregio 5555,Marghera,Modisterìe,"filati ed affini,",253
Piùolo Marcella,Mestre Via Piave 52,Marghera,Modisterìe,"filati ed affini,",253
Pozzana Teresa,San Marco 4912,Marghera,Modisterìe,"filati ed affini,",253
Rosati Renzo e succ. di Baroncelli,San Marco 1230,Marghera,Modisterìe,"filati ed affini,",253
Semenzato Maria Lidia,S. Polo 3046,Marghera,Modisterìe,"filati ed affini,",253
Sivierluigin’a Maria,S. Marco 2459,Marghera,Modisterìe,"filati ed affini,",253
Soika Pavan Rosa,San Marco 784,Marghera,Modisterìe,"filati ed affini,",253
