Name,Address,Location,Category,Additional Info,page
Azienda Municipale Affissioni,S. Marco 4102,Mestre,Affissioni e pubblicità,Gestita dallo Ditta « A.L.P.I.»,135
A.B.C. di Giuseppe Busanel,"Cannaregio Rio Terrà Maddalena, 2064",Mestre,Agenzie d'Affari,"Compra vendita Stabili e Terreni, Affittanze, Amministrazioni, Esazioni, Cessioni, Mediatori, Assistenza Pratiche Amministrative",135
Cannaò Vincenzo,S. Marco 4738,Mestre,Agenzie d'Affari,,135
Levorato Giovanni,Piazza Mater. 2,Mestre,Agenzie d'Affari,,135
Marion Antonio,"S. Marco, 3717 A",Mestre,Agenzie d'Affari,"Agenzie d'Affari, ",135
Piazza Giuseppe,S. Marco 4156,Mestre,Agenzie d'Affari,,135
Baban Riccardo,S. Marco 2380,Mestre,Agenzie d'Affari,,135
Basciano Raffaele,Via Palazzo 23,Mestre,"immobili, affittanze, mediazioni ammi. zioni",,135
Capurzo Mauro P. G.,Bruno 16,Mestre,"immobili, affittanze, mediazioni ammi. zioni",,135
Ferro Luigi,Gran Viale 19,Lido,"immobili, affittanze, mediazioni ammi. zioni",Agenzia d'affari,135
Agenzia Fotografica Internazionale (A. F. I.),"S. Marco, Calle Stagneri, 5238",Mestre,Agenzie fotografiche,"Foto reportage, Foto industriale, Foto artistiche, Direzione e Amministrazione",135
« Aster » Detective,"San Stefano, Corte Pizzocchere, 3515",Mestre,Agenzie d’informazioni e investigazioni,"Istituto di Informazioni e di Investigazioni, Ricerche",135
Marangoni Gianni,S. Marco 553,Mestre,Agenzie di traslochi,Telefono 22.534 (fuori orario) 24.938,135
