Provincia,Section,Role_or_Profession,Name,Address,page
CONCORDIA SAGITTARIA,UFFICI AMMINISTRATIVI,Sindaco,Perulli Luigi,,518
CONCORDIA SAGITTARIA,UFFICI AMMINISTRATIVI,Segretario Comunale,De Lorenzo rag. Felice Tullio,,518
CONCORDIA SAGITTARIA,UFFICI AMMINISTRATIVI,Esattore Comunale,Cassa di Risparmio di Venezia, (succursale di Portogruaro),518
CONCORDIA SAGITTARIA,UFFICI AMMINISTRATIVI,Ufficio Sanitario,Serra d. Nicolo,,518
CONCORDIA SAGITTARIA,UFFICI AMMINISTRATIVI,Veterinario Consorziale,Zoccoli dr. Giuseppe,Portogruaro,518
CONCORDIA SAGITTARIA,UFFICI AMMINISTRATIVI,Scuole del Capoluogo,Cavanella, ,518
CONCORDIA SAGITTARIA,UFFICI AMMINISTRATIVI,Scuole del Capoluogo,Ecom,,518
CONCORDIA SAGITTARIA,UFFICI AMMINISTRATIVI,Scuole del Capoluogo,Levada,,518
CONCORDIA SAGITTARIA,UFFICI AMMINISTRATIVI,Maestre elementari,Cozzo Angelina,,518
CONCORDIA SAGITTARIA,UFFICI AMMINISTRATIVI,Maestre elementari,Nadalin Vittoria,,518
CONCORDIA SAGITTARIA,UFFICI AMMINISTRATIVI,Maestre elementari,Franzoi,,518
CONCORDIA SAGITTARIA,UFFICI AMMINISTRATIVI,Maestre elementari,Gonella,,518
CONCORDIA SAGITTARIA,UFFICI AMMINISTRATIVI,Maestre elementari,Bruni Polo,,518
CONCORDIA SAGITTARIA,UFFICI AMMINISTRATIVI,Maestre elementari,Corbetta Palmira,,518
CONCORDIA SAGITTARIA,UFFICI AMMINISTRATIVI,Maestre elementari,Turchetto Augusta,,518
CONCORDIA SAGITTARIA,UFFICI AMMINISTRATIVI,Maestre elementari,Flaborea Luigina,,518
CONCORDIA SAGITTARIA,UFFICI AMMINISTRATIVI,Maestre elementari,Quagliariella Lidia,,518
CONCORDIA SAGITTARIA,UFFICI AMMINISTRATIVI,Maestre elementari,Mazzuolin Nice,,518
CONCORDIA SAGITTARIA,UFFICI PUBBLICI,Tribunale,Venezia,,518
CONCORDIA SAGITTARIA,UFFICI PUBBLICI,Pretura,Portogruaro,,518
CONCORDIA SAGITTARIA,UFFICI PUBBLICI,Concilia tori,Serra dr. Nicolo,,518
CONCORDIA SAGITTARIA,UFFICI PUBBLICI,Carabinieri,Portogruaro,,518
CONCORDIA SAGITTARIA,UFFICI PUBBLICI,Ufficio Ipotecbe,Venezia,,518
CONCORDIA SAGITTARIA,UFFICI PUBBLICI,Ufficio Registro,Portogruaro,,518
CONCORDIA SAGITTARIA,UFFICI PUBBLICI,Agenzia Imposte,Portogruaro,,518
CONCORDIA SAGITTARIA,UFFICI PUBBLICI,Ufficio Postale,Concordia,,518
CONCORDIA SAGITTARIA,UFFICI PUBBLICI,Ufficio Telegrafico,Concordia,,518
CONCORDIA SAGITTARIA,UFFICI PUBBLICI,Telefono Pubblico,Concordia,,518
CONCORDIA SAGITTARIA,UFFICI PUBBLICI,Parroco,Jares Mons. dott. Luigi,,518
CONCORDIA SAGITTARIA,PROFESSIONISTI,Ostetriche,Mior Amalia,,518
CONCORDIA SAGITTARIA,PROFESSIONISTI,Ostetriche,Piccolo Luigia,,518
CONCORDIA SAGITTARIA,PROFESSIONISTI,Medici,Serra dott. Nicolo,,518
CONCORDIA SAGITTARIA,COMMERCIO E INDUSTRIA,Autisti,Viganndel Antonio,,518
CONCORDIA SAGITTARIA,COMMERCIO E INDUSTRIA,Autisti,Ste tinunetto Natale,,518
CONCORDIA SAGITTARIA,COMMERCIO E INDUSTRIA,Autotrasporti,Bellomo Orazio e Comune,,518
CONCORDIA SAGITTARIA,COMMERCIO E INDUSTRIA,Autotrasporti,Prevarin Antonio,,518
CONCORDIA SAGITTARIA,COMMERCIO E INDUSTRIA,Autotrasporti,Stefanon Giovanni,,518
CONCORDIA SAGITTARIA,COMMERCIO E INDUSTRIA,Barbieri,Grando Sergio,,518
CONCORDIA SAGITTARIA,COMMERCIO E INDUSTRIA,Barbieri,Amese Attilio,,518
CONCORDIA SAGITTARIA,COMMERCIO E INDUSTRIA,Barche (noleggio),Furlanis Armando fu Vincenzo,,518
CONCORDIA SAGITTARIA,COMMERCIO E INDUSTRIA,Barche (noleggio),Canciani Giulio,,518
CONCORDIA SAGITTARIA,COMMERCIO E INDUSTRIA,Barche (noleggio),Mior Sante,,518
CONCORDIA SAGITTARIA,COMMERCIO E INDUSTRIA,Balde, coloniali ed affini,Caberlotto Luigi,,518
CONCORDIA SAGITTARIA,COMMERCIO E INDUSTRIA,Balde, coloniali ed affini,Cappel Antonio,,518
CONCORDIA SAGITTARIA,COMMERCIO E INDUSTRIA,Balde, coloniali ed affini,Canciani Romolo,,518
CONCORDIA SAGITTARIA,COMMERCIO E INDUSTRIA,Balde, coloniali ed affini,Battiston Maria ved, Falcon,,518
CONCORDIA SAGITTARIA,COMMERCIO E INDUSTRIA,Balde, coloniali ed affini,Furlanis Davide,,518
CONCORDIA SAGITTARIA,COMMERCIO E INDUSTRIA,Balde, coloniali ed affini,Gavazzin Luigi,,518
CONCORDIA SAGITTARIA,COMMERCIO E INDUSTRIA,Balde, coloniali ed affini,Querini Anna,,518
CONCORDIA SAGITTARIA,COMMERCIO E INDUSTRIA,Balde, coloniali ed affini,Vendrame Antonio,,518
CONCORDIA SAGITTARIA,COMMERCIO E INDUSTRIA,Balde, coloniali ed affini,Defendi Rosalia,,518
CONCORDIA SAGITTARIA,COMMERCIO E INDUSTRIA,Caradori e Carrozzieri,Trevisan Angelo,,518
CONCORDIA SAGITTARIA,COMMERCIO E INDUSTRIA,Caradori e Carrozzieri,Simonin Natale,,518
CONCORDIA SAGITTARIA,COMMERCIO E INDUSTRIA,Caradori e Carrozzieri,Simon Antonio,,518
CONCORDIA SAGITTARIA,COMMERCIO E INDUSTRIA,Cereali, farine e granaglie,Odorico Giovanni,,518
CONCORDIA SAGITTARIA,COMMERCIO E INDUSTRIA,Cereali, farine e granaglie,Biasetto F.lli,,518
CONCORDIA SAGITTARIA,COMMERCIO E INDUSTRIA,Cereali, farine e granaglie,Drigo Fil Fr.lli,,518
CONCORDIA SAGITTARIA,COMMERCIO E INDUSTRIA,Consorzio di bonifica,Consorzio di Luggunana, Palù Grande e Bandoquerelle,,518
CONCORDIA SAGITTARIA,COMMERCIO E INDUSTRIA,Fragas,Canciani Giulio,,518
CONCORDIA SAGITTARIA,COMMERCIO E INDUSTRIA,Fragas,Furlanis Giovanni fu Antonio,,518
CONCORDIA SAGITTARIA,COMMERCIO E INDUSTRIA,Fotografi,Morin Giovanni,,518
CONCORDIA SAGITTARIA,COMMERCIO E INDUSTRIA,Macchine trebbiatrici,Amm.ne Bonazza,,518
CONCORDIA SAGITTARIA,COMMERCIO E INDUSTRIA,Macchine trebbiatrici,Amm.ne Carnelutti,,518
CONCORDIA SAGITTARIA,COMMERCIO E INDUSTRIA,Macchine trebbiatrici,F.lli Dal Ferro,,518
CONCORDIA SAGITTARIA,COMMERCIO E INDUSTRIA,Macchine trebbiatrici,Falcon Angelo,,518
CONCORDIA SAGITTARIA,COMMERCIO E INDUSTRIA,Macchine trebbiatrici,Furlanis Giuseppe,,518
CONCORDIA SAGITTARIA,COMMERCIO E INDUSTRIA,Macchine trebbiatrici,Stefanion Natale fu Antonio,,518
CONCORDIA SAGITTARIA,COMMERCIO E INDUSTRIA,Macchine trebbiatrici,Stefanon Giovanni fu Antonio,,518
CONCORDIA SAGITTARIA,COMMERCIO E INDUSTRIA,Materielle,Flaborea Agostino,,518
CONCORDIA SAGITTARIA,COMMERCIO E INDUSTRIA,Materielle,Furlanis Giuseppe,,518
CONCORDIA SAGITTARIA,COMMERCIO E INDUSTRIA,Materielle,Gaiarin Aldo,,518
CONCORDIA SAGITTARIA,COMMERCIO E INDUSTRIA,Manifatture, mercerie, filati,Defendi Rosalia,,518
CONCORDIA SAGITTARIA,COMMERCIO E INDUSTRIA,Manifatture, mercerie, filati,Mior Amabile,,518
CONCORDIA SAGITTARIA,COMMERCIO E INDUSTRIA,Manifatture, mercerie, filati,Padovese Anna ved,,518
CONCORDIA SAGITTARIA,COMMERCIO E INDUSTRIA,Meccanici,Comisso Domenico,,518
CONCORDIA SAGITTARIA,COMMERCIO E INDUSTRIA,Meccanici,Giuseppin Giuseppe,,518
CONCORDIA SAGITTARIA,COMMERCIO E INDUSTRIA,Meccanici,Florin Romolo,,518
CONCORDIA SAGITTARIA,COMMERCIO E INDUSTRIA,Meccanici,Grando Armndo,,518
CONCORDIA SAGITTARIA,COMMERCIO E INDUSTRIA,Meccanici,Zanon Antonio,,518
CONCORDIA SAGITTARIA,COMMERCIO E INDUSTRIA,Mediatori,Flaborea Ambrogio,,518
CONCORDIA SAGITTARIA,COMMERCIO E INDUSTRIA,Mediatori,Furlanis Antonio,,518
CONCORDIA SAGITTARIA,COMMERCIO E INDUSTRIA,Mediatori,Furlanis Giovanni,,518
CONCORDIA SAGITTARIA,COMMERCIO E INDUSTRIA,Mediatori,Furlanis Giuseppe,,518
CONCORDIA SAGITTARIA,COMMERCIO E INDUSTRIA,Mediatori,Flaborea Gino,,518
CONCORDIA SAGITTARIA,COMMERCIO E INDUSTRIA,Molini e gilerie,Odorico Giovanni,,518
CONCORDIA SAGITTARIA,COMMERCIO E INDUSTRIA,Monta taurina,Amministrazione Bonazza,,518
CONCORDIA SAGITTARIA,COMMERCIO E INDUSTRIA,Monta taurina,Amministrazione Carnelutti avv. Francesco,,518
CONCORDIA SAGITTARIA,COMMERCIO E INDUSTRIA,Monta taurina,Furlanis Sante,,518
CONCORDIA SAGITTARIA,COMMERCIO E INDUSTRIA,Monta taurina,Rubhazzar avv. Otello,,518
CONCORDIA SAGITTARIA,COMMERCIO E INDUSTRIA,Monta taurina,Fratelli Dal Ferro,,518
CONCORDIA SAGITTARIA,COMMERCIO E INDUSTRIA,Motoaratitici,Stefanon Natale,,518
