Name,Address,Location,Category,Additional Info,page
Bernardi dott. A.,via Circonvallazione 17,Mestre,Prodotti farmaceutici,"motopompe,  elettropompe,",273
Botne: G. e Zanetti,Castello 6125,Porto Marghera,Prodotti farmaceutici,"motopompe,  elettropompe,",273
Farmaceutica Veneziana,S. Marco 4090,Porto Marghera,Prodotti farmaceutici,"motopompe,  elettropompe,",273
Monico dr. Jacopo,Castello 5657,Porto Marghera,Prodotti farmaceutici,"motopompe,  elettropompe,",273
Ponci Ferdinando,Mestre via S. Girolamo 10,Porto Marghera,Prodotti farmaceutici,"motopompe,  elettropompe,",273
Lepetit ,Cann. 2202,Porto Marghera,Prodotti farmaceutici,"motopompe,  elettropompe,",273
Botner Mario,"Castello, 4343",Porto Marghera,Prodotti farmaceutici,"motopompe,  elettropompe,",273
Laboratorio Biochimico Husei,Cannaregio n. 980,Porto Marghera,Prodotti farmaceutici,"motopompe,  elettropompe,",273
Laboratorio Chimico Sa.-torelli dr. Giulio,S. Croce 101,Porto Marghera,Prodotti farmaceutici,"motopompe,  elettropompe,",273
Monico dr. Jacopo,Castello 5837,Porto Marghera,Prodotti farmaceutici,"motopompe,  elettropompe,",273
Neo Farma Utilizzazione Prodotti Officinali Soc. a.r.l.,S. Polo 2995,Porto Marghera,Prodotti farmaceutici,"motopompe,  elettropompe,",273
Nordio Amelio,S. Croce 2305,Porto Marghera,Prodotti farmaceutici,"motopompe,  elettropompe,",273
Ponci Ferdinando,S. Croce 2305,Porto Marghera,Prodotti farmaceutici,S. Fosca,273
R.R. Padri Carmelitani Scalzi,Cann. 54,Porto Marghera,Prodotti farmaceutici,"motopompe,  elettropompe,",273
S. A. Farmacia d’Italia,Cannar. 3823-A,Porto Marghera,Prodotti farmaceutici,"motopompe,  elettropompe,",273
Vidal Angelo,Cann. 5643,Porto Marghera,Prodotti farmaceutici,"motopompe,  elettropompe,",273
Soc. Importazioni Esportazioni Rappresentanze SIER,"Cann. 5643, Cann. 4633",Porto Marghera,Prodotti industriali,s.a.r.l.,273
Damiani e Giorgio,S. Marco 4267,Porto Marghera,Prodotti e sottoprodotti petroliferi,"motopompe,  elettropompe,",273
La Meccanotile Azienda Veneta Rappresentanze Commerciali Industriali,"S. Marco Ramo Calle S. Antonio 4651, Tel. 24-278",Porto Marghera,Prodotti e sottoprodotti petroliferi,"motopompe,  elettropompe,",273
FATAM Forniture Articoli Tessili Artigianato Milano,"S. Marco Ramo Calle S. Antonio 4651, Tel. 24-278, S. Marco 5408",Porto Marghera,Prodotti tessili,di G. Pace e C.,273
Industrie Vetrarie,"S. Marco Ramo Calle S. Antonio 4651, Tel. 24-278, S. Marco 5408, San Marco 2516",Porto Marghera,Prodotti vetrari,Veneziane S. A.,273
Angelini Lidia,Cannaregio 5791,Porto Marghera,Profumerie,"motopompe,  elettropompe,",273
Barigazzi Eilde,S. Marco 344,Porto Marghera,Profumerie,"motopompe,  elettropompe,",273
Bastasi Carlotta,"Lido, Via Negropante 12",Porto Marghera,Profumerie,"motopompe,  elettropompe,",273
Berchi Maria,S. Croce 564,Porto Marghera,Profumerie,"motopompe,  elettropompe,",273
Bertini A. G.,S. Marco 218,Porto Marghera,Profumerie,"motopompe,  elettropompe,",273
Bertolotto Ettore,S. Marco 4356,Porto Marghera,Profumerie,"motopompe,  elettropompe,",273
Bonguini Battista,"Lido, lungomare, Malameocco 327",Porto Marghera,Profumerie,"motopompe,  elettropompe,",273
Bortoluzzi Ida,"S. Croce, 1524",Porto Marghera,Profumerie,"motopompe,  elettropompe,",273
Bravetti Giovanni,S. Croce 627,Porto Marghera,Profumerie,"motopompe,  elettropompe,",273
Bresc,"S. Croce 627, Castello 5637-A",Porto Marghera,Profumerie,Giorgio,273
Bucin,"S. Croce 627, Castello 5637-A, Castello 5637-A",Porto Marghera,Profumerie,Giorgio,273
Cabanac Elvira,S. Polo 2309,Porto Marghera,Profumerie,"motopompe,  elettropompe,",273
Canavese A.,"Prodotti Nazionali ed Esteri, Bambole articoli Articoli da regalo, S. Giovanni Grisostomo, 5800, Tel. 24-038",Porto Marghera,Profumerie,"motopompe,  elettropompe,",273
Carminati Silvestro e Anna,S. Marco 2090-A,Porto Marghera,Profumerie,"motopompe,  elettropompe,",273
Cettineo Elena,S. Polo 696,Porto Marghera,Profumerie,"motopompe,  elettropompe,",273
Cioni Evelina,S. Marco 1218,Porto Marghera,Profumerie,"motopompe,  elettropompe,",273
Crovaio Raoul,S. Polo 2239,Porto Marghera,Profumerie,"motopompe,  elettropompe,",273
De Mattia Ermenegildo,S. Marco 1177,Porto Marghera,Profumerie,"motopompe,  elettropompe,",273
De Vanna Fracceso,S. Marco 5383,Porto Marghera,Profumerie,"motopompe,  elettropompe,",273
Dina F.lli,Ponte della Guerra 5364,Porto Marghera,Profumerie,"motopompe,  elettropompe,",273
Di Sanzo Gino,S. Croce 100,Porto Marghera,Profumerie,"motopompe,  elettropompe,",273
Dolcetti Aldo,S. Polo 588,Porto Marghera,Profumerie,"motopompe,  elettropompe,",273
Fantuzzi Angelo,Cann. 2328,Porto Marghera,Profumerie,"motopompe,  elettropompe,",273
Folin Pietro,S. Polo 1734,Porto Marghera,Profumerie,"motopompe,  elettropompe,",273
Fumagasli Elvira,Cannaregio 2675,Porto Marghera,Profumerie,"motopompe,  elettropompe,",273
Funes Marcella,Cann. 6374,Porto Marghera,Profumerie,"motopompe,  elettropompe,",273
Galante Angelo,S. Luca 4120,Porto Marghera,Profumerie,"motopompe,  elettropompe,",273
Galli Maria,S. Polo 1030,Porto Marghera,Profumerie,"motopompe,  elettropompe,",273
Gambato Maria,"Castello, 2417",Porto Marghera,Profumerie,"motopompe,  elettropompe,",273
Giordani Pietro,Cann. 2238,Porto Marghera,Profumerie,"motopompe,  elettropompe,",273
Giorgi Umberto,S. Marco 1143,Porto Marghera,Profumerie,"motopompe,  elettropompe,",273
Gobbato Eugenio,Cann. 3267,Porto Marghera,Profumerie,"motopompe,  elettropompe,",273
Gobbato Ferdinando,S. Marco 803,Porto Marghera,Profumerie,"motopompe,  elettropompe,",273
Gussoni Maria ved. Canavese,Cannaregio 5800,Porto Marghera,Profumerie,"motopompe,  elettropompe,",273
Iuris Ida,Toletta 1183,Porto Marghera,Profumerie,"motopompe,  elettropompe,",273
Linetti Guglielmo,S. Marco 4855,Porto Marghera,Profumerie,"motopompe,  elettropompe,",273
Maluta Augusta,S. Croce 181,Porto Marghera,Profumerie,"motopompe,  elettropompe,",273
Mazzott Alberto,Castello 6369,Porto Marghera,Profumerie,"motopompe,  elettropompe,",273
Mazzucato Eugenia,Castello 6081,Porto Marghera,Profumerie,"motopompe,  elettropompe,",273
Monselesan Rina,Cannareggio 4459,Porto Marghera,Profumerie,"motopompe,  elettropompe,",273
Negrin Umberto,S. Marco 1491,Porto Marghera,Profumerie,"motopompe,  elettropompe,",273
Pettenello Gian Battista,Dorosuro 2978,Porto Marghera,Profumerie,"motopompe,  elettropompe,",273
Pettenello Luigi,Castello 1773.75,Porto Marghera,Profumerie,"motopompe,  elettropompe,",273
Piperno Ivaldo,"Mestre, Via Palazzi 87",Porto Marghera,Profumerie,"motopompe,  elettropompe,",273
Profumeria Orientale di Fantuzzi Guido,Castello 5617,Porto Marghera,Profumerie,"motopompe,  elettropompe,",273
"Profumeria \ S. Marco \""""",Salizzada S. Lio. 5673,Porto Marghera,Profumerie,"motopompe,  elettropompe,",273
Robassa Amelia,Porto Marghera via Zambelli 5,Porto Marghera,Profumerie,"motopompe,  elettropompe,",273
Russo Sebastiano,Calle della Bissa 5407,Porto Marghera,Profumerie,"motopompe,  elettropompe,",273
S.A.F.F.A.,"Deposito di Venezia, S. Giobbe 465",Porto Marghera,Profumerie,"motopompe,  elettropompe,",273
Scanferlin Bruno,S. Marco 283,Porto Marghera,Profumerie,"motopompe,  elettropompe,",273
