Provincia,Section,Role_or_Profession,Name,Address,page
FOSSO’, COMMERCIO E INDUSTRIA, Gelaterie, Bortolotto Attilio, ,
FOSSO’, COMMERCIO E INDUSTRIA, Industrie Agricole, Baldan Michele Carlo, ,
FOSSO’, COMMERCIO E INDUSTRIA, Industrie Agricole, Livieri Marco e Pietro, ,
FOSSO’, COMMERCIO E INDUSTRIA, Industrie Agricole, Luzzatto Dina Rav., ,
FOSSO’, COMMERCIO E INDUSTRIA, Industrie Agricole, Quartiero Giordano, ,
FOSSO’, COMMERCIO E INDUSTRIA, Industrie Agricole, Ruzza Giuseppe, ,
FOSSO’, COMMERCIO E INDUSTRIA, Industrie Agricole, Pranuet Guglielmo, ,
FOSSO’, COMMERCIO E INDUSTRIA, Industrie Agricole, Cecchinato Vincenzo, ,
FOSSO’, COMMERCIO E INDUSTRIA, Fattore, Umberto, ,
FOSSO’, COMMERCIO E INDUSTRIA, Fattore, Menin Agostino, ,
FOSSO’, COMMERCIO E INDUSTRIA, Fattore, Calò Mortalentino, ,
FOSSO’, COMMERCIO E INDUSTRIA, Fattore, Baldan Giuseppe, ,
FOSSO’, COMMERCIO E INDUSTRIA, Fattore, Saguro. F. prof. Giovanni, ,
FOSSO’, COMMERCIO E INDUSTRIA, Fattore, Salvanato Antonio, ,
FOSSO’, COMMERCIO E INDUSTRIA, Fattore, Terrin Paolo, ,
FOSSO’, COMMERCIO E INDUSTRIA, Latte, burro e affini, Rovoletto Marco, 
FOSSO’, COMMERCIO E INDUSTRIA, Laterizi, calce e cementi, Rovoletto Pietro, 
FOSSO’, COMMERCIO E INDUSTRIA, Lavorazione del legno, Carraro Gio. Butta, ,
FOSSO’, COMMERCIO E INDUSTRIA, Lavorazione del legno, Poletto Gino e Vanuuzo Antonio, ,
FOSSO’, COMMERCIO E INDUSTRIA, Macellerie, Rovoletto Albino, ,
FOSSO’, COMMERCIO E INDUSTRIA, Macellerie, Simionato E., ,
FOSSO’, COMMERCIO E INDUSTRIA, Macellerie, Spilindido F. ili via Prov., ,
FOSSO’, COMMERCIO E INDUSTRIA, Macellerie, Scamora Albina, ,
FOSSO’, COMMERCIO E INDUSTRIA, Macellerie, Schiavo Mansueto, ,
FOSSO’, COMMERCIO E INDUSTRIA, Macellerie, Sartor Ferdinando, ,
FOSSO’, COMMERCIO E INDUSTRIA, Manifattore, verniciate, feltrari, Bellini F. ili via Rialto
FOSSO’, COMMERCIO E INDUSTRIA, Mediatori, Lorenzon Botolo, ,
FOSSO’, COMMERCIO E INDUSTRIA, Mediatori, Cabhia Settimio, ,
FOSSO’, COMMERCIO E INDUSTRIA, Mediatori, Conte Alberto, ,
FOSSO’, COMMERCIO E INDUSTRIA, Mobili di lusso e comuni, Carraro Giulio, ,
FOSSO’, COMMERCIO E INDUSTRIA, Mobili di lusso e comuni, Rovoletto Aldo G: Gastone, ,
FOSSO’, COMMERCIO E INDUSTRIA, Mobili di lusso e comuni, Poletto-Vamuzzo, ,
FOSSO’, COMMERCIO E INDUSTRIA, Molini e pietre, Bessezon Dunilo, ,
FOSSO’, COMMERCIO E INDUSTRIA, Molini e pietre, Besezon Ruggero, ,
FOSSO’, COMMERCIO E INDUSTRIA, Panifici, Gaiesso Narciso, ,
FOSSO’, COMMERCIO E INDUSTRIA, Panifici, Perini Guido, ,
FOSSO’, COMMERCIO E INDUSTRIA, Pasticcerie, Riparelli Angelina, ,
FOSSO’, COMMERCIO E INDUSTRIA, Pasticcerie, Rovoletto Dionisio, ,
FOSSO’, COMMERCIO E INDUSTRIA, Pasticcerie, Candian Placido, ,
FOSSO’, COMMERCIO E INDUSTRIA, Pesce fresco (Dettaglianti), Baraldo Umberto, ,
FOSSO’, COMMERCIO E INDUSTRIA, Pesce fresco (Dettaglianti), Lovo Carlo, ,
FOSSO’, COMMERCIO E INDUSTRIA, Pesce fresco (Dettaglianti), Lovato Pietro, ,
FOSSO’, COMMERCIO E INDUSTRIA, Pesce fresco (Dettaglianti), Zecchin Mario, ,
FOSSO’, COMMERCIO E INDUSTRIA, Pollerie (Grossisti), Mazzetto Vittorio e Piva Piero, ,
FOSSO’, COMMERCIO E INDUSTRIA, Pollerie (Grossisti), Zanta Vittorio, ,
FOSSO’, COMMERCIO E INDUSTRIA, Pollerie (Dettaglianti), Borella Rosina, ,
FOSSO’, COMMERCIO E INDUSTRIA, Pollerie (Dettaglianti), Bettin Valentino, ,
FOSSO’, COMMERCIO E INDUSTRIA, Rigattieri, Carraro Imaul ed. Carraro, ,
FOSSO’, COMMERCIO E INDUSTRIA, Salumai, Lazzarini Giuseppe, via Chiesa,
FOSSO’, COMMERCIO E INDUSTRIA, Salumai, Martello Natalina, via Roma,
FOSSO’, COMMERCIO E INDUSTRIA, Salumai, Bessezon Giovanni, ,
FOSSO’, COMMERCIO E INDUSTRIA, Salumai, Gottardo Luigia, ,
FOSSO’, COMMERCIO E INDUSTRIA, Salumai, Simionato F. illi, ,
FOSSO’, COMMERCIO E INDUSTRIA, Salumai, Boscaro Albano, ,
FOSSO’, COMMERCIO E INDUSTRIA, Salumai, Mazzetto Cornelio, ,
FOSSO’, COMMERCIO E INDUSTRIA, Sartorie, Carraro Mario, ,
FOSSO’, COMMERCIO E INDUSTRIA, Sartorie, Cabhia Ivone, ,
FOSSO’, COMMERCIO E INDUSTRIA, Sartorie, Mazzetto Cornelio, ,
