Name,Address,Location,Category,Additional Info,page,location_cleaned
Alzetta Arturo,S. Marco 3415,,"Oreficerie, Gioiellerie","grassi lubrificanti,",261,True
Alzetta e Bellettati,S. Marco 3609,Giudecca,"Oreficerie, Gioiellerie","grassi lubrificanti,",261,False
Benvenuti Luigi,"S. Marco, 262",Giudecca,"Oreficerie, Gioiellerie","grassi lubrificanti,",261,False
Bianchi Arturo,S. Polo 1592,Giudecca,"Oreficerie, Gioiellerie","grassi lubrificanti,",261,False
Brondino Aldo,S. Marco 4003,Giudecca,"Oreficerie, Gioiellerie","grassi lubrificanti,",261,False
Canciani Giovanni,S. Polo 105,Giudecca,"Oreficerie, Gioiellerie","grassi lubrificanti,",261,False
Carnel Lina,Rialto 1385,Giudecca,"Oreficerie, Gioiellerie","grassi lubrificanti,",261,False
Ceccato Amedeo,S. Polo 75-76,Giudecca,"Oreficerie, Gioiellerie","grassi lubrificanti,",261,False
Codognotto Attilio,S. Marcu 1295,Giudecca,"Oreficerie, Gioiellerie","grassi lubrificanti,",261,False
Colombo Carlo,S. Polo 40,,"Oreficerie, Gioiellerie","grassi lubrificanti,",261,True
Cosma Mario,Cannaregio 3876,Giudecca,"Oreficerie, Gioiellerie","grassi lubrificanti,",261,False
Da Re Giovanni,S. Polo 73,,"Oreficerie, Gioiellerie","grassi lubrificanti,",261,True
De Bei Mario,Castello 5183,Giudecca,"Oreficerie, Gioiellerie","grassi lubrificanti,",261,False
De Cole Adelmo,S. Polo 785,Giudecca,"Oreficerie, Gioiellerie","grassi lubrificanti,",261,False
Del Pupo e Busatto F.lli (ditta),S. Marco 5039,Giudecca,"Oreficerie, Gioiellerie","grassi lubrificanti,",261,False
De Min Luciano,S. Polo 520,Giudecca,"Oreficerie, Gioiellerie","grassi lubrificanti,",261,False
Donà Guido,S. Polo 51,,"Oreficerie, Gioiellerie","grassi lubrificanti,",261,True
Dorigo Giovanni e Giuseppe F.lli,S. Polo 72,Giudecca,"Oreficerie, Gioiellerie","grassi lubrificanti,",261,False
Fabris Amedeo,Cannaregio 5692,,"Oreficerie, Gioiellerie","grassi lubrificanti,",261,True
Fabrizi Jolanda ved. Bianchi,Cannar. 2007,,"Oreficerie, Gioiellerie","grassi lubrificanti,",261,True
Faccioli Alessio,S. Polo 2100,,"Oreficerie, Gioiellerie","grassi lubrificanti,",261,True
Frollo Ermenegildo,S. Polo 1856,Giudecca,"Oreficerie, Gioiellerie","grassi lubrificanti,",261,False
Galli Giovanni,S. Polo 67,,"Oreficerie, Gioiellerie","grassi lubrificanti,",261,True
Gottipavero Renato,S. Marco 615,Giudecca,"Oreficerie, Gioiellerie","grassi lubrificanti,",261,False
Marcher Giulio e Mario,S. Marco 2510,Giudecca,"Oreficerie, Gioiellerie","grassi lubrificanti,",261,False
Maschio Giuseppe,S. Lio 5473,Giudecca,"Oreficerie, Gioiellerie","grassi lubrificanti,",261,False
Mazzoli Vittorio,Castello 3473,Giudecca,"Oreficerie, Gioiellerie","grassi lubrificanti,",261,False
Missaglia e Pallottidi,S. Marco 124,Giudecca,"Oreficerie, Gioiellerie","grassi lubrificanti,",261,False
Nalin Antonietta,Mestre Via Poerio 84 A,Mestre,"Oreficerie, Gioiellerie","grassi lubrificanti,",261,False
Paleotti Lidia,Cannaregio 2342,Giudecca,"Oreficerie, Gioiellerie","grassi lubrificanti,",261,False
Passoni Pietro (Ditta),S. Stefano 2972,,"Oreficerie, Gioiellerie","grassi lubrificanti,",261,True
Payn Filomena,S. Polo 2506,Giudecca,"Oreficerie, Gioiellerie","grassi lubrificanti,",261,False
Pepoli Ferdinando,S. Polo 1853,Giudecca,"Oreficerie, Gioiellerie","grassi lubrificanti,",261,False
Pulie Giuseppe,S. Marco 4860,,"Oreficerie, Gioiellerie","grassi lubrificanti,",261,True
Quintavalle Enrico Astro,Rialto 3,Giudecca,"Oreficerie, Gioiellerie","grassi lubrificanti,",261,False
Quintavalle Romano,S. Trovaso 1175,Giudecca,"Oreficerie, Gioiellerie","grassi lubrificanti,",261,False
Reberschach Luigia,Rialto 66,Giudecca,"Oreficerie, Gioiellerie","grassi lubrificanti,",261,False
Scarpa V. e Bon G.,S. Bartolomeo 5396,Giudecca,"Oreficerie, Gioiellerie","grassi lubrificanti,",261,False
Scattolin E.,Piazza S. Marco 102-103,,"Oreficerie, Gioiellerie","grassi lubrificanti,",261,True
Siega Angelo,Cann. 1750,Giudecca,"Oreficerie, Gioiellerie","grassi lubrificanti,",261,False
Silvestri Mario,S. Polo 2566,,"Oreficerie, Gioiellerie","grassi lubrificanti,",261,True
Signorio Giovanni,S. Polo 71,,"Oreficerie, Gioiellerie","grassi lubrificanti,",261,True
Suparonpo Edoardo,S. Marco 668,Giudecca,"Oreficerie, Gioiellerie","grassi lubrificanti,",261,False
Succ. A. Passoni di Bettincello Antonio,San Marco 4831,Giudecca,"Oreficerie, Gioiellerie","grassi lubrificanti,",261,False
Zennaro Giovanni,S. Marco 5535,Giudecca,"Oreficerie, Gioiellerie","grassi lubrificanti,",261,False
Ballarin Giovanni,S. Marco 346,,Orologerie,"grassi lubrificanti,",261,True
Bernardi Alessandro,Mestre v. Piave 35,,Orologerie,"grassi lubrificanti,",261,True
Bianchi Arturo,Cannaregio 2100,Giudecca,Orologerie,"grassi lubrificanti,",261,False
Bianchi Giuseppe,S. Polo 1238,Giudecca,Orologerie,"grassi lubrificanti,",261,False
Bonaldi G. (Ditta),"S. Marco, Calle dei Fuseri, 4484",Giudecca,Orologerie,"grassi lubrificanti,",261,False
Bonon Adele,Mestre V. Allegri,Giudecca,Orologerie,"grassi lubrificanti,",261,False
Cuccarolo A.,Mestre P. Umberto I,Giudecca,Orologerie,"grassi lubrificanti,",261,False
De Angeli Olav,Cannaregio 182,Giudecca,Orologerie,"grassi lubrificanti,",261,False
De Cole Adelmo,S. Polo 785,Giudecca,Orologerie,"grassi lubrificanti,",261,False
Dinarello Luigi,S. Marco 1483,Giudecca,Orologerie,"grassi lubrificanti,",261,False
De Min Luciano,S. Polo 520,Giudecca,Orologerie,"grassi lubrificanti,",261,False
Deppi Angeli Giovanni,Cann. 151,Giudecca,Orologerie,"grassi lubrificanti,",261,False
Fasolato Cesare,S. Polo 1971,Giudecca,Orologerie,"grassi lubrificanti,",261,False
Fornasier Verruccio,S. Polo 620,Giudecca,Orologerie,"grassi lubrificanti,",261,False
Fabrizi Jolanda,Cann. 2007,Giudecca,Orologerie,"grassi lubrificanti,",261,False
Graccioli Alessio,S. Polo 2100,Giudecca,Orologerie,"grassi lubrificanti,",261,False
