Name,Address,Location,Category,Additional Info,page
Zanon Ferruccio,S. Marco 5042,Mestre,Forniture Alberghiere,"Importazione, Esportazione Frutta e verdura, Forniture Marittime Alberghiere, Telegrammi: Zanonfe, Albo Esportatori n. 81, Uffici Tel. 25-924, Deposito, Tel. 25-335",208
Ditta Cecoli,S. Polo 2799-2776,Mestre,Forniture enti vari,(fabbriche),208
Bizzarri A. G. di Fulvio Bizzarri,"S. Maria Formosa; Ponte Tetta, 6378a",Mestre,Forniture idrauliche e sanitarie,"Idraulica e sanitaria, Articoli da bagno, Rubinetteria, Articoli sanitari, Rappresentanze, Telefono, 24-087",208
Fanello Adolfo di Fanello rag. Mario,Ponte della Guerra 5368-70,Mestre,Forniture idrauliche e sanitarie,"Idraulica, Gas, Plastiche, Metalli, Telef. 24-531",208
Cinti Beardo,"Giudecca, fdm. S. Giov. 10",Mestre,Forniture per imbarcazioni,(fabbriche),208
F.E.R.A.T,Via Circonvallazione 2-F,Mestre,Forniture imprese edili,Forniture e rappresentanze articoli tecnici di Actis Caporale Letizia,208
Borcarello Antonio,S. Marco 3085,Mestre,Forniture marittime,(fabbriche),208
Cinti Bernardo,Giudecca fdm. S. Giovanni 10,Mestre,Forniture meccaniche,(fabbriche),208
Adriatico Panfido e Frelich,S. Marco 1328,Mestre,Forniture navali e industriali,provveditoria marittimo,208
Calzavara Giuseppe,Zattere 1487-A,Mestre,Forniture navali e industriali,"forniture navali, telef. 25-251",208
Capovilla Augusto (ditta) di Carlo Capovilla,Rio Marin 853-A,Mestre,Forniture navali e industriali,(fabbriche),208
Cinti Beardo,Giudecca fdm. S. Giovanni 10,Mestre,Forniture navali e industriali,(fabbriche),208
Dall’Oso e C.,Via Durando 2,Mestre,Forniture navali e industriali,(fabbriche),208
Scarpa Afo,Zattere 768 B,Mestre,Forniture navali e industriali,(fabbriche),208
Scavone Giacinto (Ditta),Riva Schiavoni 4132,Mestre,Forniture navali e industriali,(fabbriche),208
Rossi Marco Isidoro e Figlio,"Castello, Campo S. Pietro, 68",Mestre,Forniture varie,"Imprese Lavori, Commercio Legnami, Forniture, Demolizioni, Costruzioni in Legno, Appalti, Tel. 24-835",208
Bohm Osvaldo,S. Moisè 1359-50,Mestre,Fotografie artistiche (riproduzioni d’arte),(fabbriche),208
Fotografie Alinari,S. Moisè 1349-50,Mestre,Fotografie artistiche (riproduzioni d’arte),(fabbriche),208
Gaggio Maria fu Federico in Bhom,San Moisè 1349-50,Mestre,Fotografie artistiche (riproduzioni d’arte),(fabbriche),208
Aguiari Foto,Strada Nuova 4302-4309-4460,Mestre,Fotografie (Gabinetti di posa),"Lo Studio del Ritratto Artistico, Tutto per la Fotografia, Tel. 24-031, 25-192, 25-476",208
Barbieri Pierina Faustinelli,S. Marco 4849,Mestre,Fotografie (Gabinetti di posa),(fabbriche),208
Bertatello Guido,Dorsoduro 3110,Mestre,Fotografie (Gabinetti di posa),(fabbriche),208
Bianchetti Angelo,Via Bragadin 12.B,Lido,Fotografie (Gabinetti di posa),(fabbriche),208
