Name,Address,Location,Category,Additional Info,page,location_cleaned
Busetto Sisto,Lido Gran Viale 23,Lido,Agenzie di trasporto,Mestre,264,False
Ferruzzi A. A.,S. Marco 710 e Lido S. M. Elisabetta 8/3,,Agenzie di trasporto,Mestre,264,True
Fagarazzi Ines,S. Marco 710 e Lido S. M. Elisabetta 8/3,,Agenzie di trasporto,Mestre,264,True
Fergnini Gennaro,Lido Viale S. Maria Elisabetta 79,Lido,Agenzie di trasporto,Mestre,264,False
Trevisan Angelo,Lido Viale S. Maria Elisabetta 79,Lido,Agenzie di trasporto,Mestre,264,False
Ceccarello Gino,Via S. Donà 29,Mestre,Agenzie di trasporto,Mestre,264,False
Cuccarolo Armando,"Manifattura Ottica Italiana, Mestre Ca'Peneda, Via S. Donà 29",Mestre,Agenzie di trasporto,Mestre,264,False
De Valentin Umberto,Mestre c. del Sale 8,Mestre,Agenzie di trasporto,Mestre,264,False
Figli de Bonaventura Menato,Mestre c. del Sale 8,Mestre,Agenzie di trasporto,Mestre,264,False
Finzi Carlotta Emma,Mestre c. del Sale 8,Mestre,Agenzie di trasporto,Mestre,264,False
Manifattura Ottica Veneta di Ceccato - Giulio,"Mestre, Via Dante 48",Mestre,Agenzie di trasporto,Mestre,264,False
Pignatti Ernesto,"Mestre, Piazza Umberto I",Mestre,Agenzie di trasporto,Mestre,264,False
Società Cementi armati centrifugati,"Mestre, Piazza Umberto I",Marghera,Agenzie di trasporto,Mestre,264,False
SIAS,"Mestre, Piazza Umberto I",Marghera,Marghera,Società ital. in accom. semplice,264,False
Società Italiana Acciaio Beton Centrifugato,Amm. S. Leonardo 1643 A,Marghera,Agenzie di trasporto,Mestre,264,False
Cantiere Marghera,Via A. Vicita 7,Marghera,Telefono 51-441,Mestre,264,False
Soc. per Az. Rossi Tranquillo,"Via A. Vicita 7, Telefono 50-209",Marghera, Sede Milano,"Via Luppetta,  5 Telefono 88-173 | Industria Pali inicietrati per Condutture Elettriche, Telegrafiche e Telefoniche, Marghera",264,False
Rossi Marco Giovanni (ditta),Cannaregio Calle Maggioni 6008,Pali di legno,Agenzie di trasporto,Mestre,264,False
Querci Della Rovere (Ditta),"Rialto Rughetta Ravano, 1052-53, Tel. 24-738",Palloncini alla veneziana,"Unica Premiara Ditta di Palloncini alla Veneziana, Grandissimo Assortimento con Festoni e Addobbi per Barche, Sale, e Cotillons per Feste Danzanti",Mestre,264,False
Gadel Umberto,Cann. 530,Palloncini alla veneziana,Ottonai,Mestre,264,False
Del Rossi Angelo Fotografia,"""Cannaregio, Lista di Spagna 190""",Palloncini alla veneziana,Agenzie di trasporto,"Vendita Fomatemario,  sviluppi,  stampa,  ingrandimenti,  Foto studio per tessere,  cartoline e foto a striscia e pose diverse,  Reparto di ottica,  vendita occhiali e riparazioni,  Ottico patentato",264,False
Ditta Bladene succ. Citton & Castro,"""San Marco Ponte dei Lovo, 4773""",Palloncini alla veneziana, Tel. 25-263,"Ottica,  Ingegneria,  Fotografia",264,False
Fiorentini Pietro," ""San Marco 307""",Palloncini alla veneziana,Agenzie di trasporto,Mestre,264,False
Giacomelli G.," ""S. Marco 2090""",Palloncini alla veneziana,Agenzie di trasporto,Mestre,264,False
Mantovani E. A.," ""S. Marco 4860""",Palloncini alla veneziana,Agenzie di trasporto,Mestre,264,False
Regini Fratelli," ""Castello 5615 S. Marco 585""",Palloncini alla veneziana,Agenzie di trasporto,Mestre,264,False
Romanelli," ""S. Marco 263-64""",Palloncini alla veneziana,Agenzie di trasporto,Mestre,264,False
Riva Serafino," ""Spada-na 1700""",Palloncini alla veneziana,Agenzie di trasporto,Mestre,264,False
SAN GIORGIO Società Ind. per Az.,"""Spada-na 1700""", Sestri,—Agenzia di Padova: Ditta Michele Tripletti,"Corso dei Popolo,  1"",  Telefono 42-587, Strumenti vari per oftalmologia. Binocoli prismatici e Galileiani,  Obbiettivi per proiezioni cinematografiche,  Apparecchi fotografici ed accessori per fotografa,  Lenti per occhiali. | ""Genova",264,False
Tonnato Celso,"""Ponte Baratieri, 718""",Palloncini alla veneziana,Agenzie di trasporto,"Ottica,  Fotografa",264,False
Vascellari Giuseppe," ""San Polo 4127""",Palloncini alla veneziana,Agenzie di trasporto,Mestre,264,False
Viani Giovanni," ""Castello 4609""",Palloncini alla veneziana,Agenzie di trasporto,Mestre,264,False
Gino Ceccarello,"Mestre (Carpenedo) Via S. Donà, 29",Palloncini alla veneziana,Forniture Generali per Ottica: Montature celluloide e di metallo, nazionali ed estere. Occhialeria da vista anche su prescrizioni mediche. Occhialeria da sole e protezione sul lavoro. Riparazioni di ogni tipo di occhiale. Termometri Industriali e Clinici e da Parete,264,False
Querci Della Rovere (Ditta),"Venezia - Rialto Rughetta Ravano 1052-53, Tel. 24-738",Palloncini alla veneziana,Unica Premiara Ditta di Palloncini alla Veneziana,Mestre,264,False
