Name,Address,Location,Category,Additional Info,page,location_cleaned
Damasso Maria,Dorsoduro 3054,,Pantofolai,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266,True
Moro Ermenegilda,Castello 4618,,Pantofolai,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266,True
Pinzan Gino,Cannaregio 2845,,Pantofolai,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266,True
Volpe Flora,S. Polo 1886,,Pantofolai,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266,True
Mazzocco Cav. Giuseppe,"Fond. Cannaregio, 970",Pellestrina,Pantofolai di sughero,Tel. 23-016,266,False
Mazut. S. An. Italiana,S. Marco 2315,,Paraffina,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266,True
Siderotecnica Veneta di Giuseppe Saccà,Via Piave n. 53,Mestre,Paranchi e organi,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266,False
Anna e Silvestro,Via XXI Marzo,Pellestrina,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266,False
Armando,Merceia dell'Orologio 269,Pellestrina,Parrucchieri per signora,"Grande Salone Moderno, Pettinature per signora, Ondulazioni, permanenti, manicure, massaggi",266,False
Barbier Ursulena,S. Marco 4340,,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266,True
Boro Maria in Romano,S. Marco 4976-A,,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266,True
Brunello Maria,S. Marco 3846,,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266,True
Cartelo Kuna,Cannaregio 2456,,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266,True
Cappello Edoardo,S. Marco 1753,,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266,True
Carminati Silvestro e Anna,S. Marco 2099,,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266,True
Cenedese Amelia,Castello 1591,Pellestrina,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266,False
Checchoni Gino,Cannaregio 1522,,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266,True
Ciari Antonina,Dorsoduro 54 b,,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266,True
Corazza Antonio,S. Marco 674,,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266,True
Dal Rio Cesare,Cannaregio 122,,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266,True
De Picciol Armando,S. Marco 1486-A,,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266,True
D'Este Severino,S. Marco 418,,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266,True
Donà Sergio,Castello 3725,,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266,True
Fabrìs Giovanni,Cannaregio 5659,,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266,True
Fabrizi Ercole (Flavio),Gran Viale 28,Lido,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266,False
Fugagnoli Armando,Gran Viale 28,Pellestrina,Parrucchieri per signora,"Grande salone moderno, pettinature per signora, Ondulazioni permanenti, manicure, massaggi",266,False
Giacon Esterina Calone,Gran Viale 12,Lido,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266,False
Gasparini Spartaco,S. Marco 1164-A,,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266,True
Istituto di bellezza,S. Marco 5024,,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266,True
Marella Ester,Castello 3725,,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266,True
Mico Uvaldo,S. Marco 1014,,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266,True
Nardi Giovannina,S. Elena 9,Pellestrina,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266,False
Pelliccini Anna,Cannaregio 4654,,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266,True
Mauronito Marcella,S. Marco 2807,,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266,True
Perlinj Bruno,S. Marco 8464,Pellestrina,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266,False
Pezzuli Giovanni,S. Marco 1307,,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266,True
Pozzato Giovanni,"Ruga Rialto 387, 1 Piano",,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266,True
Pulin Ines,S. Marco 909-A,,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266,True
Quarta Oreste,S. Marco 1928-1801,,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266,True
Sambo Mario,"Castello 6384, S. Marco 5193",Pellestrina,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266,False
Stramibrivich,Cannaregio 2606,,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266,True
Trevisin Lina,S. Marco 427,Pellestrina,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266,False
Venturini Alessandro,Castello 4976 C,,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266,True
Zanierini Elsa,Cannaregio 2102,,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266,True
Vianello Jolanda,S. Elena 3,Pellestrina,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266,False
Zannonnellci Angela,Castello 4681,,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266,True
Allegrini Mario,S. Marco 705,Pellestrina,Pasticcerie ed affini,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266,False
Bonifacio Angelo,S. Marco 705,Murano,Pasticcerie ed affini,Fond. Manin,266,False
Bonifacio Michele,Castello 4237,,Pasticcerie ed affini,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266,True
Calleghri Lino,Castello 1791-A,,Pasticcerie ed affini,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266,True
Camin Emilio,S. Polo 1694,Pellestrina,Pasticcerie ed affini,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266,False
Caracci Beniamino,Dorsoduro 3527-28,Pellestrina,Pasticcerie ed affini,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266,False
Carei: Concetta,Cannaregio 2348,,Pasticcerie ed affini,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266,True
Cattaruzi Adele ved. Rosa Salva,S. Marco 4589,,Pasticcerie ed affini,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266,True
Cavallo Giuseppe,Castello 5787,,Pasticcerie ed affini,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266,True
Cendron Alessandrina,Cannaregio 6066,,Pasticcerie ed affini,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266,True
Cercato Sergio,S. Marco 5546,,Pasticcerie ed affini,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266,True
Cesarin Sante (eredi),"Via Torre 1 Belfredo, 62",Mestre,Pasticcerie ed affini,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266,False
duse,"VENEZIA - Via XXI Marzo, 2228",Mestre,Advertisement for Office Furniture,Telefono 25-889,266,False
