Name,Address,Location,Category,Additional Info,page
Anzivino Giuseppe,Via Garibaldi 12-B,Mestre,Cicli e Motocicli,Posteggio Noleggio Riparazioni,184
Biatta Attilio,Via Manin 24,Mestre,Cicli e Motocicli,Posteggio Noleggio Riparazioni,184
"Chiavegato, Corrado",Via Cappuccina 163,Mestre,Cicli e Motocicli,Posteggio Noleggio Riparazioni,184
Grancanato Antonio,Piazza Umberto I 8,Mestre,Cicli e Motocicli,Posteggio Noleggio Riparazioni,184
Marton Umberto,Via Zambelli 3-A,Marghera,Cicli e Motocicli,Posteggio Noleggio Riparazioni,184
Pasquini Pietro,Piazza Umberto I,Mestre,Cicli e Motocicli,Posteggio Noleggio Riparazioni,184
Polato Dante,Via F.lli Bandiera,Mestre,Cicli e Motocicli,Posteggio Noleggio Riparazioni,184
Renier Sergio,Via Torre Belfr. 51,Mestre,Cicli e Motocicli,Posteggio Noleggio Riparazioni,184
Rizzotto Francesco,Cà Marcello 30,Mestre,Cicli e Motocicli,Posteggio Noleggio Riparazioni,184
Rossi Amedeo,Via F.lli Bandiera 34,Marghera,Cicli e Motocicli,Posteggio Noleggio Riparazioni,184
MARIO ZANESSI,Piazza 27 ottobre 33,Mestre,Cicli e Motocicli,Emporio del Ciclo,184
Errani Luigi,Via Rosa 16,Mestre,Cicli e Motocicli,Posteggio Noleggio Riparazioni,184
Facciotti Giuseppe,Via Malamocco 10,Lido,Cicli e Motocicli,Posteggio Noleggio Riparazioni,184
Fassina Aldo & C. s. a. r. l.,Corso del Popolo 3,Mestre,Cicli e Motocicli,Posteggio Noleggio Riparazioni,184
Figli di Bonaventura Menato,P.za Umberto 1,Mestre,Cicli e Motocicli,Posteggio Noleggio Riparazioni,184
Francocioni Giovanni,Via Michiel 32,Lido,Cicli e Motocicli,Posteggio Noleggio Riparazioni,184
Gatto Emma,Via Cattapan,Mestre,Cicli e Motocicli,Posteggio Noleggio Riparazioni,184
Gobbo Antonio,Via Mestrina 2,Mestre,Cicli e Motocicli,Posteggio Noleggio Riparazioni,184
Francenato Antonio,"P.za Umberto 1, 8",Mestre,Cicli e Motocicli,Posteggio Noleggio Riparazioni,184
Longon Della Canella,Via della Pila,Mestre,Cicli e Motocicli,Posteggio Noleggio Riparazioni,184
Martignon Pietro,Via Rizzardi 2,Marghera,Cicli e Motocicli,Posteggio Noleggio Riparazioni,184
Mazon Ernesto,Via Fratelli Bandiera,Marghera,Cicli e Motocicli,Posteggio Noleggio Riparazioni,184
Mestriner Giovanni,Punta Sabuioni 8,Burano,Cicli e Motocicli,Posteggio Noleggio Riparazioni,184
Modolo Filip,Via Piave 51,Mestre,Cicli e Motocicli,Posteggio Noleggio Riparazioni,184
Palazzi Bruno,Via Piave 84,Mestre,Cicli e Motocicli,Posteggio Noleggio Riparazioni,184
Parrino Carmel,Via Piave 84,Mestre,Cicli e Motocicli,Posteggio Noleggio Riparazioni,184
Pastrello Mario,Via Piave 84,Mestre,Cicli e Motocicli,Posteggio Noleggio Riparazioni,184
Piazzato Francesco,Via S. Donà,Carpenedo,Cicli e Motocicli,Posteggio Noleggio Riparazioni,184
Rossi Amedeo,Via F.lli Bandiera 34,Marghera,Cicli e Motocicli,Posteggio Noleggio Riparazioni,184
Sacca Salvatore,Riviera XX Settembr 20,Mestre,Cicli e Motocicli,Posteggio Noleggio Riparazioni,184
S. A. Commerci Automobilistici,Via della Pila 1,Marghera,Cicli e Motocicli,Posteggio Noleggio Riparazioni,184
S.A.I.R.A.,Galleria 14,Mestre,Cicli e Motocicli,Posteggio Noleggio Riparazioni,184
Salbe Romeo,Via Garibaldi,Mestre,Cicli e Motocicli,Posteggio Noleggio Riparazioni,184
Serena L. S. A.,Via Cappuccina 14,Mestre,Cicli e Motocicli,Posteggio Noleggio Riparazioni,184
Simionato F. & C.,P.za 27 Ottobre 88,Mestre,Cicli e Motocicli,Posteggio Noleggio Riparazioni,184
Terlabridi Virginia,Calle del Sale 8,Mestre,Cicli e Motocicli,Posteggio Noleggio Riparazioni,184
Vianello Giorgio,Via Rizzardi 2,Marghera,Cicli e Motocicli,Posteggio Noleggio Riparazioni,184
Vistosi Gino,Via Montesanto 5,Mestre,Cicli e Motocicli,Posteggio Noleggio Riparazioni,184
Vistosi Guido,Via Felisati 31,Mestre,Cicli e Motocicli,Riparazioni Cicli e Moto,184
Zanessi Mario,P.za 27 Ottobre 33,Mestre,Cicli e Motocicli,Posteggio Noleggio Riparazioni,184
Zanella Riccardo,P.za 27 Ottobre 33,Treporti,Cicli e Motocicli,Posteggio Noleggio Riparazioni,184
Zaninato Rina,P.za 27 Ottobre 33,Favaro Veneto,Cicli e Motocicli,Posteggio Noleggio Riparazioni,184
Zoia Narciso,Cavallino Cà Vio 198,Burano,Cicli e Motocicli,Posteggio Noleggio Riparazioni,184
Zordan Gino,Cavallino Cà Vio 198,Mestre,Cicli e Motocicli,Posteggio Noleggio Riparazioni,184
Duse,"Via XXII Marzo, 2288",Venezia,Cicli e Motocicli,"Schedari,  Mobili per ufficio,  Macchine contabili,  Macchine per scrivere,  Duplicatori,  Accessori",184
