Name,Address,Location,Category,Additional Info,page,location_cleaned
,Calle Stagneri 5238,Venezia,FOTO,(fabbriche),210,False
,"Calle Stagneri 5238, Sottosportico Ponte Apostoli 5641A",,FOTO,(fabbriche),210,True
Bertarello Giuseppe,"S. Marco 3715, S.ta Margherita 3110",,FOTOMATERIALE,(fabbriche),210,True
Fiorentini cav. Pietro,San Marco 365,,FOTOMATERIALE,(fabbriche),210,True
Fotolux,San Marco 365,Venezia,San Luca Calle del Magazen,"Fotolux di fr.ne Bozar,  Calle Magazen 33",210,False
Fotomodernissima Pignatto,San Marco 365,,FOTOMATERIALE,(fabbriche),210,True
Galleria Fotografica e Cinematografica, Calle delle Veste,Lido,FOTOMATERIALE,(fabbriche),210,False
Giacomelli S,"Calle delle Veste, Via 22 Marzo 2000",Lido,FOTOMATERIALE,"Via 22 Marzo 2000,  Telefono 25-892",210,False
Marturano Bruno,Ponte SS. Apostoli,Lido,FOTOMATERIALE,(fabbriche),210,False
Mattiazzo,San Marco Ramo dei Fuseri,Lido,FOTOMATERIALE,(fabbriche),210,False
Tominato Umberto,San Marco 718,,FOTOMATERIALE,(fabbriche),210,True
Zago F.lli Fotoindustria,"S. Polo, Campiello Melloni",Lido,FOTOMATERIALE,(fabbriche),210,False
Cecconi Felice,"S. Marco, Spadaria 687",,Francobolli,(fabbriche),210,True
Bellin Giulio Antonio,"S. Marco, 4062",,Friggitorie e commestibili cotti,(fabbriche),210,True
Bruschi Lina,Cannaregio 2314,,Friggitorie e commestibili cotti,(fabbriche),210,True
Camosso Luigi,Murano fdm. Vetrai 7,Lido,Friggitorie e commestibili cotti,(fabbriche),210,False
Deganutti Anna Maria,Castello 3983,,Friggitorie e commestibili cotti,(fabbriche),210,True
Gorinatti Martino,S. Polo 687,,Friggitorie e commestibili cotti,(fabbriche),210,True
Marchiori Teresa,Cannaregio 593 F,Lido,Friggitorie e commestibili cotti,(fabbriche),210,False
Piccini Aristide,S. Croce 2262,,Friggitorie e commestibili cotti,(fabbriche),210,True
Piccini Pietro Costante,Dorsoduro 3737,,Friggitorie e commestibili cotti,(fabbriche),210,True
Pretto Na-riso,"Lido, Gran Viale 43",Lido,Friggitorie e commestibili cotti,(fabbriche),210,False
Privato Antonio,Cannaregio 318,,Friggitorie e commestibili cotti,(fabbriche),210,True
Rizzo Giovanni e Schietrato Teresa in Rizzo,S. Polo 1971,,Friggitorie e commestibili cotti,(fabbriche),210,True
Rodaro Antonia,Castello 5410,,Friggitorie e commestibili cotti,(fabbriche),210,True
Rosa Antonio,S. Polo 601,,Friggitorie e commestibili cotti,(fabbriche),210,True
Simionatto F.lli,"Canareggio 1333, Cast. 4533",,Friggitorie e commestibili cotti,(fabbriche),210,True
Simionato G. Maria,S. Marco 1053,,Friggitorie e commestibili cotti,(fabbriche),210,True
Vescovi Domenico,Dorsoduro 2754A,,Friggitorie e commestibili cotti,(fabbriche),210,True
Bortoli Comm. Ettore,"S. Canziano, Campiello R. Selvatico 5659",Bottega dell'Elettricita,"Bottega della Luce, S. Marco, Calle Goldoni 4511", Telefono 22.756,210,False
Crovato Antonio,"Tolentini, 181",Lido,"Frigoriferi per tutte le applicazioni, Frigodomestici, Macchinari Frigoriferi Nazionali ed Esteri", Telefono 22-974,210,False
De Cal Andrea,Dorsoduro 2518,,Frigoriferi,(fabbriche),210,True
Frigoriferi Generali,"Dorsoduro 2518, S. Basilio 827 A",,Frigoriferi,"Industria Frigorifera (Marittima), , | S.A.S",210,True
Isabella Alberto (ditta),S. Luca 4606,,Frigoriferi,(fabbriche),210,True
Magliaretta Ruggero,Cannaregio 2940-E,,Frigoriferi,(fabbriche),210,True
S. A,Cannaregio 2940-E, Aspirapolvere,S. Luca 4371,", | Elettro Lux",210,False
Agenzia Fotografica Internazionale (A.F.I.),Calle Stagneri 5238,Lido,Frigoriferi,"Fotoreportage e foto di ogni genere,  tel. 20227",210,False
