Name,Address,Location,Category,Additional Info,Profession,Role,page
Lezzo Giovanni,San Polo numero 2001,frutta e verdura (grossista),San Polo numero 2001,DITTA J. NIELLO,Character: A il Vostro giornale,",",411
Lehtinen Paolo,S. Polo 2380,rappresentanze generi alimentari,S. Polo 2380,DITTA J. NIELLO,Character: A il Vostro giornale,",",411
Libarna Agenzia Commerciale Marittima,S. Marco 3650,Lavsoro dr. rag. Cesare,S. Marco 3650,DITTA J. NIELLO,Character: A il Vostro giornale,",",411
Liberi Aldo e C.," ""S. Marco 5327""",,S. Marco 3650,DITTA J. NIELLO,Character: A il Vostro giornale,",",411
Libertà Cartoleria," ""D. Duro 2282 B""",,S. Marco 3650,DITTA J. NIELLO,Character: A il Vostro giornale,",",411
Liberti Francesco," ""Cannaregio 5620""",alimentari (dett.),Cannaregio 5620,DITTA J. NIELLO,Character: A il Vostro giornale,",",411
Liberta Vittorio," ""D. Duro 3232""",drogheria,D. Duro 3232,DITTA J. NIELLO,Character: A il Vostro giornale,",",411
Libertania Maria,Santa Croce 1991,alimentari (dett.),Santa Croce 1991,DITTA J. NIELLO,Character: A il Vostro giornale,",",411
Libreria Antiquaria editrice «La borsa del Libro»,S. Marco numero 323,,Santa Croce 1991,DITTA J. NIELLO,Character: A il Vostro giornale,",",411
Libreria Cartoleria Moderna: F.lli Franceschi,"Mestre, Piazza Umberto I",Mestre,Piazza Umberto I,DITTA J. NIELLO,Character: A il Vostro giornale,",",411
Libreria Emiliana,"Mestre, Piazza Umberto I",S. Luca,Piazza Umberto I,S. Luca,Character: A il Vostro giornale,",",411
Libreria Emiliana Editrice,Santa Apneise 909-A,industria editoriale,Santa Apneise 909-A,industria editoriale,Character: A il Vostro giornale,",",411
Libreria Minerva,Cannaregio 5796,,Santa Apneise 909-A,DITTA J. NIELLO,Character: A il Vostro giornale,",",411
Libreria Rigatieri,Calle della Mandola 3713,antiquaria,moderna,"antiquaria, moderna",Character: A il Vostro giornale,", ,",411
Libreria del Sansovino S. A.,Piazza San Marco 84,,moderna,Calle della Mandola 3713,Character: A il Vostro giornale,", ,",411
Libreria Serenissima,San Marco 739,,moderna,Calle della Mandola 3713,Character: A il Vostro giornale,", ,",411
Libreria Tarantola,San Luca 4264,,moderna,Calle della Mandola 3713,Character: A il Vostro giornale,", ,",411
Libreria Universitaria Ruggiero Meloni,"Calle Forceri, 3259",Calle Forceri,3259,Calle della Mandola 3713,Character: A il Vostro giornale,",",411
Licari cav. Giovanni,"Calle Forceri, 3259",Maggiore di P. S.,3259,Calle della Mandola 3713,Maggiore di P. S.,Comandante (Questura),411
Licata Sihone,"Murano, fdm. Sebastiano Venier 47-A",legumi secchi,Murano,fdm. Sebastiano Venier 47-A,Character: A il Vostro giornale,", ,",411
Licensed Antonio,"Murano, fdm. Sebastiano Venier 47-A",sarto da uomo,Chirignago,"sarto da uomo | Chirignago, Catene",Character: A il Vostro giornale,", ,",411
License Soc. Coop.,"Lido, Via Nicosia 7-A",imprese edile,Lido,imprese edile,Character: A il Vostro giornale,", ,",411
Lido Grande Albergo,"Lido, Piazzale S. M. Elisabetta",albergo,Lido,albergo,Character: A il Vostro giornale,", ,",411
Ligabue Anacleto,Piazzale Roma 497,caffè (esercizi),Piazzale Roma 497,caffè (esercizi),Character: A il Vostro giornale,",",411
Ligabue Enzo,"Mestre, Via Enrico Toti 16",Geometra,Mestre,Geometra,Character: A il Vostro giornale,", ,",411
Ligieri dr. Concetto,San Marco 5074,commercialista,San Marco 5074,commercialista,Character: A il Vostro giornale,",",411
Limentani Francesco,Castello 6396,sarto da uomo,Castello 6396,sarto da uomo,Character: A il Vostro giornale,",",411
Linassi F.lli,San Giovanni Grisostomo 5783,sartoria e confezioni per uomo,sartoria e confezioni per uomo,Via Enrico Toti 16,Character: A il Vostro giornale,",",411
Linassi Luigi,Castello 4698,tessuti,Castello 4698,tessuti,Character: A il Vostro giornale,",",411
Linassi Narvis,"Mestre, Via Dante 4",imprese edile,Mestre,imprese edile,Character: A il Vostro giornale,", ,",411
Linetti Guglielmo,San Marco 2245,articoli artistici,chincaglieria,"articoli artistici, chincaglieria",Character: A il Vostro giornale,", ,",411
Linetti Guglielmo,San Marco numero 4855,oggetti artistici,San Marco numero 4855,oggetti artistici,Character: A il Vostro giornale,",",411
Linetti G.,"S. Marco, Mercerie Orologio 280",pelletterie (negozio),S. Marco,pelletterie (negozio),Character: A il Vostro giornale,", ,",411
Linetti Profumi Soc. per Az.,"S. Marco, Mercerie Orologio 280",Rio Terra' Barbaria Fruttarol,fabbrica,profumi e sartini | Rio Terra' Barbaria Fruttarol,Character: A il Vostro giornale,",",411
Lingueri dr. Riccardo,Frezeroia numero 1371,radiologo,Frezeroia numero 1371,radiologo,Character: A il Vostro giornale,",",411
Linificio Canapificio Nazionale S. A.,San Marco 4706,filati all'ingrosso,San Marco 4706,filati all'ingrosso,Character: A il Vostro giornale,",",411
Lion Ilario,"Frari, S. Stin 2498-A",farmacia,Frari,farmacia,Character: A il Vostro giornale,", ,",411
Lion Teresa," ""D. Duro 858""",sartoria,D. Duro 858,sartoria,Character: A il Vostro giornale,",",411
Liquigas,"Mestre Via Rosa 15, Stabilimento Porto Marghera",S. A. Produzione e commercio gas,Mestre Via Rosa 15,Produzione e commercio gas,industria,", , ,",411
Lisci Guerino,S. Polo 1421-A,seccugo,S. Polo 1421-A,seccugo,industria,",",411
Lisiola Pietro,Castello 6052,fotografie (gabinetto di posa),Castello 6052,fotografie (gabinetto di posa),industria,",",411
Litacrom S.A.L.,Marghera Via Canale Ovest 14-A,per l'indi delle terre decoloranti e affini,industria chimica,industria chimica,industria,", ,",411
L'Italia Fluviale S. A.,S. Marco 2551,per la navigazione interne,autoviatporti,autoviatporti,industria,", ,",411
Lizzi Lucia ved. Boccalato,San Marco 2456,calzature,San Marco 2456,calzature,industria,",",411
Lizonzio dr. Giovanni,S. Marco 570,medicina generale,S. Marco 570,medicina generale,industria,",",411
Livant Silvio fu Lorenzo,S. Polo 2355,elettricità idraulica e gas,S. Polo 2355,elettricità idraulica e gas,industria,",",411
Livio Santa,S. Croce 1051,trattoria,S. Croce 1051,trattoria,industria,",",411
Lizzi Pietro,S. Croce 1051,trattoria,S. Croce 1051,S. Marco 2551," ""Consigliere Municipale""",",",411
Lizza Caterina,Cannaregio 5401,ostetria,Cannaregio 5401,ostetria,industria,",",411
Lloyd Italiano,"Cannaregio 5401, San Luca 4087",L'Ancora,Società di assicurazioni,L'Ancora,Società di assicurazioni,", ,",411
Lloyd Siciliano,Calle dei Fabbri 926,Società di assicurazioni,Calle dei Fabbri 926,Società di assicurazioni,industria,",",411
Lloyd Triestino,"Zattere 1406, uffici passeggeri Piazza San Marco",S. A. di Navigazione,Zattere 1406,S. A. di Navigazione,industria,", ,",411
Lobetti Boboni dr. Mario,"S. Marco, campiello delle Feltrine",conservatore della Conservatoria dei Registri Immobiliari,S. Marco,conservatore della Conservatoria dei Registri Immobiliari,industria,", ,",411
Locanda Gobbo,Campo S. Geremia 312,,S. Marco,campiello delle Feltrine,industria,", ,",411
Locatelli Mattia,D. Duro 853-B,alimentari (gross.),D. Duro 853-B,alimentari (gross.),industria,",",411
Locatelli di Tullio Locatelli,Calle dei Fabbri 4696,farmacia,Calle dei Fabbri 4696,farmacia,industria,",",411
Locatelli Umberto,"Mestre, Via Francesco Baracca 7-A",radio (riparazioni),Mestre,radio (riparazioni),industria,", ,",411
Loeffe & C.,D. Duro numero 866,caffè (importatore),D. Duro numero 866,caffè (importatore),industria,",",411
Loco cap. cav. Attilio,S. Angelo 3880,Capo movim. del ACNIL,S. Angelo 3880,Capo movim. del ACNIL,industria,",",411
Loiacono avv. Gaetano,S. Angelo 3538,vice intend. dell'Intend. di Finanza,S. Angelo 3538,vice intend. dell'Intend. di Finanza,industria,",",411
Loi Pietro,Cannaregio numero 1220,stracci,metalli minuti,"stracci, metalli minuti",industria,", ,",411
Loly ing. Solone,"San Fantin, 1879",San Fantin,1879,Vice Direttore (TELVE),industria,",",411
Lolli dr. Leonilda,"San Fantin, 1879",medicina generale,Ospizio Marino,medicina generale | Ospizio Marino,industria,",",411
Lombardo Attilio,"San Fantin, 1879",farmacista,Murano,farmacista | Murano,industria,",",411
Lombardo Ing. Ferruccio,"San Fantin, 1879",farmacista,Murano,Cannaregio numero 1220,Ufficio Tecnico dell'Amministrazione della Provincia,",",411
Lombardo Giulia,Cann. 2102,ostetrica,Cann. 2102,ostetrica,industria,",",411
Lombardo Regina,"Lido, Via Malamocco 97",lavanderia e stireria,Lido,lavanderia e stireria,industria,", ,",411
Lombardini Giuseppina,Castello numero 6249,cantine,Castello numero 6249,cantine,industria,",",411
