Name,Address,Location,Category,Additional Info,Profession,Role,page,location_cleaned
Moretti Ulderico & C.,Fond. S. Giovanni dei Battuti 4 ai Fond. Cavour 17,,Fabbrica vernice,"sor d'ogni colore & tipo, Bacchette, Tubi, Vetri per termometri industrioli e da febbre",Tutti i prodotti ZAMPIRONI INSETTIFUGHI di massima fiducia,", ,",425,False
Moretti Ulderico,Fond. S. Giovanni dei Battuti 4 ai Fond. Cavour 17,,Fabbrica vernice,Murano,Tutti i prodotti ZAMPIRONI INSETTIFUGHI di massima fiducia,", ,",425,False
Moretti Umberto,Giudecca numero 786,,Falegnameria,"RAZIONI MACCHINE PER SCRIVERE ""d u s e""",Tutti i prodotti ZAMPIRONI INSETTIFUGHI di massima fiducia,", ,",425,False
Moretto Gino,Via Mitaneo 107,Mestre,Sarto,"RAZIONI MACCHINE PER SCRIVERE ""d u s e""",Tutti i prodotti ZAMPIRONI INSETTIFUGHI di massima fiducia,", ,",425,False
Moretto Gio Batta,Via 28 Ottobre 60,Mestre,Impresa edile,"RAZIONI MACCHINE PER SCRIVERE ""d u s e""",Tutti i prodotti ZAMPIRONI INSETTIFUGHI di massima fiducia,", ,",425,False
Morena Ma~cio,Cannaregio 5261,,Geometra,"RAZIONI MACCHINE PER SCRIVERE ""d u s e""",Tutti i prodotti ZAMPIRONI INSETTIFUGHI di massima fiducia,", ,",425,False
Mori Neno,Dorsoduro 3006,,Pittore,"RAZIONI MACCHINE PER SCRIVERE ""d u s e""",Tutti i prodotti ZAMPIRONI INSETTIFUGHI di massima fiducia,", ,",425,False
Morigio Giuseppe,Via Caneva 35~A,Mestre,Libreria,"RAZIONI MACCHINE PER SCRIVERE ""d u s e""",Tutti i prodotti ZAMPIRONI INSETTIFUGHI di massima fiducia,", ,",425,False
Morinod M. B.,S. Marco numero 5020,,Pasticceria e Bar,"RAZIONI MACCHINE PER SCRIVERE ""d u s e""",Tutti i prodotti ZAMPIRONI INSETTIFUGHI di massima fiducia,", ,",425,False
Moro Aldo,Via Olivi 13,Mestre,"Aggiuni, Frutta e Verdura",(grossista),Tutti i prodotti ZAMPIRONI INSETTIFUGHI di massima fiducia,", ,",425,False
Moro Attilio,Riva XX Sett. 13,Mestre,Alimentari,(dett.),Tutti i prodotti ZAMPIRONI INSETTIFUGHI di massima fiducia,", ,",425,False
Moro d.ssa Caterina,Dorsoduro 5179,,Medicina,"RAZIONI MACCHINE PER SCRIVERE ""d u s e""",Medicina generale,", ,",425,False
Moro Ermenegildo e sorelle,San Marco numero 4618,,Calzature,"RAZIONI MACCHINE PER SCRIVERE ""d u s e""",Tutti i prodotti ZAMPIRONI INSETTIFUGHI di massima fiducia,", ,",425,False
Moro Eugenio,Cannaregio 1698,,Macelleria,"RAZIONI MACCHINE PER SCRIVERE ""d u s e""",Tutti i prodotti ZAMPIRONI INSETTIFUGHI di massima fiducia,", ,",425,False
Moro Giacomo,Via Cavallino,Burano,Mediatore,"RAZIONI MACCHINE PER SCRIVERE ""d u s e""",Tutti i prodotti ZAMPIRONI INSETTIFUGHI di massima fiducia,", ,",425,False
Moro Giovanna,Castello 4625,,Bottiglieria,"RAZIONI MACCHINE PER SCRIVERE ""d u s e""",Tutti i prodotti ZAMPIRONI INSETTIFUGHI di massima fiducia,", ,",425,True
Moro Giovanna,Castello 4625,,Ostetrica,"RAZIONI MACCHINE PER SCRIVERE ""d u s e""",Carpenedo,", ,",425,True
Moro don Giovanni,Castello 4625,S. Silvestro,Parroco,"RAZIONI MACCHINE PER SCRIVERE ""d u s e""",Tutti i prodotti ZAMPIRONI INSETTIFUGHI di massima fiducia,", ,",425,False
