Name,Address,Location,Category,Additional Info,page,location_cleaned
Zadra Teodoro,Cannaregio 1485 A,,Ombrelli,Category: Navigazione lagunare,260,True
Zangrande Giovanni,Cann. 1199,,Ombrelli,Category: Navigazione lagunare,260,True
Zorn Giovanni,S. Polo 1564,,Ombrelli,Category: Navigazione lagunare,260,True
Azienda nazionale consumatori carboni industriali S. A.,S. Marco 2373,,Olii combustibili,Category: Navigazione lagunare,260,True
Consorzio Motopeccherccio Alto Adriatico,Giudecca 48,,Olii combustibili,Category: Navigazione lagunare,260,True
Dolcetti Alessandro,S. Marco 2670,,Olii combustibili,Category: Navigazione lagunare,260,True
Furlanetto Ettore,Mestre v. Marghera 165a,Mestre,Olii combustibili,Category: Navigazione lagunare,260,False
Maccagnin Antonio,"Mestre v. Marghera 165a, Via Dusando 7",Marghera,Olii combustibili,P. Marghera,260,False
Nafa Soc. Italiana per petrolio e affini Marghera,"Mestre v. Marghera 165a, Via Dusando 7",Marghera,Olii combustibili,Porto Industriale,260,False
Penzo A. e C. Da Villa,"Apostoli, 4718",,Telefono 42-562,Category: Navigazione lagunare,260,True
Riseria Italiana S. A.,"88, Apostoli, 4718",,Olii combustibili,Marghera,260,True
Scarpa Aldo,Zattere 788-B,,Olii combustibili,Category: Navigazione lagunare,260,True
Soc. An. Italiana Importazione Olii,Giudecca fondamenta S. Giovanni 14,,Olii combustibili,Category: Navigazione lagunare,260,True
Vacuum,"Giudecca fondamenta S. Giovanni 14, Cann. 3557",Marghera,Olii combustibili,Prodotti PetroIiferi,260,False
Az. Utilizzaa,"Giudecca fondamenta S. Giovanni 14, Cann. 3557", Affini AURORA,Castello 6168,"industria, | Raffinazione Olii Ricuperi",260,False
Caneva Angelo,Castello 6165,,Olii commestibili ed affini,Category: Navigazione lagunare,260,True
Di Giovanni Emanuele,S. Croce 737,,Olii commestibili ed affini,Category: Navigazione lagunare,260,True
Formisano Antonio,Mestre v. Piave 80,Mestre,Olii commestibili ed affini,Category: Navigazione lagunare,260,False
Girardi Ugo,Castello 4972,,Olii commestibili ed affini,Category: Navigazione lagunare,260,True
Penzo Carlo,S. Marco 1836,,Olii commestibili ed affini,Category: Navigazione lagunare,260,True
Perazzo Attilio,S. Polo 736,,Olii commestibili ed affini,Category: Navigazione lagunare,260,True
