Provincia,Section,Role_or_Profession,Name,Address,page
SAN DONÀ DI PIAVE,COMMERCIO E INDUSTRIA,Calzature (Negozi),Fumet Ercol,,555
SAN DONÀ DI PIAVE,COMMERCIO E INDUSTRIA,Calzature (Negozi),Gerardi Bernardo,,555
SAN DONÀ DI PIAVE,COMMERCIO E INDUSTRIA,Calze (Lavorazione),Papa Sorina,,555
SAN DONÀ DI PIAVE,COMMERCIO E INDUSTRIA,Calze (Lavorazione),Carlotta,,555
SAN DONÀ DI PIAVE,COMMERCIO E INDUSTRIA,Calze (Lavorazione),Giovanna,,555
SAN DONÀ DI PIAVE,COMMERCIO E INDUSTRIA,Carbone e legna,Bressanin Alessandro,,555
SAN DONÀ DI PIAVE,COMMERCIO E INDUSTRIA,Carbone e legna,Calcide Clemente,,555
SAN DONÀ DI PIAVE,COMMERCIO E INDUSTRIA,Carbone e legna,Furlan Antonio,,555
SAN DONÀ DI PIAVE,COMMERCIO E INDUSTRIA,Carbone e legna,Resciutto Valerio,,555
SAN DONÀ DI PIAVE,COMMERCIO E INDUSTRIA,Carbone e legna,Spadola Giorgio,,555
SAN DONÀ DI PIAVE,COMMERCIO E INDUSTRIA,Caricatori e scaricatori,Soc. Coop. Caricatori e Scaricatori merci Scalo Ferroviario e Canal Piave di S. Donà di Piave,,555
SAN DONÀ DI PIAVE,COMMERCIO E INDUSTRIA,Carrozzerie e carrozzieri,Bassetto F.lli,,555
SAN DONÀ DI PIAVE,COMMERCIO E INDUSTRIA,Carrozzerie e carrozzieri,Quintavalle Antonio,,555
SAN DONÀ DI PIAVE,COMMERCIO E INDUSTRIA,Carrozzerie e carrozzieri,Borato Luigi,,555
SAN DONÀ DI PIAVE,COMMERCIO E INDUSTRIA,Cartoleria oggetti di cancelleria,Bacchin G. B. (Ditta),,555
SAN DONÀ DI PIAVE,COMMERCIO E INDUSTRIA,Cartoleria oggetti di cancelleria,di Maschietto Maria,,555
SAN DONÀ DI PIAVE,COMMERCIO E INDUSTRIA,Cartoleria oggetti di cancelleria,Bevazzano Ester,,555
SAN DONÀ DI PIAVE,COMMERCIO E INDUSTRIA,Cartoleria oggetti di cancelleria,Dall’Oro Antonio,,555
SAN DONÀ DI PIAVE,COMMERCIO E INDUSTRIA,Cartoleria oggetti di cancelleria,Da Villa Evaristo,,555
SAN DONÀ DI PIAVE,COMMERCIO E INDUSTRIA,Cartoleria oggetti di cancelleria,Maschietto Pietro,,555
SAN DONÀ DI PIAVE,COMMERCIO E INDUSTRIA,Cemento (Lavori in),Peretti Attilio,,555
SAN DONÀ DI PIAVE,COMMERCIO E INDUSTRIA,Cemento (Lavori in),Polizza Giacomo,,555
SAN DONÀ DI PIAVE,COMMERCIO E INDUSTRIA,Cereali,Borsoco Giovanni,,555
SAN DONÀ DI PIAVE,COMMERCIO E INDUSTRIA,Cereali,Zennaro Giuseppe,,555
SAN DONÀ DI PIAVE,COMMERCIO E INDUSTRIA,Chinaglierie,Marigonda Antonio,,555
SAN DONÀ DI PIAVE,COMMERCIO E INDUSTRIA,Cicli,Furlanetto Pezileg,,555
SAN DONÀ DI PIAVE,COMMERCIO E INDUSTRIA,Cicli,Bocatto Mario,,555
SAN DONÀ DI PIAVE,COMMERCIO E INDUSTRIA,Comm.es. e Rappres.,Giotto Giovanni,,555
SAN DONÀ DI PIAVE,COMMERCIO E INDUSTRIA,Comm.es. e Rappres.,Murer Giovanni Luigi,,555
SAN DONÀ DI PIAVE,COMMERCIO E INDUSTRIA,Comm.es. e Rappres.,Pasini G. G.,,555
SAN DONÀ DI PIAVE,COMMERCIO E INDUSTRIA,Comm.es. e Rappres.,Selvestri Vittorio,,555
SAN DONÀ DI PIAVE,COMMERCIO E INDUSTRIA,Comm.es. e Rappres.,Terzi Mario,,555
SAN DONÀ DI PIAVE,COMMERCIO E INDUSTRIA,Cornici e lastre,Finotto Maria,,555
SAN DONÀ DI PIAVE,COMMERCIO E INDUSTRIA,Costruzioni edili (Capimastri, Imprenditori),Boscolo Federico,,555
SAN DONÀ DI PIAVE,COMMERCIO E INDUSTRIA,Costruzioni edili (Capimastri, Imprenditori),Burani Bernardo,,555
SAN DONÀ DI PIAVE,COMMERCIO E INDUSTRIA,Costruzioni edili (Capimastri, Imprenditori),Cooperativa di produzione e lavoro Vecchia Piave,,555
SAN DONÀ DI PIAVE,COMMERCIO E INDUSTRIA,Costruzioni edili (Capimastri, Imprenditori),Cooperativa per le Case Popolari,,555
SAN DONÀ DI PIAVE,COMMERCIO E INDUSTRIA,Costruzioni edili (Capimastri, Imprenditori),Condri Luigi Impresa Costruzioni Edili,,555
SAN DONÀ DI PIAVE,COMMERCIO E INDUSTRIA,Costruzioni edili (Capimastri, Imprenditori),Costantin Luigi,,555
SAN DONÀ DI PIAVE,COMMERCIO E INDUSTRIA,Costruzioni edili (Capimastri, Imprenditori),Imprese Costruzioni Edili (Dante Budroni),,555
SAN DONÀ DI PIAVE,COMMERCIO E INDUSTRIA,Costruzioni edili (Capimastri, Imprenditori),Peretti Attilio,,555
SAN DONÀ DI PIAVE,COMMERCIO E INDUSTRIA,Costruzioni edili (Capimastri, Imprenditori),Pulista G.,,555
SAN DONÀ DI PIAVE,COMMERCIO E INDUSTRIA,Costruzioni edili (Capimastri, Imprenditori),Pietropolli F.lli Serafin,,555
SAN DONÀ DI PIAVE,COMMERCIO E INDUSTRIA,Costruzioni edili (Capimastri, Imprenditori),Ruggero,,555
SAN DONÀ DI PIAVE,COMMERCIO E INDUSTRIA,Costruzioni edili (Capimastri, Imprenditori),Società An. Coop., fra Braccianti ed affini « Nuova Piave »,,555
SAN DONÀ DI PIAVE,COMMERCIO E INDUSTRIA,Costruzioni edili (Capimastri, Imprenditori),Velludo Federico,,555
SAN DONÀ DI PIAVE,COMMERCIO E INDUSTRIA,Distillerie e Fabbriche Liquori,Turchetto Francesco,,555
SAN DONÀ DI PIAVE,COMMERCIO E INDUSTRIA,Distillerie e Fabbriche Liquori,Spremitura Vinaccioli e Distillerie Acquavite,,555
SAN DONÀ DI PIAVE,COMMERCIO E INDUSTRIA,Edili,Impresa escavo canali Pietropolli Giovannin,,555
