Name,Address,Location,Category,Additional Info,page
Rossi Mario Isidoro e Figlio,"Campo S. Pietro, 68",Castello,Demolizione Navi,"Imprese Lavori, Commercio Legnami, Forniture, Demolizioni, Costruzioni in Legno, Appalti, Tel. 24-835",195
Vindo s. a. r. l.,San Polo 1121,Marghera,Denti artificiali,Location: Lido,195
Aster » Detective,"San Polo 1121, Corte Pizzacheze 3515",Marghera,S. Stefano,Istituto di Informazioni e di Investigazioni Ricerche,195
Pavan Tito,S. Felice 3611 A,Marghera,Detersivi," saponi,  affini, fabbriche",195
Venchiueri Ant. e figli,S. Giobbe 2639,Marghera,Detersivi," saponi,  affini, fabbriche",195
Vidal Angelo,S. Giobbe 2639,Fabbrica ed Uffici,Detersivi,"Detersivi,  saponi,  affini, fabbriche",195
Baratto Pietro,Via Giustiniani 3,Marghera,Detersivi," saponi,  affini, vendita",195
Canei Giovanni,S. Polo 2477,Marghera,Detersivi," saponi,  affini, vendita",195
Cappon Giovanni,Cannaregio 2569,Marghera,Detersivi," saponi,  affini, vendita",195
Comese Marco,S. Polo 2745,Marghera,Detersivi," saponi,  affini, vendita",195
Dina Guido,Cannaregio 5507,Marghera,Detersivi," saponi,  affini, vendita",195
Elettrochimica,Riviera S. M. Elisabetta 12,Lido,Detersivi," saponi,  affini, vendita",195
Miani Marcello,Cannaregio 3752,Marghera,Detersivi," saponi,  affini, vendita",195
Panisson Attilio,S. Croce 1850,Marghera,Detersivi," saponi,  affini, vendita",195
Penzo F.lli,Castello 5504,Marghera,Detersivi," saponi,  affini, vendita",195
Piotto Antonio,Castello 5726,Marghera,Detersivi," saponi,  affini, vendita",195
Rossini Umberto,Via Sante 115,Mestre,Detersivi," saponi,  affini, vendita",195
Zecchini Emma,S. Polo 560,Marghera,Detersivi," saponi,  affini, vendita",195
Scarpa Girolamo & C.,S. Maria del Giglio 2462,Mestre,Disinfestazioni,Corso del Popolo 28,195
De Bernardo Dr. Plinio,S. Marco 1385,Marghera,Disinfezioni,S. Giuliano 606,195
Scarpa Girolamo & C., San Marco 2462,Marghera,"s. a. r. l., Disinfezioni","saponi,  affini, vendita",195
Todesco Eugenio,S. Marco 2366,Marghera,Disinfezioni,"saponi,  affini, vendita",195
Vanni cav. dr. Antonio,"Corte Rubbi (alla Fava), 5515",Castello,Disinfezioni,"Chimico specializzato, Tel. 20-161",195
Istituto Nationale di Presilienza Credito delle Communicazioni,"Corte Rubbi (alla Fava), 5515",Marghera,Distribuzione biglietti d'ingresso ferroviari,Stazione S. Lucia,195
