Name,Address,Location,Category,Additional Info,page
Giovannucci Lazzaro,"Piazza Paolucci, 5",MESTRE,Articoli per Ingegneria,PELLESTRINA,147
Maffioli Giuseppe,Via Volta 1,MESTRE,Articoli per Ingegneria,PELLESTRINA,147
Burella Alfredo,"Via Garibaldi, 9",MESTRE,Articoli per Ingegneria,PELLESTRINA,147
Bortoli Ettore,Viale S. M. Elisabetta 31,LIDO,Articoli per Ingegneria,PELLESTRINA,147
Facchinetti Ines in Cibin,Via Lepanto 6,LIDO,Articoli per Ingegneria,PELLESTRINA,147
Zanette Arcangelo,Via Negroponte 7,LIDO,Articoli per Ingegneria,PELLESTRINA,147
Calzavara Mario,Via Miranese 180,CHIRIGNAGO,Articoli per Ingegneria,PELLESTRINA,147
Sternato Vittorio,Via Miranese 180,CHIRIGNAGO,Articoli per Ingegneria,PELLESTRINA,147
Cadamuro Cesira,Via Miranese 180,Treporti,Articoli per Ingegneria,PELLESTRINA,147
Bortoli Ettore,S. Marco 4480 A,Articoli Elettrici,Articoli Elettrici,Bottega della Luce,147
Pupiotto Giuseppe,S. Polo 3010,Articoli Elettrici,Articoli Elettrici,PELLESTRINA,147
Raitano Adolfo,Calle delle acque,Articoli Elettrici,Articoli Elettrici,PELLESTRINA,147
Becari fratelli Alessandro e Autorio,"Via Cesare Battisti, 7",MESTRE,Articoli per Ingegneria,PELLESTRINA,147
Aguari Foto,"Strada Nuova 4302, 4306, 4466",Articoli Fotografici e affini,Articoli Fotografici e affini,Tutto per la fotografia; Telefono 24-031; 25-192; 25-476,147
Bettini Aldo,"S. Marco, 716",Articoli Fotografici e affini,Articoli Fotografici e affini,PELLESTRINA,147
Cigliano Biago,"S. Marco, 4801",Articoli Fotografici e affini,Articoli Fotografici e affini,PELLESTRINA,147
Costantini Marco,S. Marco 113,Articoli Fotografici e affini,Articoli Fotografici e affini,PELLESTRINA,147
Del Rosso Angelo,Cann. 190,Articoli Fotografici e affini,Articoli Fotografici e affini,PELLESTRINA,147
Ditta Antonio Biadene,"Ponte del Lovo, 4773",Articoli Fotografici e affini,Articoli Fotografici e affini,Succ. Citton e Castro,147
Fagarazzi Ines,"S. Marco, 1289",Articoli Fotografici e affini,Articoli Fotografici e affini,PELLESTRINA,147
Faustinelli Enzo,"S. Marco, 3715",Articoli Fotografici e affini,Articoli Fotografici e affini,PELLESTRINA,147
Fiorentini cav. Pietro,"S. Marco, calle S. Basso, 307",Articoli Fotografici e affini,Articoli Fotografici e affini,PELLESTRINA,147
Mattiazzo Amedeo,S. Marco 1805,Articoli Fotografici e affini,Articoli Fotografici e affini,PELLESTRINA,147
Marian Gerardo,S. Marco 43,Articoli Fotografici e affini,Articoli Fotografici e affini,PELLESTRINA,147
Meccanufricio,"Via XXII Marzo, 2402",S. Marco,Articoli Fotografici e affini,"apparecchi fotografici e affini Italriproduttori, Fotosottili ecc.",147
