Name,Address,Location,Category,Additional Info,page
Baginari Maria,Castello 4131,Marghera,Giornali,(fabbriche),214
Barrettin Angelo,Accademia (Edicola),Marghera,Giornali,(fabbriche),214
Benettta Augusto,Mestre P.le Stazione,Marghera,Giornali,(fabbriche),214
Benuato Attilio,Cann. Ponte delle Guglie,Marghera,Giornali,(fabbriche),214
Bertelle Angelo,S. Marco 6888,Marghera,Giornali,(fabbriche),214
Bertin Maria,Campo Santa Maria Formosa (Edicola),Marghera,Giornali,(fabbriche),214
Betto Francesco,Campo Santa Maria Formosa (Edicola),Marghera,Giornali,S. Simeone P. (Edicola),214
Blasi Pietro,S. Polo 360,Marghera,Giornali,(fabbriche),214
Boscolo Antonietta,S. Polo 360,Marghera,Giornali,Spt. S. Zaccaria,214
Boscolo Elsin,Campo S. Filippo e Giacomo (Edicola),Marghera,Giornali,(fabbriche),214
Busetto Ida,Castello 1666,Marghera,Giornali,(fabbriche),214
Busetto Maria ved. Vendramin,S. Marco 1179,Marghera,Giornali,(fabbriche),214
Campi Angelina,Via Garibaldi (Edicola),Marghera,Giornali,(fabbriche),214
Canetto Mario,Campo S. Pantalone (Edicola),Marghera,Giornali,(fabbriche),214
Cassanova Vittorio,Campo S. Geremia,Marghera,Giornali,(fabbriche),214
Chiavegato Carlo,"Campo S. Geremia, Via Verdi 45",Marghera,Giornali,Mestre,214
Contanelli Lucinio,"Campo S. Geremia, Via Verdi 45",Marghera,Giornali,Strada Nuova,214
Costantini Alberto,Campo S. Stefano (Edicola),Marghera,Giornali,(fabbriche),214
Danesin Giorgio,Mestre Riviera XX Sett.,Marghera,Giornali,(fabbriche),214
Dal Bo' Marco,"Mestre Riviera XX Sett., Via Spalti 224",Marghera,Giornali,Mestre,214
De Rossi Andrea,"Mestre Riviera XX Sett., Via Spalti 224",Marghera,Giornali,Frezzaria,214
Fedel Canepa egio,"Mestre Riviera XX Sett., Via Spalti 224",Marghera,Giornali,S. Leonardo,214
Forti Lina,"Mestre Riviera XX Sett., Via Spalti 224",Marghera,Giornali,Lista di Spagna (Edicola),214
Frisoni Giovanni,"Mestre Riviera XX Sett., Via Spalti 224", Cavaleriia,Giornali,Mestre,214
Gabiazzo Mario,Lido Gran Viale,Marghera,Giornali,(fabbriche),214
Guarda,Piazzale Roma (Edicola),Marghera,Giornali,(fabbriche),214
Magiolo Gianny,Castello 5323,Marghera,Giornali,(fabbriche),214
Marzot Alberto,Castello 6869,Marghera,Giornali,(fabbriche),214
Zanoriga Maria in Tonon,Cann. 122,Marghera,Giornali,(fabbriche),214
Orlandi Pietro,Cann. 122,Marghera,Giornali,S. Giorg. Grisostomo,214
Pellizzata Angelo,Dorsoduro 1214-A,Marghera,Giornali,(fabbriche),214
Pezzela Rosa,Giudecca 447,Marghera,Giornali,(fabbriche),214
Pitteri Amalia in Vielmo,D. Duro 1747,Marghera,Giornali,(fabbriche),214
Pini Armando,Campo S. Luca (Edicola),Marghera,Giornali,(fabbriche),214
Querci della Rovere,Ruga Rialto 1052-53,Marghera,Giornali,(fabbriche),214
Rizzetto Gino,Lido Piazzale S. Maria Elisabetta (Edicola),Marghera,Giornali,(fabbriche),214
Rizzo Osvaldo,S. Polo 1971,Marghera,Giornali,(fabbriche),214
Rossetto Giuseppe,S. Polo (Edicola),Marghera,Giornali,(fabbriche),214
Rosso Giovanni,S. Polo (Edicola),Marghera,Giornali,S. Francesco della Vigna,214
Saccomani Renata,Margherita Via Cavour,Marghera,Giornali,(fabbriche),214
Scattulin Giovanni,S. Croce 1596,Marghera,Giornali,(fabbriche),214
Servizio Accessori Ferroviari (S.A.F.),S. Croce 1596,Marghera,Giornali,Inter. no esterno Stazione,214
Varagnolo Ferruccio,S. Croce 1596,Marghera,Giornali,S. Elena (Edicola),214
Vera Anita,Campo S. Bartolomeo,Marghera,Giornali,(fabbriche),214
Vidali Giuseppe,Calle Larga Mazzini,Marghera,Giornali,(fabbriche),214
Vianello Dionigi,Calle Larga Mazzini,Marghera,Giornali,Villa Giariadli (Edicola),214
Zancope F.lli,Calle dei Boteri,Marghera,Giornali,(fabbriche),214
Zorzetto Albetto,Mestre P.za Umberto I,Marghera,Giornali,(fabbriche),214
Zucchella Angela,Mestre P.za Umberto I, Via Pescheria,Giornali,Burano,214
Brighetti Renato,"Magazzini della Gomma, S. Marco, Frezzaria, 1584",Marghera,Articoli Tecnici ed Industriali,Telel. 23.472,214
Palazzi Bruno,"Magazzini della Gomma, S. Marco, Frezzaria, 1584, Via Piave 64",Marghera,Gemma per veicoli,Mestre,214
Regini F.lli di Ruggiero e Marco Regini,"Castello 3615, San Marco 565",Marghera,Gemma per veicoli,(fabbriche),214
