Name,Address,Location,Category,Additional Info,page
SALLE ROMEO,Via Garibaldi,Mestre,Cinema,Posteggio Noleggio Riparazioni,185
Foldo Guido,Via Garibaldi,Dese,Cinema,Favaro Veneto,185
Trevisan Angelo,Via Cappuccina 143,Mestre,Cinema,Posteggio Noleggio Riparazioni,185
Valentini Giuseppe,Ca' Vio Cavaliino 16B,Murano,Cinema,Posteggio Noleggio Riparazioni,185
Vigato Antonio,Via Cappuccina 69,Mestre,Cinema,Posteggio Noleggio Riparazioni,185
Zanessi Mario,Piazza 27 Ott. 33,Mestre,Cinema,Posteggio Noleggio Riparazioni,185
Zanirato Domenico,Piazza 27 Ott. 33,Favaro Veneto Centro,Cinema,Posteggio Noleggio Riparazioni,185
Zanirato Rino,Piazza 27 Ott. 33,Favaro Veneto Piazza Municipio,Cinema,Posteggio Noleggio Riparazioni,185
Furlan cav. Giovanni,Piazza 27 Ott. 33,Murano,Cinema,"gestione Cinema via Goloto, R. Go. Maghera",185
Sala Favln,Piazza 27 Ott. 33,Murano,Cinema,gestione Favln Umberta Burano,185
Teatro Malibran,Piazza 27 Ott. 33,Murano,Cinema,gestione I.C.S.A.,185
Teatro Toniolo,Piazza 27 Ott. 33,Mestre,Cinema,Furlan Giovanni,185
Agenzia Cinematografica Triveneta S. A,Calle Loredan 4147,S. Luca,Cinema,Posteggio Noleggio Riparazioni,185
Ente Nazionale Industrie Cinematografiche E.N.I.C.,San Simone Piccolo 745 A,Murano,Cinema,Posteggio Noleggio Riparazioni,185
Direzione Generale,Ruga Orefici 1,Murano,Cinema,Posteggio Noleggio Riparazioni,185
Larius Films,"Ruga Orefici 1, San Marco 2554",Murano,Cinema,Scc. a. r. l.,185
Nazionale socheor per az. prod. e distribuzione pel. cinem.,S. Marco fdm. Dal 376,Murano,Cinema,Posteggio Noleggio Riparazioni,185
Olimpia Film,S. Marco fdm. Dal 376, Soc. a. r. l.,San Marco 2683,", | Societa Italiana Cinematografica",185
Societa pez Esercizio spettacoli,S. Marco 2012,Murano,Cinema,Posteggio Noleggio Riparazioni,185
"Varieta Industria Spettacoli ""V.1.S.""",San Polo 1206,Murano,Cinema,Posteggio Noleggio Riparazioni,185
Cinema Accademia,San Polo 1206,Murano,Cinema,"gestione I.C.S.A., Accademia",185
Cinema Concordia,San Polo 1206,Pisani Frezzeria,Cinema,Posteggio Noleggio Riparazioni,185
Cinema Garibaldi,Via Garibaldi,Murano,Cinema,di Magnarin Giuseppe,185
Cinema Imperial,San Polo,Murano,Cinema,gestione dr. Gaston-Mdrchi,185
Cinema Italia,Cannaregio 4205,Murano,Cinema,gestione I.C.S.A.,185
Cinema Massimo,San Salvador,Murano,Cinema,gestione I.C.S.A.,185
Cinema Moderno,Santa Margherita,Murano,Cinema,gestione Gaetano Domenichhi,185
Cinema Nazionale,Santa Margherita,Murano,Cinema,Lista di Spagna,185
Cinema Olimpia,Santa Margherita,Murano,Cinema,gestione E.N.I.C. | S. Gallo,185
Cinema Progresso,S. Sofia 4205,Murano,Cinema,gestione S. An. «.G.F.C-A.»,185
Cinema S. Marco,S. Sofia 4205,Murano,Cinema,gestione I.G.S.A.,185
Cinema S. Margherita,S. Sofia 4205,Murano,Cinema,gestione Magnarin Giuseppe | S. Margherita,185
Cinema Savoia,calle della Pieta,Murano,Cinema,gestione S. A. S. H. M.,185
Cinema Teatro Rossini,S. Marco 616,Murano,Cinema,"gestione S. A., I, C. S. A.",185
Cinema Tirana,San Marco 616,Murano,Cinema,gestione S. P. E. S.,185
Cinema Excelsior,San Marco 616,Mestre,Cinema,di Furlan Giovanni,185
GESTIONES cINEAA TEATRI - MESTRE,San Marco 616,Murano,Cinema,FURLAN CAV. GIOVANNI,185
Cinema Giudecca,San Marco 616,Giudecca,Cinema,gestione Solferini Olgn in Becher,185
Cinema Marconi,piazza Umberto 1,Mestre,Cinema,gestione G. Furlan,185
Cinema Piave F. M.,piazza Umberto 1,Murano,Cinema,gestione Fain | Murano,185
Cinema Piave,Piazza Umberto 1. 18,Mestre,Cinema,gestione Furlan Giovanni,185
Cinema Terrazza,Piazza Umberto 1. 18,Lido,Cinema,gestione Locatelli cav. Dante,185
Furlan Armando,Piazza Umberto 1. 18,Mestre,Cinema,gestione (\in. Piave | VI Piave,185
Cinematografia,Piazza Umberto 1. 18,Murano,Cinema,Posteggio Noleggio Riparazioni,185
(cinemeoeanica),"Malaconton, 3S63",Murano,Cinematografia,"Agenzia d» Venezia, Radiocinematogreùa a.r.l.",185
Mazzown,Rio Terra Assassini 3685,S. Marco,Cinghie di Cuoio,per trasmissione,185
Regini F.ill,Rio Terra Assassini 3685,Murano,Cinghie di Cuoio,"Cinghie di Cuoio, Cinghie per trasmissioni, Cuoio Gomma, e pelo camello, S. Lio, Ponte S. Antonio | G Paul",185
Mazznzooc Cav. Giuseppe,"Fond. Cannaregio, 970",Murano,Cinture di salvataggio,"Premialo Sugherificio Veneto, Sata, Amm. Palazzo Surian",185
C.I.C Casa Importazione,"Fond. Cannaregio, 970, Castello 4283",Murano,Coloniali,caffe Monteorcho,185
Compagnia Veneziana delle Spezie,"Fond. Cannaregio, 970, Castello 4283, San Marco 4090",Murano,Coloniali,"Soc. in aceap. semep. ng, Alessandro Barnabo",185
duse,Via XIII Artie n. 2288,Murano,"Officina Riparazioni, ""CHANICA\""""",Posteggio Noleggio Riparazioni,185
