Provincia,Section,Role_or_Profession,Name,Address,page
,COMMERCIO E INDUSTRIA,"Biglietto (Officine, riparaz., accessori)",Rigotto Cesare,,538
,COMMERCIO E INDUSTRIA,"Biglietto (Officine, riparaz., accessori)",Vaccara Leone,,538
,COMMERCIO E INDUSTRIA,"Biglietto (Officine, riparaz., accessori)",Dal Maschio Giovanni,,538
,COMMERCIO E INDUSTRIA,"Biglietto (Officine, riparaz., accessori)",Boscardin Spiridione,,538
,COMMERCIO E INDUSTRIA,Bonifica,Consorzio di Quinta Presa,,538
,COMMERCIO E INDUSTRIA,Bonifica,Consorzio di Seconda Presa,,538
,COMMERCIO E INDUSTRIA,Bottai e mastellai,Pertile Giuseppe,,538
,COMMERCIO E INDUSTRIA,Bottigliere bar,Comelato Emilio,,538
,COMMERCIO E INDUSTRIA,Bozzoli da seta,Percoco cav. Ugo,,538
,COMMERCIO E INDUSTRIA,Caffè (Esersol),"Cavallari Mario, Piazza Vittorio Em.",,538
,COMMERCIO E INDUSTRIA,Caffè (Esersol),Fassina Aniceto,,538
,COMMERCIO E INDUSTRIA,Caffè (Esersol),Moggiin Eugenio,,538
,COMMERCIO E INDUSTRIA,Caffè (Esersol),Favaron Giuseppe,,538
,COMMERCIO E INDUSTRIA,Caffè (Esersol),Tomaiolo Giuseppe,,538
,COMMERCIO E INDUSTRIA,Calzature (Fabbriche),Pavan Umberto,,538
,COMMERCIO E INDUSTRIA,Calzature (Fabbriche),Bertin Antonio,,538
,COMMERCIO E INDUSTRIA,Calzature (Negozi),"Vescovo Giovanni, Piazza Martini",,538
,COMMERCIO E INDUSTRIA,Calzature (Negozi),"Pavan Umberto, Via Roma",,538
,COMMERCIO E INDUSTRIA,Candele di cera e steariche,Minto Valentino,,538
,COMMERCIO E INDUSTRIA,Candele di cera e steariche,Tonolo Fratelli,,538
,COMMERCIO E INDUSTRIA,Candele di cera e steariche,Tonolo Luigi,,538
,COMMERCIO E INDUSTRIA,Candele di cera e steariche,Lago Girolamo,,538
