Name,Address,Location,Category,Additional Info,Profession,Role,page,location_cleaned
Vendramini o. Da' Grandis,Rialto 137-A,duse,frutta e verdura (grossista),"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",Phone: 25.889,"* duse *,",478,False
Vendramnin Elisa,S. Polo 47,duse,latteria,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",Phone: 25.889,"* duse *,",478,False
Vendramin Gino,S. Polo 140,duse,frutta e verdura (grossista),"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",Phone: 25.889,"* duse *,",478,False
Venurando Caterina,S. Marco numero 2962,duse,osteria,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",Phone: 25.889,"* duse *,",478,False
Venurer F.lli,S. Marco numero 3981-A,duse,decoratori e pittori,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",Phone: 25.889,"* duse *,",478,False
Venetia Rimorchatori o,S. Marco 3555,duse,rimorchiatori,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",Phone: 25.889,"* duse *,",478,False
Veneto Romagnola Combustibili,S. Marco 1093,duse,combustibili liquidi ed affini,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",Phone: 25.889,"* duse *,",478,False
Vernier Anella,Lido Via Doge Michiel numero 16,duse,bar chiosco,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",Phone: 25.889,"* duse *,",478,False
Verni Carlo,Lido Via Doge Michiel numero 16, fdm," ""Manzin 83""",scato da uomo | Murano,Phone: 25.889,"* duse *,",478,False
Vernin dr. Franco,Lido Via Doge Michiel numero 16,duse,MACCHINE per scrivere -- Calcolatrici - Duplicatori,commercialista,Phone: 25.889,"* duse *,",478,False
Venini S. A.,"Murano fdm, Vetrai 47, San Marco 341",,cristalli e specchi (commercio e lavorazione),"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",Phone: 25.889,"* duse *,",478,True
Ventura Francesco,"Murano fdm, Vetrai 47, San Marco 341",,vini (grossista),Carpenedo,Phone: 25.889,"* duse *,",478,True
Ventura dr. Rag. Giuseppe,"Murano fdm, Vetrai 47, San Marco 341",,MACCHINE per scrivere -- Calcolatrici - Duplicatori,Direttore,Manifattura Tabacchi,"* duse *,",478,True
Venturato Bellino,S. Marco numero 4168,duse,caffè (esercizi),"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",Phone: 25.889,"* duse *,",478,False
Venturello Venturini,"S. Marco, numero 2381",duse,MACCHINE per scrivere -- Calcolatrici - Duplicatori,barbiere,Phone: 25.889,"* duse *,",478,False
Venturini Giancarlo,S. Marco 1322,duse,avv.,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",Phone: 25.889,"* duse *,",478,False
Venturini Alessandro,Castello numero 4976,duse,barbiere,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",Phone: 25.889,"* duse *,",478,False
Venturini Antonia,Cann. 2352,duse,trattoria,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",Phone: 25.889,"* duse *,",478,False
Venturini Arturo,San Marco 2355,duse,alimentari (dett.),"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",Phone: 25.889,"* duse *,",478,False
Venturin dr. Bruno,San Polo numero 1630,duse,architetto,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",Phone: 25.889,"* duse *,",478,False
Venturini Elena,Cann. 5819,duse,bottiglieria,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",Phone: 25.889,"* duse *,",478,False
Venturini Elvira,Cann. 2519,duse,bottiglieria,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",Phone: 25.889,"* duse *,",478,False
Venturini Elvira,Cann. 3357,duse,acque gassate,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",Phone: 25.889,"* duse *,",478,False
Venturini dr. Enrico,S. Marco nu mero 1470,duse,architetto,professore,Istituto Universitario di Architett.,"* duse *,",478,False
Venturini Hildebrando,San Marco 2942,duse,MACCHINE per scrivere -- Calcolatrici - Duplicatori,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",Assistente del Genio Civile,"* duse *,",478,False
Venturini Mario,San Marco 2942,duse,fotografo (gabinetti di posa),"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",Phone: 25.889,"* duse *,",478,False
Venturini Proclo,S. Polo 5109.4,duse,decoratore o pittore,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",Phone: 25.889,"* duse *,",478,False
Venturini Rodolfo,Cannaregio 3935,duse,rappresentanze varie,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",Phone: 25.889,"* duse *,",478,False
Venturini Rosa,Giudecca numero 914,duse,alimentari (dett.),"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",Phone: 25.889,"* duse *,",478,False
Venti Antonio,Cannaregio 3707,duse,notelli gressi e lavorati,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",Phone: 25.889,"* duse *,",478,False
Ventini Giovanni,"Via 22 Marzo, Calle Pedrocchi 2268",duse,MACCHINE per scrivere -- Calcolatrici - Duplicatori,carbone (importatori e produttori),Phone: 25.889,"* duse *,",478,False
Veziati Giovanni,San Marco 4535.4,duse,tintoria e pulitura a secco,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",Phone: 25.889,"* duse *,",478,False
Veniti e Zanette,San Marco 3741,duse,alimentari (gros.),"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",Phone: 25.889,"* duse *,",478,False
Venato cav. col. Domenica,San Marco 3741,duse,MACCHINE per scrivere -- Calcolatrici - Duplicatori,Comm Capo dirigente,Commissariato S. Polo e Santi Croce,"* duse *,",478,False
Venzo Giuseppe,D. Duro 1527,duse,trattoria,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",Phone: 25.889,"* duse *,",478,False
Venzo Giuseppe,"D. Duro 1527, Via Poerio 36",duse,MACCHINE per scrivere -- Calcolatrici - Duplicatori,tabaccheria | Mestre,Phone: 25.889,"* duse *,",478,False
Vera Anita,Campo San Bartolomeo,duse,giornali (rivendita),"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",Phone: 25.889,"* duse *,",478,False
Verde Giovanni,Zattere 423,duse,usciere,tribunale del Minorenti,Phone: 25.889,"* duse *,",478,False
Verde Luigia,"Castello, 2738-B",duse,MACCHINE per scrivere -- Calcolatrici - Duplicatori,ostetrica,Phone: 25.889,"* duse *,",478,False
Verderame Magg. Giuseppe,S. Polo numero 2128,duse,MACCHINE per scrivere -- Calcolatrici - Duplicatori,"Aiutante Maggiore in 1, Guardia di Finanza",Phone: 25.889,"* duse *,",478,False
Veretti Alfredo,San Simeone 737,duse,frutta e verdura (grossista),"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",Phone: 25.889,"* duse *,",478,False
Ve-mezzi Wanda,San Simeone 737, Esposti, San Marco 4382,Istituto,ostetrica,",",478,False
Verneser Augusto,San Marco 3536,duse,oggetti artistici per regali,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",Phone: 25.889,"* duse *,",478,False
Vernier rag. Augusto,"San Marco 3536, 4291",duse,MACCHINE per scrivere -- Calcolatrici - Duplicatori,Direttore | Abitazione S. Filippo e Giacomo,Soc. Naz. Trasporti e Fratelli Gondrano,"* duse *,",478,False
Verni Filippo,Cann. 3968,duse,MACCHINE per scrivere -- Calcolatrici - Duplicatori,sarta da uomo | Cann,Phone: 25.889,"* duse *,",478,False
Vernier Olivo,S. Cro. ce numero 2205,duse,carta (commercio),"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",Phone: 25.889,"* duse *,",478,False
Venier Petro,Cann. 6501'A,duse,rappresentante,articoli e vet tilli,Phone: 25.889,"* duse *,",478,False
Vernieri Elena,Castello 3675,duse,sarta,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",Phone: 25.889,"* duse *,",478,False
Veronese Carlotta,Cannaregio 3927,duse,mererce,filati e affini,Phone: 25.889,"* duse *,",478,False
Veronese Giovanni,"Cannaregio 3927, Via Lepanto 11",duse,MACCHINE per scrivere -- Calcolatrici - Duplicatori,sarta da uomo | Lido,Phone: 25.889,"* duse *,",478,False
Veronese avv. Mario,"Cannaregio 3927, Via Lepanto 11",duse,MACCHINE per scrivere -- Calcolatrici - Duplicatori,Archivista,del Genio Civile,"* duse *,",478,False
Veronese Luigia,Tolentini 237,duse,bandoio e lattionere,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",Phone: 25.889,"* duse *,",478,False
Veronese cav. Sante Gonetta,Tolentini 237,duse,MACCHINE per scrivere -- Calcolatrici - Duplicatori,principeul,del Genio Civile,"* duse *,",478,False
