Name,Address,Location,Category,Additional Info,page
Bassan Jesus,Via Cappuccina,Marghera,"S. Marco, 2414","Pensioni e Locande,",151
Bindoni Onorato fu Stefano,Via Cappuccina,Marghera,S. Polo 1111,"Pensioni e Locande,",151
Borghi R. Agenzia Trascischi,Via Cappuccina,Marghera,"S. Polo, 1963","Pensioni e Locande,",151
Bornin e Boer,Via Cappuccina,Marghera,"S. Marco, 496-A","Pensioni e Locande,",151
Cantieri Navali Picinii S. A.,"S. Marco, 2282-A",Marghera,Cantieri Navali,"Pensioni e Locande,",151
Ceccato Aldo,D. Duro 2885,Marghera,Cantieri Navali,"Pensioni e Locande,",151
Cugo Aldo,D. Duro 2885,Marghera,S. Marco 2553,"Pensioni e Locande,",151
"Consorzio sociale ""Il Montello """,D. Duro 2885,Cannaregio,5999,"Pensioni e Locande,",151
Cooperativa Trasporti A.L.F.A.,"S. Marco, 2781",Marghera,Cantieri Navali,"Pensioni e Locande,",151
Fuzzi Amos,"S. Marco, 2781",Cannaregio,5396,"Pensioni e Locande,",151
Fabbri Nello,Via Garibaldi,Marghera,38,"Pensioni e Locande,",151
F.lli Doninchellelli,Via Garibaldi,Marghera,"S. Marco, 4791","Pensioni e Locande,",151
Funivie Aeree Italiane Turistiche e FATI,Via Garibaldi,Marghera,"S. Marco, 3348","Pensioni e Locande,",151
G.A.M.A. Gestione Agenzie Marittime,Via Garibaldi,Marghera,"San Marco, 1955","Pensioni e Locande,",151
Giacomo Paolo,Via Garibaldi,Marghera,S. Polo 1795,"Pensioni e Locande,",151
I.B.U.S.A., Agenzia di viaggi delle FF. SS. Ugherseesi,Marghera,Cantieri Navali,"S. Marco, 43, ",151
Idromeorvici de Nicolai Luigi,Agenzia di viaggi delle FF. SS. Ugherseesi,Marghera,S. Marco 3463,"Pensioni e Locande,",151
La Marittima S. A. di Spedizioni,Agenzia di viaggi delle FF. SS. Ugherseesi,Marghera,"S. Marco, 3941","Pensioni e Locande,",151
L'Artigiana Trasporti di Busetto & C.,Via Gorizia,S. Elena,6,"Pensioni e Locande,",151
La Veloce S. A. Sede Venezia,S. Lio 3568,Marghera,Tel. 22-125," Servizi Celori con Autotreni per Verona,  Milano,  Torino,  Genova,  Bologna,  Roma,  Ancona,  Napoli",151
L’Italia Fluviale S. A. per la navigazione interna,"S. Lio 3568, S. Marco 2554",Marghera,Cantieri Navali,"Pensioni e Locande,",151
Marangoni Gianni,"S. Lio 3568, S. Marco 2554",Marghera,"S. Marco, 553", Telefono 22-534 (fuori orario 28-938),151
Medail Dr. Giorgio,"S. Lio 3568, S. Marco 2554",Marghera,"S. Marco, 2670 A","Pensioni e Locande,",151
Molin Luigi,"Castello, 470",Marghera,Cantieri Navali,"Pensioni e Locande,",151
Regini Vincenzo,"Castello, 470",Marghera,"S. Marco, 4611","Pensioni e Locande,",151
"S.A. Forniture approvigionamente S.A.F.,","Castello, 470, S. Marco 3848",Marghera,Cantieri Navali,"Pensioni e Locande,",151
"S.A. Monocette Mangi Aldritica S. A. I. S. A.,","Castello, 470, S. Marco 3848",Marghera,Cantieri Navali,Zatterc,151
S.A. Panificator acquisti collettivi S.A.P. (A.),"Castello, 470, S. Marco 3848, Cannaregio 2290",Marghera,Cantieri Navali,"Pensioni e Locande,",151
"S.A.T.I., Servizi Autotrasporti Industriali di","Castello, 470, S. Marco 3848, Cannaregio 2290",Marghera,Cantieri Navali,Mestre,151
"S.A. Trasporti Industriall S.A.T.I.,","S. Marco, 1925-A",Marghera,Cantieri Navali,"Pensioni e Locande,",151
S.A.T.T.I-L.S.,San Marco 1474,Marghera,Cantieri Navali,"Pensioni e Locande,",151
"S.C.A.C.I., Soc. Coop. Autotrasporti celeri internazionali,",Palazzo Bembo,Marghera,Cantieri Navali,"Pensioni e Locande,",151
Scarpa Antonio,Palazzo Bembo,Cannaregio,6242,"Pensioni e Locande,",151
Scarpa Mario,Palazzo Bembo,Marghera,S. Marco 5396,"Pensioni e Locande,",151
Silvestri Bruno,Palazzo Bembo,Marghera,S. Marco 1475,"Pensioni e Locande,",151
Soc. An. Gestione Autorimesse,"Palazzo Bembo, S. Marco, 181-A",Marghera,Cantieri Navali,"Pensioni e Locande,",151
Soc. An. Industriale S. A.,"Palazzo Bembo, S. Marco, 181-A, S. Marco 3870",Marghera,Cantieri Navali,"Pensioni e Locande,",151
Soc. An. Veneziana Autotrasporti,Calle della Fava 5598,Marghera,Cantieri Navali,"Pensioni e Locande,",151
Società Imprese Africane,Calle della Fava 5598,Marghera,S. Polo 2990,"Pensioni e Locande,",151
"Sede: VENEZIA - S. Lio, Calle della Fava n. 5598 - Tel. 22-125 Deposito:	MESTRE-MARGHERA - Telefono 50-817 Agenzie:	MILANO - Via Vittorio Emanuele n. 37 - Telefono 76-598	GENOVA - Via Roccagliata Ceccardi 3-8 - Telef. 581-748",Calle della Fava 5598,Corrispondenti: in tutte le città d’Italia,LA VELOCE..,"Pensioni e Locande,",151
