Provincia,Section,Role_or_Profession,Name,Address,page
S. MICHELE DEL QUARTO,UFFICI AMMINISTRATIVI,Sindaco,M.o Piaser Dino,,558
S. MICHELE DEL QUARTO,UFFICI AMMINISTRATIVI,Segretario Comunale,Taschini Giovanni,,558
S. MICHELE DEL QUARTO,UFFICI AMMINISTRATIVI,Esattoria comunale,"Cassa di Risparmio di Venezia, Succ, di S. Donà di Piave",,558
S. MICHELE DEL QUARTO,UFFICI AMMINISTRATIVI,Ufficiale Sanitario,Pignataro dr. Pasquale,,558
S. MICHELE DEL QUARTO,UFFICI AMMINISTRATIVI,Veterinario (Consorziale),Vitaliani dr. Ugo,,558
S. MICHELE DEL QUARTO,UFFICI AMMINISTRATIVI,Maestre elementari,Canarutto Caterina,,558
S. MICHELE DEL QUARTO,UFFICI AMMINISTRATIVI,Maestre elementari,Veronesei Maria,,558
S. MICHELE DEL QUARTO,UFFICI AMMINISTRATIVI,Maestre elementari,Anderlon Renato,,558
S. MICHELE DEL QUARTO,UFFICI AMMINISTRATIVI,Maestre elementari,Dolli Virginio,,558
S. MICHELE DEL QUARTO,UFFICI AMMINISTRATIVI,Maestre elementari,Brotto Maria,,558
S. MICHELE DEL QUARTO,UFFICI PUBBLICI,Tribunale,Venezia,,558
S. MICHELE DEL QUARTO,UFFICI PUBBLICI,Pretura,S. Donà di Piave,,558
S. MICHELE DEL QUARTO,UFFICI PUBBLICI,Ufficio di P. S.,S. Donà di Piave,,558
S. MICHELE DEL QUARTO,UFFICI PUBBLICI,Ufficio Ipoteche,Venezia,,558
S. MICHELE DEL QUARTO,UFFICI PUBBLICI,Ufficio Registro,S. Donà di Piave,,558
S. MICHELE DEL QUARTO,UFFICI PUBBLICI,Agenzia Imposte,S. Donà di Piave,,558
S. MICHELE DEL QUARTO,UFFICI PUBBLICI,Ufficio Postale,S. Michele del Quarto,,558
S. MICHELE DEL QUARTO,UFFICI PUBBLICI,Telefono pubblico,S. Michele del Quarto,,558
S. MICHELE DEL QUARTO,UFFICI PUBBLICI,Parroci,Don Carlo Scatolin,S. Michele,,558
S. MICHELE DEL QUARTO,UFFICI PUBBLICI,Parroci,Pasquini don Giuseppe,Portegraudi,,558
S. MICHELE DEL QUARTO,UFFICI PUBBLICI,Ufficio di Collocamento e Camera del Lavoro,S. Michele del Quarto,,558
S. MICHELE DEL QUARTO,PROFESSIONISTI,Ostetriche,Salvador Ermenegilda,,558
S. MICHELE DEL QUARTO,PROFESSIONISTI,Medici,Pignataro dr. Pasquale,,558
S. MICHELE DEL QUARTO,PROFESSIONISTI,Veterinario,Vitaliani dr. Ugo,,558
