Provincia,Section,Role_or_Profession,Name,Address,page
CINTO CAOMAGGIORE,ISTITUZIONI,Presidente della Associazione Commerciati,Geromin Romolo,,516
CINTO CAOMAGGIORE,ISTITUZIONI,Segretario Sindacati dei mezzadri,,,516
CINTO CAOMAGGIORE,ISTITUZIONI,"Federazione Provinciale del Commercio, Delegazione di Cinto Caomaggiore",Geromin Romolo,,516
CINTO CAOMAGGIORE,PROFESSIONISTI,Medici,Gradis dottor Umberto,,516
CINTO CAOMAGGIORE,PROFESSIONISTI,Medici,Nappi Dott. Filippo,,516
CINTO CAOMAGGIORE,PROFESSIONISTI,Ostetriche,Martin Maria,,516
CINTO CAOMAGGIORE,PROFESSIONISTI,Ostetriche,Amadio Angela,,516
CINTO CAOMAGGIORE,COMMERCIO E INDUSTRIA,Barbieri,Del Rizzo Graziano,,516
CINTO CAOMAGGIORE,COMMERCIO E INDUSTRIA,Barbieri,Fantin Francesco,,516
CINTO CAOMAGGIORE,COMMERCIO E INDUSTRIA,Barbieri,Fantin Maria,,516
CINTO CAOMAGGIORE,COMMERCIO E INDUSTRIA,Beni immobili,Arrighini Romolo,,516
CINTO CAOMAGGIORE,COMMERCIO E INDUSTRIA,Bestiame,Arrighini Romolo,,516
CINTO CAOMAGGIORE,COMMERCIO E INDUSTRIA,Biada coloniali ed affini,Cooperativa di Consumo di Cinto e Settimo,,516
CINTO CAOMAGGIORE,COMMERCIO E INDUSTRIA,Biada coloniali ed affini,Diamante Umberto,,516
CINTO CAOMAGGIORE,COMMERCIO E INDUSTRIA,Biada coloniali ed affini,Marinato Fratelli fu Francesco,,516
CINTO CAOMAGGIORE,COMMERCIO E INDUSTRIA,Biada coloniali ed affini,Pedrinelli Antonio,,516
CINTO CAOMAGGIORE,COMMERCIO E INDUSTRIA,Biada coloniali ed affini,Tomab Desiderio,,516
CINTO CAOMAGGIORE,COMMERCIO E INDUSTRIA,Biada coloniali ed affini,Sigalotti Giovanni,,516
CINTO CAOMAGGIORE,COMMERCIO E INDUSTRIA,Biada coloniali ed affini,Amadio Giovanni,,516
CINTO CAOMAGGIORE,COMMERCIO E INDUSTRIA,Biada coloniali ed affini,Pi. gafetta Desiderio,,516
CINTO CAOMAGGIORE,COMMERCIO E INDUSTRIA,Capimastri imprenditori,Pellegrini Enrico,,516
