Name,Address,Location,Category,Additional Info,page
Roggio Antonio e figli,Via G. Pepe 150,Mestre,Agenzie di trasporto,Torroni,307
Trevisan Erminio,Cannaregio 6360-A,Cannaregio,Agenzie di trasporto,Torroni,307
Parini Claudio,Cann. 5770,Cannaregio,Trasporti per conto del Presidio Militare,Torroni,307
Alberti Amedeo,"Alla Colonna, Cann. 5550",Cannaregio,Trattorie,Torroni,307
Alberti Ermenegildo,Malamocco. 357,Malamocco,Trattorie,Torroni,307
Alberti-Francesco,"Murano, S. Bernardo",Murano,Trattorie,Torroni,307
Alicini Romeo,S. Croce 2097,S. Croce,Trattorie,Torroni,307
,"S. Croce 2097, S. Marco, Mercerie S. Giuliano, 100 metri da Piazza San Marco",Lido,Rinomata cucina Vini scelti Servizio accurato,Torroni,307
,"S. Croce 2097, S. Marco, Mercerie S. Giuliano, 100 metri da Piazza San Marco, Mestre, Piazza 27 Ottobre",Lido,Trattorie,Torroni,307
Anticolotto Pietro,S. Croce 393,S. Croce,Trattorie,Torroni,307
Andrean Giacomo,S. Nicolò 34,Lido,Trattorie,Torroni,307
Astù Guglielmo,Castello 3716,Castello,Trattorie,Torroni,307
Babetto Carlo,"Alberoni, Via Cà Rossa 42",Lido,Trattorie,Torroni,307
Bagessato Romeo,"Alberoni, Via Cà Rossa 42",Lido,Lido S. Nicolò 33,Torroni,307
Baldan Giusto,Cannaregio 106,Cannaregio,Trattorie,Torroni,307
Baldan Romeo,Cannaregio 1837,Cannaregio,Trattorie,Torroni,307
Baldassare Amalia,D. Duro 3474,Dorsoduro,Trattorie,Torroni,307
Ballarini Felicita,S. Pietro in Volta 342,Lido,Trattorie,Torroni,307
Ballarini Paola,S. Pietro in Volta 342,Lido,S. Pietro in Volta,Torroni,307
Ballarini Francesca,Castello 892,Castello,Trattorie,Torroni,307
Basadella Italia,Cannaregio. 1352,Cannaregio,Trattorie,Torroni,307
Barbato Giuseppe,Cann. 4022-A,Cannaregio,Trattorie,Torroni,307
Battivelli Nerina,S. Marco 578,S. Marco,Trattorie,Torroni,307
Bellani Attilio,S. Polo 2426,S. Polo,Trattorie,Torroni,307
Bellanito Clemente,Trattoria alla Vida'n S. Croce N. 1507,S. Croce,Trattorie,Torroni,307
Benetazzo Tiziano,S. Marco 876,S. Marco,Trattorie,Torroni,307
Benvenuti Davide,San Marco 599,S. Marco,Trattorie,Torroni,307
Bernardi Elisa,S. Marco 5150,S. Marco,Trattorie,Torroni,307
Bettanin Giovanna,Castello 1135,Castello,Trattorie,Torroni,307
Bettolo Maria,Castello 4294,Castello,Trattorie,Torroni,307
Biancat Ginevra,S. Polo 2893,S. Polo,Trattorie,Torroni,307
Bianchi Guido,S. Polo 1659,S. Polo,Trattorie,Torroni,307
Biasini Gino,S. Croce 271,S. Croce,Trattorie,Torroni,307
Biasolo Firmina,S. Polo 2908,S. Polo,Trattorie,Torroni,307
Bocus Luigi,S. Simeone 686,Lido,Trattoria «Alle Antiche Figur»,Torroni,307
Bognolo Regina,"Lido, S. Nicolò 10",Lido,Trattorie,Torroni,307
Boldrin Giuseppe,Castello 4442,Castello,Trattorie,Torroni,307
Bona Lucia,Dorsoduro 3543,Dorsoduro,Trattorie,Torroni,307
Bonacin Giuseppe,Lido v. Doge Michiel 2,Alla Rosa,Trattorie,Torroni,307
Bonamone Vitt.,S. Croce 519,S. Croce,Trattorie,Torroni,307
Bona Lucia,Dorsoduro 3543,Dorsoduro,Trattorie,Torroni,307
Bonora Giulia,Castello 1533,Castello,Trattorie,Torroni,307
Borella Maria,S. Marco 3447,S. Marco,Trattorie,Torroni,307
Bortoli Augustò,Giudecca 776,Giudecca,Trattorie,Torroni,307
Bortoli Norma,Castello 6418,Castello,Trattorie,Torroni,307
Bottoni Renato,Cann. 225,Cannaregio,Trattorie,Torroni,307
Broglio Maria,Cannaregio 5864,Cannaregio,Trattorie,Torroni,307
Brolati Pietro,Cannaregio 5864,Lido,Lido Zona C,Torroni,307
Brugnolo Giacomo Aurelio,S. Marco 3461,S. Marco,Trattorie,Torroni,307
Brunazzo Elena,Giudecca 366,Giudecca,Trattorie,Torroni,307
Brusegan Mario,Castello 5408,Castello,Trattorie,Torroni,307
Brusegan Vittorio,D. Duro 1516,Dorsoduro,Trattorie,Torroni,307
Bugno Virginia,S. Croce 1459,S. Croce,Trattorie,Torroni,307
Buldo Giacomo,S. Polo 2864,S. Polo,Trattorie,Torroni,307
Bullo Amalia,"Castello, 145",Castello,Trattorie,Torroni,307
Busetto Domenica,S. Polo 1457,S. Polo,Trattorie,Torroni,307
Busetto Francesca,"S. Polo 1457, Peliestrina 144",Lido,Trattorie,Torroni,307
Busetto Giustina,D. Duro 1147,Da Montin,Trattorie,Torroni,307
Cagnin Vittorio,Dorsoduro 83,Dorsoduro,Trattorie,Torroni,307
Calò Francesco,Cannaregio 2057,Cannaregio,Trattorie,Torroni,307
Calazvara Pietro,S. Croce 2253,S. Croce,Trattorie,Torroni,307
Cantirai Adriano,Malamocco 298,Malamocco,Trattorie,Torroni,307
Caretin Antonio,D.Duro 681,Dorsoduro,Trattorie,Torroni,307
Ca-lotti Mario,"D.Duro 681, Lido 4 Fontane",Lido,Trattorie,Torroni,307
Cazzagon Ant.,Cann. 2681,Cannaregio,Trattorie,Torroni,307
Cecchin Antonio,Cann. 108,Cannaregio,Trattorie,Torroni,307
Celegon Margherita,S. Marco 4997,S. Marco,Trattorie,Torroni,307
Cenedece Benedetto,Murano fond. Mimu 29,Murano,Trattorie,Torroni,307
Checchin Lino,Cann. 5841,Cannaregio,Trattorie,Torroni,307
Checchin Maria,S. Marco. 956,S. Marco,Trattorie,Torroni,307
Ciampli Giuseppe,Giudecca 609,Giudecca,Trattorie,Torroni,307
Ciligot Agostino,Dorsoduro 2090,Dorsoduro,Trattorie,Torroni,307
Ciligot Giuseppe,S. Croce 2334,S. Croce,Trattorie,Torroni,307
Ciligot Luigi,Dorsoduro 2104,Dorsoduro,Trattorie,Torroni,307
Cipriani Giuseppe,Dorsoduro 2104,Torcello,Trattorie,Torroni,307
